Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (782)",,,"Reconstruction Position - Unlabeled Track (787)",,,"Reconstruction Position - Unlabeled Track (788)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (790)",,,"Reconstruction Position - Unlabeled Track (794)",,,"Reconstruction Position - Unlabeled Track (795)",,
251,0,"-1191.93","228.066","1267.93","-1074.92","492.421","1539.02","-834.402","447.347","1349.86","-599.211","482.518","1150.93","-1136.56","-29.1796","1040.95","-986.559","353.626","1152.94","-1021.98","151.08","881.249","nan","nan","nan","-893.91","132.431","570.224","-813.519","26.8846","175.347","-504.463","-125.916","603.061","-509.572","-472.278","834.399","-683.425","143.469","1043.7","nan","nan","nan"
252,0,"-1190.01","240.796","1265.7","-1073.19","507.821","1532.84","-830.243","461.796","1337.54","-599.756","484.113","1131.73","-1134.94","-22.1073","1044.85","-986.832","364.51","1145.92","-1024.97","155.118","878.565","nan","nan","nan","-898.638","138.504","569.353","-813.859","28.2004","174.654","-506.74","-96.6316","591.26","-506.594","-444.802","817.134","-683.81","154.352","1041.12","nan","nan","nan"
253,0,"-1188.05","253.711","1264.02","-1071","523.581","1527.18","-826.292","475.409","1326.69","-601.034","485.945","1114.5","-1133.11","-14.1399","1048.85","-986.475","375.621","1140.45","-1028.09","160.015","876.398","nan","nan","nan","-901.075","145.184","568.322","-814.379","30.1341","174.849","-509.661","-66.0341","580.256","-504.089","-417.33","798.766","-683.871","164.746","1038.8","nan","nan","nan"
254,0,"-1186","266.788","1262.82","-1068.29","539.593","1521.98","-822.379","488.329","1317.26","-602.215","487.422","1099.02","-1131.1","-5.37826","1052.99","-985.582","386.867","1136.21","-1030.61","165.63","874.818","-559.05","554.688","841.972","-901.812","152.448","567.16","-814.898","32.5797","175.617","-513.424","-34.3338","570.133","-502.297","-389.863","779.177","-683.539","174.726","1036.74","nan","nan","nan"
255,0,"-1183.88","280.008","1261.97","-1065.15","555.813","1517.23","-818.448","500.718","1309.13","-603.426","488.738","1085.06","-1129.06","4.08466","1057.19","-984.256","398.263","1133.08","-1032.79","171.889","873.746","-566.01","551.12","826.105","-901.651","160.051","565.876","-814.703","34.7897","175.644","-518.234","-1.61471","561.408","-501.024","-362.481","758.767","-682.832","184.419","1034.96","nan","nan","nan"
256,0,"-1181.76","293.405","1261.54","-1061.59","572.057","1512.99","-814.426","512.602","1302","-604.655","490.448","1072.63","-1127.35","14.0676","1061.44","-982.479","409.706","1130.47","-1034.72","178.998","873.079","-573.483","548.828","812.237","-901.123","167.664","564.535","-814.367","36.9997","175.69","-523.918","32.0656","554.264","-500.43","-335.113","737.272","-681.926","194.001","1033.64","nan","nan","nan"
257,0,"-1179.67","306.89","1261.5","-1057.69","588.315","1509.34","-810.192","524.067","1295.97","-605.846","493.052","1061.92","-1125.5","24.8041","1065.6","-980.252","421.372","1128.17","-1036.35","186.821","872.945","-581.198","547.684","800.042","-900.383","175.111","563.077","-813.786","39.0386","175.727","-530.308","66.3881","548.894","-500.315","-307.821","714.913","-680.758","203.568","1032.75","nan","nan","nan"
258,0,"-1177.63","320.437","1261.96","-1053.55","604.459","1506.37","-805.816","535.226","1290.98","-606.793","496.65","1052.8","-1123.78","36.1178","1069.62","-977.557","433.236","1126.04","-1037.72","195.435","873.159","-589.144","547.573","789.443","-899.388","182.643","561.679","-813.908","41.4873","176.018","-537.215","101.208","545.298","-501.106","-280.812","691.269","-679.48","213.158","1032.39","nan","nan","nan"
259,0,"-1175.61","334.065","1262.98","-1049.26","620.335","1504.16","-801.302","546.214","1287.13","-607.383","500.937","1045.03","-1122.2","47.9673","1073.5","-974.597","445.597","1124.48","-1038.81","204.788","873.76","-597.355","548.618","780.529","-897.548","190.075","559.463","-814.994","43.1715","177.978","-544.678","136.185","543.692","-501.889","-252.697","667.29","-678.046","222.913","1032.48","nan","nan","nan"
260,0,"-1173.56","347.806","1264.57","-1044.79","635.969","1502.49","-796.754","557.019","1284.21","-607.597","505.62","1038.49","-1120.81","60.3301","1077.16","-971.344","458.449","1123.32","-1039.58","214.869","874.712","-605.667","550.717","773.157","-896.035","197.984","558.387","-814.324","45.2536","178.113","-552.567","171.21","544.151","-503.537","-224.424","642.103","-676.589","232.859","1033.04","nan","nan","nan"
261,0,"-1171.41","361.673","1266.53","-1040.22","651.31","1501.45","-792.191","567.908","1282.09","-607.43","510.467","1033.11","-1119.6","73.1216","1080.55","-967.872","471.765","1122.63","-1040.02","225.618","876.021","-614.102","553.892","767.324","-894.469","206.245","557.419","-814.924","47.702","179.437","-560.634","206.018","546.545","-505.357","-195.11","615.938","-675.045","242.973","1033.92","nan","nan","nan"
262,0,"-1169.16","375.705","1268.87","-1035.57","666.276","1501.06","-787.642","578.752","1280.72","-607.027","515.394","1028.8","-1118.51","86.2422","1083.74","-964.405","485.437","1122.51","-1040.17","237.034","877.557","-622.606","558.291","762.986","-893.1","214.97","556.643","-814.513","50.2086","180.261","-568.664","240.294","550.929","-507.52","-164.465","589.012","-673.527","253.184","1035.09","nan","nan","nan"
263,0,"-1166.76","389.925","1271.43","-1030.83","680.907","1501.22","-783.13","589.64","1279.94","-606.363","520.454","1025.32","-1117.64","99.786","1086.82","-961.145","499.131","1122.54","-1040.07","248.954","879.314","-631.049","564.02","759.942","-891.991","224.126","556.11","-814.737","53.1617","181.841","-576.453","273.736","556.732","-510.438","-132.365","561.099","-672.163","263.577","1036.49","nan","nan","nan"
264,0,"-1164.21","404.32","1274.15","-1026.02","695.315","1501.88","-778.59","600.585","1279.79","-605.551","525.564","1022.57","-1116.95","113.618","1089.89","-958.137","512.744","1122.63","-1039.83","261.278","881.208","-639.355","570.96","758.135","-891.075","233.909","555.798","-815.046","56.4699","183.729","-583.906","306.102","564.036","-517.167","-100.265","531.957","-670.861","274.265","1038.09","nan","nan","nan"
265,0,"-1161.54","418.935","1276.96","-1021.15","709.566","1503","-773.91","611.646","1280.18","-605.497","530.557","1019.74","-1116.45","127.784","1092.98","-955.253","526.382","1123.04","-1039.5","273.994","883.009","-647.227","578.967","758.304","-890.261","244.275","555.706","-815.467","60.2125","185.919","-590.847","337.142","572.429","nan","nan","nan","-669.743","285.299","1039.92","nan","nan","nan"
266,0,"-1158.73","433.762","1279.79","-1016.21","723.559","1504.5","-769.053","622.85","1281.01","-604.602","536.251","1018.1","-1115.89","142.291","1095.85","-952.165","540.126","1123.84","-1039.19","286.894","884.866","-654.461","587.079","758.294","-889.503","255.268","555.872","-815.997","64.4716","188.407","-597.009","366.755","581.521","nan","nan","nan","-668.806","296.698","1041.94","nan","nan","nan"
267,0,"-1155.84","448.822","1282.55","-1011.28","737.472","1506.3","-764.095","634.146","1282.25","-603.806","542.35","1017.01","-1115.49","157.097","1098.7","-948.554","553.985","1125.22","-1038.95","300.047","886.471","-661.337","595.841","759.006","-888.751","266.914","556.033","-816.612","69.1887","191.127","-602.461","394.789","591.093","nan","nan","nan","-668.123","308.432","1044.16","nan","nan","nan"
268,0,"-1152.83","464.139","1285.18","-1006.33","751.224","1508.32","-759.028","645.617","1283.77","-603.024","548.88","1016.28","-1115.09","172.183","1101.35","-944.266","567.929","1126.96","-1038.79","313.41","887.86","-667.904","605.175","760.366","-888.065","279.251","556.39","-817.395","74.5315","194.03","-607.117","421.149","600.551","-532.42","55.8916","420.738","-667.691","320.464","1046.54","nan","nan","nan"
269,0,"-1149.72","479.69","1287.65","-1001.34","764.864","1510.44","-753.89","657.136","1285.46","-602.339","555.806","1015.85","-1114.67","187.459","1103.79","-939.472","581.868","1128.9","-1038.75","327.024","888.997","-673.86","614.889","762.065","-887.306","292.179","556.396","-817.706","80.271","196.257","-611.285","445.331","609.314","-538.475","100.576","393.846","-667.342","332.729","1048.94","nan","nan","nan"
270,0,"-1146.49","495.471","1289.92","-996.317","778.421","1512.65","-748.689","668.732","1287.24","-601.592","562.98","1015.71","-1114.11","203.047","1105.86","-934.424","595.858","1130.82","-1038.83","340.896","889.924","-679.482","624.956","764.09","-886.57","305.483","556.2","-818.396","86.3346","198.999","-614.811","468.53","617.87","-544.988","147.249","367.631","-667.113","345.177","1051.18","nan","nan","nan"
271,0,"-1143.17","511.445","1291.98","-991.22","791.895","1514.87","-743.443","680.372","1289.05","-600.855","570.415","1015.75","-1113.48","218.796","1107.67","-929.334","609.937","1132.71","-1039.04","355.234","890.593","-684.782","635.371","766.474","-884.996","318.492","554.466","-820.245","92.9077","203.112","-618.152","490.008","625.29","-551.924","196.197","342.772","-666.821","357.751","1053.25","nan","nan","nan"
272,0,"-1139.72","527.541","1293.77","-986.063","805.312","1517.09","-738.231","692.041","1290.88","-600.019","578.04","1015.87","-1112.84","234.642","1109.36","-924.341","624.138","1134.55","-1039.35","369.987","891.075","-689.792","646.112","769.141","-884.222","331.907","554.285","-820.826","99.8386","205.482","-621.925","510.083","631.657","-559.147","247.25","319.596","-666.493","370.449","1055.05","nan","nan","nan"
273,0,"-1136.15","543.698","1295.3","-980.858","818.645","1519.32","-732.99","703.847","1292.61","-599.122","585.722","1016.03","-1111.82","250.628","1110.38","-919.638","638.385","1136.36","-1039.77","385.205","891.457","-694.557","657.179","772.034","-883.546","345.21","554.025","-821.014","106.248","207.87","-625.749","528.917","636.89","-566.908","300.211","298.927","-666.026","383.368","1056.43","nan","nan","nan"
274,0,"-1132.49","559.861","1296.55","-975.57","831.938","1521.52","-727.765","715.724","1294.29","-598.158","593.476","1016.14","-1110.76","266.652","1111.24","-915.182","652.731","1138.12","-1040.27","400.913","891.699","-699.073","668.392","775.014","-882.021","357.702","553.22","-820.944","112.346","210.089","-629.558","546.323","640.943","-572.989","355.686","282.472","-665.402","396.476","1057.4","nan","nan","nan"
275,0,"-1128.74","575.948","1297.57","-970.178","845.102","1523.67","-722.475","727.638","1295.78","-597.1","601.167","1016.32","-1109.5","282.745","1111.74","-910.941","667.085","1139.63","-1040.74","417.146","891.748","-703.259","680.21","778.365","-880.404","370.282","551.66","-821.055","118.714","212.082","-633.313","562.248","643.768","-582.433","410.286","265.689","-664.554","409.901","1057.75","nan","nan","nan"
276,0,"-1124.99","591.896","1298.39","-964.701","858.207","1525.76","-717.193","739.701","1297.1","-595.991","608.845","1016.35","-1108.09","298.868","1111.88","-906.804","681.436","1140.96","-1041.15","433.669","891.701","-707.526","692.373","782.345","-878.8","382.764","549.708","-821.245","124.995","213.785","-637.074","576.773","644.856","-590.088","465.306","253.511","-663.596","423.652","1057.38","nan","nan","nan"
277,0,"-1121.21","607.677","1298.99","-959.192","871.249","1527.75","-711.903","751.922","1298.22","-594.811","616.651","1016.34","-1106.54","315.046","1111.6","-902.707","695.773","1142.01","-1041.43","450.67","891.468","-711.332","704.795","786.059","-877.311","395.159","547.324","-821.657","131.167","215.33","-641.054","590.486","644.113","-598.015","520.709","245.318","-662.479","437.843","1056.31","nan","nan","nan"
278,0,"-1117.48","623.22","1299.41","-953.653","884.138","1529.57","-706.696","764.261","1299.18","-593.649","624.532","1016.27","-1104.86","331.215","1110.85","-898.573","710.154","1142.83","-1041.59","468.16","891.057","-715.061","717.214","789.919","-876.27","407.763","544.697","-822.344","137.216","216.71","-645.31","603.962","641.173","-606.083","574.912","240.533","-661.275","452.571","1054.43","nan","nan","nan"
279,0,"-1113.78","638.507","1299.64","-948.132","896.916","1531.16","-701.681","776.711","1299.96","-592.362","632.739","1016.09","-1103.01","347.413","1109.69","-894.473","724.585","1143.47","-1041.62","486.031","890.555","-718.78","729.704","793.849","-875.452","420.533","541.426","-823.287","143.339","217.983","-650.271","617.755","636.178","-614.473","626.886","239.149","-659.907","467.871","1051.7","nan","nan","nan"
280,0,"-1110.13","653.486","1299.65","-942.614","909.469","1532.29","-696.852","789.271","1300.51","-590.954","641.337","1015.72","-1101","363.498","1108.07","-890.356","739.095","1143.85","-1041.59","504.391","889.927","-722.577","742.184","797.878","-875.121","433.641","537.725","-824.471","149.577","218.978","-656.45","631.983","629.72","-622.499","676.194","239.647","-658.474","483.812","1047.95","nan","nan","nan"
281,0,"-1106.47","668.132","1299.4","-937.203","921.858","1533.01","-692.176","801.9","1300.75","-589.33","650.355","1015.24","-1098.76","379.376","1105.92","-886.35","753.583","1143.9","-1041.44","523.22","889.118","-726.526","754.654","801.979","-875.254","447.169","533.528","-825.336","155.902","219.208","-663.7","646.521","623.069","-631.674","722.058","242.327","-657.094","500.363","1043.26","nan","nan","nan"
282,0,"-1102.74","682.369","1298.85","-931.904","934.061","1533.17","-687.635","814.436","1300.66","-587.532","659.808","1014.55","-1096.34","395.08","1103.19","-882.453","768.077","1143.64","-1041.26","542.286","887.973","-730.553","767.159","806.053","-875.596","461.173","528.487","-826.955","162.762","219.613","-670.845","661.411","616.868","-642.243","764.247","245.641","-655.828","517.495","1037.65","nan","nan","nan"
283,0,"-1098.93","696.121","1297.98","-926.754","946.022","1532.96","-683.254","826.913","1300.16","-585.569","669.686","1013.46","-1093.69","410.504","1099.86","-878.722","782.606","1143","-1041","561.952","886.808","-734.532","779.736","809.947","-876.27","475.768","522.851","-828.689","170.15","219.722","-677.983","677.269","611.356","-653.389","802.427","248.241","-654.744","535.098","1030.96","nan","nan","nan"
284,0,"-1095.09","709.323","1296.84","-921.655","957.697","1532.43","-678.918","839.242","1299.23","-583.457","679.86","1012.04","-1090.75","425.691","1095.85","-875.156","797.106","1142.05","-1040.81","582.092","885.544","-738.557","792.395","813.811","-876.016","490.683","514.881","-830.511","178.092","219.573","-684.645","695.49","605.579","-664.491","836.804","249.066","-654.014","553.016","1023.27","nan","nan","nan"
285,0,"-1091.24","721.961","1295.43","-916.666","969.117","1531.64","-674.602","851.464","1297.87","-581.312","690.273","1010.1","-1087.65","440.689","1091.21","-871.823","811.607","1140.75","-1040.49","602.524","884.018","-742.515","805.265","817.395","-877.488","506.402","508.016","-832.619","186.582","218.958","-692.089","716.783","600.258","-675.026","867.479","247.27","-653.554","571.223","1014.4","nan","nan","nan"
286,0,"-1087.31","734.017","1293.68","-911.754","980.141","1530.47","-670.236","863.548","1296.01","-579.16","700.851","1007.67","-1084.21","455.558","1085.67","-868.701","826.078","1139.07","-1040.28","623.42","882.374","-746.5","818.318","820.946","-879.514","522.564","500.382","-835.22","195.595","218.063","-699.136","742.082","593.515","-685.275","894.75","242.515","-653.489","589.554","1004.78","nan","nan","nan"
287,0,"-1083.31","745.516","1291.58","-906.971","990.883","1528.81","-665.799","875.456","1293.62","-577.037","711.566","1004.53","-1080.62","470.314","1079.4","-865.79","840.573","1136.96","-1039.56","644.108","880.415","-750.451","831.611","824.287","-882.263","539.201","492.13","-835.089","205.89","219.971","-705.802","769.332","586.438","-696.205","918.736","235.717","-653.535","608.25","994.517","nan","nan","nan"
288,0,"-1079.14","756.461","1289.05","-902.276","1001.39","1526.6","-661.3","887.192","1290.75","-574.908","722.403","1000.7","-1077","484.911","1072.58","-863.038","855.019","1134.37","-1039.32","665.59","878.92","-754.312","845.054","827.397","-885.749","556.191","483.491","-837.606","216.474","219.204","-711.703","796.895","579.597","-705.396","939.761","223.797","-652.992","626.981","983.849","nan","nan","nan"
289,0,"-1074.83","766.956","1286.08","-897.641","1011.6","1523.94","-656.703","898.717","1287.31","-572.859","733.411","996.067","-1073.1","499.396","1064.78","-860.414","869.466","1131.3","-1039.04","687.126","877.133","-758.176","858.608","830.259","-889.966","573.449","474.529","-840.627","227.643","218.18","-717.859","824.054","571.763","-713.572","958.73","210.085","-654.209","645.959","972.581","nan","nan","nan"
290,0,"-1070.42","777.024","1282.61","-893.092","1021.71","1520.9","-652.022","910.049","1283.37","-570.862","744.625","990.598","-1069.35","513.812","1056.6","-857.919","883.809","1127.71","-1038.76","708.839","875.487","-762.083","872.246","832.958","-895.013","590.883","465.485","-843.928","239.422","216.944","-724.21","850.036","563.307","-721.583","976.128","196.241","-654.098","665.221","960.809","nan","nan","nan"
291,0,"-1066.04","786.784","1278.72","-888.651","1031.66","1517.61","-647.278","921.27","1278.96","-569.03","756.16","984.301","-1065.31","528.242","1047.44","-855.475","897.937","1123.53","-1038.41","730.767","873.999","-765.951","885.981","835.476","-901.196","608.986","456.564","-847.528","251.997","215.529","-731.024","875.283","554.966","-728.155","994.488","185.291","-654.049","684.488","949.309","nan","nan","nan"
292,0,"-1061.87","796.325","1274.58","-884.314","1041.55","1514.34","-642.606","932.453","1274.11","-567.37","768.123","977.239","-1061.35","542.919","1037.99","-852.954","911.808","1119.02","-1038.05","752.837","872.78","-769.693","899.719","837.675","-907.406","625.971","446.335","-851.726","265.15","213.835","-739.207","899.93","549.872","-733.472","1015.41","179.377","-654.254","703.035","938.638","nan","nan","nan"
293,0,"-1058.2","805.947","1270.39","-880.159","1051.34","1511.51","-638.072","943.659","1268.92","-566.026","780.482","969.628","-1057.36","557.904","1028.44","-850.337","925.534","1114.44","-1037.66","774.894","871.752","-773.29","913.498","839.534","-915.092","645.086","439.367","-856.02","279.59","212.154","-748.168","921.796","550.385","nan","nan","nan","-654.769","719.401","930.294","nan","nan","nan"
294,0,"-1055.02","816.009","1266.36","-876.099","1060.94","1509.08","-633.9","955.031","1263.51","-565.42","793.212","961.512","-1053.22","573.496","1018.86","-847.592","939.142","1109.9","-1037.2","796.814","871.079","-776.777","927.19","841.125","-921.576","663.425","433.209","-860.664","295.155","210.476","-756.108","941.874","552.886","nan","nan","nan","-654.794","732.826","926.261","nan","nan","nan"
295,0,"-1052.29","826.905","1262.45","-872.121","1070.53","1506.63","-630.348","966.44","1258.11","-564.719","806.232","953.293","-1049.06","589.623","1009.34","-844.731","952.561","1105.21","-1036.66","818.442","870.891","-780.325","940.638","842.724","-926.392","681.238","427.548","-865.603","311.98","208.921","-763.165","964.184","558.095","nan","nan","nan","-657.102","747.099","923.728","nan","nan","nan"
296,0,"-1050.27","838.921","1258.71","-868.267","1080.19","1504.25","-627.722","977.698","1252.89","-563.891","819.981","945.784","-1043.96","607.057","999.518","-841.766","965.64","1100.42","-1035.93","839.661","871.256","-783.717","953.64","843.898","-930.546","700.27","424.176","-872.076","328.809","207.597","-769.133","986.704","564.615","nan","nan","nan","-658.001","759.857","921.837","nan","nan","nan"
297,0,"-1048.9","852.255","1255.1","-864.508","1089.76","1502.41","-626.191","988.775","1248.1","-563.912","833.843","938.101","-1039.89","623.683","991.174","-838.697","978.394","1095.7","-1034.92","860.422","872.099","-787.274","966.3","845.41","-933.98","720.256","423.446","-873.325","351.382","209.36","-772.403","1007.58","570.354","-756.669","1075.93","176.931","-657.345","770.491","922.452","nan","nan","nan"
298,0,"-1048.16","866.503","1251.63","-860.881","1099.27","1500.75","-625.76","999.448","1244.07","-564.37","847.866","931.136","-1036.22","640.316","983.98","-835.555","990.702","1091.24","-1033.58","880.743","873.46","-790.667","978.556","846.79","-935.983","740.218","423.459","-877.526","371.396","210.318","-771.302","1026.84","575.475","-753.75","1081.03","178.982","-656.061","780.343","922.555","nan","nan","nan"
299,0,"-1047.85","880.901","1248.43","-857.475","1108.77","1499.28","-626.065","1009.57","1241.07","-565.289","861.788","925.572","-1033.25","656.342","978.291","-832.435","1002.65","1087.21","-1031.85","900.669","875.291","-793.855","990.463","847.975","-937.295","760.112","424.16","-882.975","389.447","210.872","-766.702","1043.97","579.647","nan","nan","nan","-654.782","789.663","922.248","nan","nan","nan"
300,0,"-1047.78","894.751","1245.76","-854.383","1118.28","1498.33","-626.591","1019.08","1239.26","-566.313","875.467","921.743","-1030.73","671.742","973.807","-829.393","1014.1","1083.95","-1029.66","920.072","877.429","-796.803","1002.11","849.088","-939.025","780.388","426.384","-883.895","412.095","213.808","-761.396","1058.6","581.967","nan","nan","nan","-653.532","798.669","921.757","nan","nan","nan"
301,0,"-1047.77","907.646","1243.91","-851.666","1127.68","1498.01","-626.945","1028.07","1238.79","-567.491","888.423","919.69","-1028.93","686.705","969.961","-826.441","1024.89","1081.79","-1027.27","938.885","879.965","-799.552","1013.41","850.187","-941.427","800.581","429.806","-885.083","435.091","216.88","-757.96","1070.91","582.476","nan","nan","nan","-652.246","807.495","921.309","nan","nan","nan"
302,0,"-1047.72","919.343","1243.06","-849.481","1137.17","1498.14","-626.793","1036.64","1239.49","-568.855","900.375","919.064","-1028.06","701.652","966.096","-823.73","1034.66","1081.1","-1024.84","957.035","882.934","-802.161","1024.27","851.486","-944.46","820.417","434.15","-887.472","457.381","219.54","-757.785","1081.3","581.799","nan","nan","nan","-651.091","816.404","921.399","nan","nan","nan"
303,0,"-1047.68","929.835","1243.39","-847.845","1146.58","1498.74","-626.261","1044.81","1241.2","-570.592","910.953","919.47","-1028.29","716.692","962.21","-821.871","1043.04","1082.29","-1022.51","974.349","886.401","-804.607","1034.52","853.195","-947.775","839.588","439.386","-891.388","478.137","222.61","-760.104","1090.08","580.442","nan","nan","nan","-650.211","825.038","921.876","nan","nan","nan"
304,0,"-1047.75","939.235","1244.87","-846.814","1155.73","1499.94","-625.669","1052.73","1243.55","-572.662","920.384","920.579","-1029.43","731.817","958.628","-820.798","1050.5","1084.49","-1020.55","990.704","890.458","-806.652","1044.13","855.644","-951.395","857.79","445.395","-894.603","499.017","226.374","-763.639","1096.86","579.295","nan","nan","nan","-649.797","833.195","922.805","nan","nan","nan"
305,0,"-1047.97","947.781","1247.31","-846.356","1164.68","1501.8","-625.354","1060.55","1246.39","-574.815","928.957","922.517","-1031.1","746.731","955.86","-820.294","1057.18","1087.2","-1018.91","1006.08","895.079","-809.119","1052.72","858.016","-955.405","875.14","452.382","-898.283","519.766","230.103","-766.598","1102.65","579.194","-758.933","1098.94","174.8","-649.933","840.807","924.742","nan","nan","nan"
306,0,"-1048.39","955.864","1250.5","-846.407","1173.4","1504.21","-625.361","1068.35","1249.67","-576.941","936.887","925.134","-1033.13","761.172","954.277","-820.32","1063.33","1090.34","-1017.62","1020.58","900.353","-810.981","1060.96","860.936","-959.782","891.654","460.311","-898.54","544.066","235.383","-767.931","1107.43","579.28","-758.874","1099.83","175.099","-650.465","848.08","927.81","nan","nan","nan"
307,0,"-1048.99","963.72","1254.22","-846.843","1181.76","1507.1","-625.656","1075.97","1253.38","-578.955","944.355","928.394","-1035.4","774.906","953.954","-820.736","1069.05","1093.85","-1016.65","1034.31","906.213","-812.655","1068.65","864.087","-964.376","907.381","469.263","-898.375","566.885","240.207","-768.2","1111.59","579.615","-758.643","1100.63","175.725","-651.158","855.017","931.625","nan","nan","nan"
308,0,"-1049.78","971.534","1258.4","-847.553","1189.84","1510.56","-626.141","1083.38","1257.52","-580.79","951.099","932.398","-1037.65","787.613","955.143","-821.521","1074.45","1097.71","-1016.08","1047.19","912.693","-813.939","1075.96","867.522","-968.992","922.157","478.871","nan","nan","nan","-767.82","1115.42","580.448","-758.291","1101.74","176.366","-651.774","861.64","935.995","nan","nan","nan"
309,0,"-1050.65","979.261","1263.01","-848.4","1197.45","1514.47","-626.863","1090.55","1261.97","-582.5","957.301","937.155","-1039.74","799.176","957.582","-822.419","1079.55","1102.04","-1015.84","1059.08","919.376","-815.133","1082.64","871.71","-973.418","935.909","488.99","nan","nan","nan","-766.706","1118.85","581.364","-757.904","1102.82","177.167","-652.395","867.923","940.707","nan","nan","nan"
310,0,"-1051.62","986.913","1267.98","-849.427","1204.74","1518.85","-627.867","1097.51","1266.7","-584.022","963.04","942.425","-1041.64","809.842","960.867","-823.178","1084.52","1106.84","-1015.84","1070.08","925.886","-816.116","1088.96","876.22","-977.53","948.657","499.466","nan","nan","nan","-765.271","1121.81","582.386","nan","nan","nan","-652.966","873.847","945.619","nan","nan","nan"
311,0,"-1052.61","994.378","1273.31","-850.474","1211.65","1523.59","-629.171","1104.35","1271.64","-585.415","968.421","948.195","-1043.4","819.8","964.809","-823.759","1089.67","1111.85","-1015.99","1080.5","932.479","-816.883","1094.96","881.005","-981.228","960.523","510.027","nan","nan","nan","-763.616","1124.38","583.33","nan","nan","nan","-653.473","879.567","950.783","nan","nan","nan"
312,0,"-1053.7","1001.56","1278.9","-851.599","1218.3","1528.69","-630.728","1111.09","1276.7","-586.732","973.506","954.165","-1044.72","829.739","968.921","-824.316","1095.1","1117.02","-1016.33","1090.44","939.095","-817.563","1100.65","885.884","-984.614","971.615","520.693","nan","nan","nan","-762.079","1126.48","583.734","nan","nan","nan","-654.098","885.228","955.959","nan","nan","nan"
313,0,"-1054.87","1008.34","1284.62","-852.763","1224.65","1533.93","-632.407","1117.72","1281.93","-588.016","978.348","960.439","-1046.3","838.695","973.398","-825.016","1100.91","1122.37","-1016.81","1099.87","945.737","-818.248","1106.04","890.906","-987.841","981.991","531.565","nan","nan","nan","-761.571","1128.01","584.632","nan","nan","nan","-654.908","890.886","961.361","nan","nan","nan"
314,0,"-1056.11","1014.73","1290.51","-854.001","1230.82","1539.36","-634.102","1124.19","1287.24","-589.298","982.992","966.664","-1047.76","847.124","978.095","-826.077","1107.12","1127.76","-1017.34","1108.78","952.395","-818.833","1111.3","895.896","-990.915","991.464","541.879","nan","nan","nan","-761.699","1129.07","585.55","nan","nan","nan","-655.928","896.563","966.696","nan","nan","nan"
315,0,"-1057.47","1020.66","1296.45","-855.333","1236.79","1544.85","-635.682","1130.49","1292.68","-590.544","987.513","972.956","-1049.1","855.197","982.71","-827.573","1113.57","1133.2","-1017.89","1117.17","958.965","-819.471","1116.35","900.839","-994.069","1000.22","551.923","nan","nan","nan","-762.029","1129.98","586.044","nan","nan","nan","-657.083","902.237","971.931","nan","nan","nan"
316,0,"-1058.83","1026.17","1302.48","-856.7","1242.56","1550.44","-637.133","1136.51","1298.22","-591.836","991.833","979.263","-1050.39","862.927","987.425","-829.482","1120.1","1138.71","-1018.33","1125.09","965.407","-819.76","1121.33","906.153","-997.253","1008.16","561.461","nan","nan","nan","-762.692","1130.51","586.4","-753.993","1105.34","181.834","-658.461","907.768","977.133","nan","nan","nan"
317,0,"-1060.22","1031.39","1308.63","-858.094","1248.13","1556.12","-638.397","1142.27","1303.77","-593.078","995.916","985.745","-1051.58","870.404","992.235","-831.712","1126.61","1144.38","-1018.62","1132.61","971.832","-820.25","1126.23","910.987","-1000.64","1015.29","570.727","nan","nan","nan","-763.931","1130.51","587.92","-754.392","1105.95","183.166","-659.912","913.248","982.274","nan","nan","nan"
318,0,"-1061.68","1036.4","1314.86","-859.513","1253.48","1561.84","-639.603","1147.7","1309.39","-594.347","999.826","992.168","-1052.8","877.639","997.16","-834.07","1132.97","1150.17","-1018.82","1139.78","978.222","-820.792","1130.92","915.848","-1004.11","1021.59","579.629","-981.653","779.742","232.774","-764.948","1130.75","589.53","-754.599","1106.54","184.618","-661.572","918.636","987.372","nan","nan","nan"
319,0,"-1063.12","1041.26","1321.18","-860.952","1258.63","1567.57","-640.849","1152.92","1315.03","-595.684","1003.51","998.725","-1054.13","884.566","1002.36","-836.44","1139.18","1156.06","-1018.95","1146.64","984.682","-821.249","1135.54","920.748","-1007.61","1027.03","587.847","-990.788","799.049","231.191","-765.728","1131","590.827","nan","nan","nan","-663.259","923.852","992.486","nan","nan","nan"
320,0,"-1064.58","1046.05","1327.46","-862.427","1263.61","1573.28","-642.096","1157.91","1320.56","-597.084","1007.06","1005.14","-1055.52","891.276","1007.64","-838.651","1145.13","1161.91","-1018.96","1153.19","991.065","-821.708","1140.03","925.659","-1011.27","1031.98","595.889","-1000.1","818.574","229.696","-766.243","1131.44","592.137","-756.315","1105.03","193.403","-665.138","928.909","997.491","nan","nan","nan"
