Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (732)",,,"Reconstruction Position - Unlabeled Track (749)",,,"Reconstruction Position - Unlabeled Track (751)",,,"Reconstruction Position - Unlabeled Track (762)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (778)",,,"Reconstruction Position - Unlabeled Track (779)",,
103,0,"-1276.57","-386.18","1379.86","-1172.93","-434.657","1624.77","-1347.73","-808.737","516.661","-1263.4","-802.586","1489.2","-1561.95","-829.925","181.566","-1176.96","-518.081","600.189","-1121.02","-469.55","197.669","-1016.4","-726.523","998.279","-1180.85","-845.534","1174.46","-1207.93","-343.065","1082.31","-1198.76","-627.37","1289.39","-1093.53","-263.749","877.437","-1319.5","-818.499","1025.57","nan","nan","nan"
104,0,"-1280.01","-390.291","1379.87","-1177.08","-439.53","1625.81","-1352.23","-810.085","516.499","-1269.39","-807.069","1489.29","-1564.05","-830.011","180.569","-1180.63","-520.975","600.238","-1122.47","-470.884","198.252","-1022.39","-734.829","997.66","-1187.31","-851.763","1174.69","-1213.04","-349.505","1081.39","-1203.82","-632.514","1289.53","-1100.74","-271.844","875.365","-1323.79","-821.193","1025.28","nan","nan","nan"
105,0,"-1283.35","-394.419","1379.87","-1181.07","-444.382","1626.6","-1356.66","-811.515","516.321","-1275.38","-811.452","1489.43","-1565.96","-830.483","179.543","-1184.29","-523.929","600.219","-1124.01","-472.265","199.032","-1028.52","-743.114","997.011","-1193.83","-858.016","1174.98","-1218.24","-355.768","1080.51","-1208.71","-637.509","1289.76","-1107.77","-279.975","872.903","-1328.05","-823.839","1024.95","nan","nan","nan"
106,0,"-1286.71","-398.48","1379.95","-1185.08","-449.34","1627.69","-1360.92","-812.945","516.276","-1281.28","-815.79","1489.57","-1568.05","-831.062","179.033","-1188.32","-526.449","600.19","-1125.65","-473.714","199.844","-1034.75","-751.426","996.449","-1200.37","-864.329","1175.38","-1223.39","-361.996","1079.82","-1213.43","-642.343","1289.97","-1114.66","-287.98","870.235","-1332.29","-826.431","1024.66","nan","nan","nan"
107,0,"-1289.96","-402.517","1379.94","-1188.99","-454.19","1628.85","-1364.82","-814.402","516.239","-1287.18","-820.136","1489.86","-1569.93","-831.73","178.315","-1192.03","-529.239","600.188","-1127.3","-475.053","200.694","-1041.05","-759.75","995.873","-1206.96","-870.619","1175.82","-1228.5","-368.394","1079.75","-1217.99","-646.97","1290.14","-1121.85","-295.938","868.011","-1336.46","-828.996","1024.33","nan","nan","nan"
108,0,"-1293.25","-406.458","1380.04","-1192.83","-458.961","1630.07","-1368.13","-816.004","516.281","-1292.99","-824.33","1490.15","-1571.51","-832.318","177.726","-1195.97","-531.617","600.25","-1128.99","-476.495","201.527","-1047.46","-768.016","995.251","-1213.57","-876.806","1176.26","-1233.49","-374.533","1079.07","-1222.35","-651.607","1290.46","-1129.01","-303.835","865.75","-1340.57","-831.443","1023.98","nan","nan","nan"
109,0,"-1296.43","-410.282","1380.18","-1196.61","-463.656","1631.53","-1371.01","-817.679","516.567","-1298.64","-828.52","1490.48","-1572.89","-832.879","177.406","-1199.51","-534.288","600.454","-1130.74","-477.875","202.406","-1053.95","-776.287","994.607","-1220.18","-882.97","1176.73","-1238.5","-380.595","1078.52","-1226.62","-656.092","1290.88","-1136.19","-311.65","863.524","-1344.6","-833.79","1023.68","nan","nan","nan"
110,0,"-1299.24","-414.021","1380.08","-1200.29","-468.196","1633.13","-1373.49","-819.282","517.036","-1304.2","-832.633","1490.9","-1573.99","-833.433","177.17","-1203.18","-536.599","600.454","-1132.57","-479.278","203.363","-1060.57","-784.514","993.93","-1226.79","-889.015","1177.24","-1243.35","-386.637","1077.95","-1230.86","-660.478","1291.38","-1143.46","-319.371","861.496","-1348.55","-836.032","1023.49","nan","nan","nan"
111,0,"-1302.14","-417.637","1380.35","-1203.9","-472.615","1634.79","-1375.4","-820.82","517.427","-1309.63","-836.572","1491.34","-1574.8","-834.005","177.032","-1207.07","-538.01","600.926","-1134.64","-480.458","204.573","-1067.22","-792.823","993.4","-1233.4","-895.032","1177.85","-1248.21","-392.576","1077.57","-1235.01","-664.923","1292.13","-1150.71","-327.057","859.507","-1352.39","-838.165","1023.44","nan","nan","nan"
112,0,"-1304.94","-421.133","1380.82","-1207.48","-477.004","1636.74","-1377.04","-822.269","518.023","-1314.91","-840.37","1491.71","-1575.31","-834.482","177.002","-1210.62","-540.131","602.038","-1136.63","-481.547","205.711","-1073.97","-801.043","992.787","-1239.99","-900.954","1178.55","-1253.05","-398.379","1077.28","-1239.09","-669.216","1292.88","-1158.08","-334.607","857.813","-1356.13","-840.243","1023.55","nan","nan","nan"
113,0,"-1307.45","-424.52","1381.24","-1210.93","-481.271","1638.51","-1378.43","-823.459","518.518","-1320.06","-844.115","1492.37","-1575.71","-834.975","177.068","-1213.65","-542.221","602.667","-1138.56","-482.551","206.784","-1080.8","-809.105","992.158","-1246.62","-906.687","1179.29","-1257.7","-404.094","1077.05","-1243.08","-673.394","1293.72","-1165.34","-342.123","856.042","-1359.72","-842.154","1023.85","nan","nan","nan"
114,0,"-1309.81","-427.815","1381.86","-1214.35","-485.481","1640.52","-1379.63","-824.708","519.166","-1325.05","-847.575","1493.04","-1576","-835.353","177.101","-1216.59","-543.869","603.038","-1140.54","-483.393","207.926","-1087.57","-817.298","991.685","-1253.23","-912.311","1180.12","-1262.31","-409.599","1077.06","-1246.95","-677.503","1294.59","-1172.6","-349.551","854.482","-1363.11","-844.025","1024.36","nan","nan","nan"
115,0,"-1312.04","-430.972","1382.58","-1217.69","-489.579","1642.64","-1380.87","-825.702","519.753","-1329.85","-850.896","1493.77","-1576.28","-835.672","177.143","-1219.63","-545.806","603.906","-1142.55","-484.191","209.167","-1094.41","-825.325","991.235","-1259.86","-917.898","1181.07","-1266.7","-414.973","1077.16","-1250.7","-681.397","1295.51","-1179.94","-356.787","853.229","-1366.3","-846.12","1025.31","nan","nan","nan"
116,0,"-1314.05","-434.079","1383.43","-1220.99","-493.608","1644.8","-1381.9","-826.826","520.355","-1334.59","-853.892","1494.52","-1576.61","-836.014","177.139","-1222.46","-545.635","605.247","-1144.57","-484.862","210.362","-1101.13","-833.366","990.882","-1266.46","-923.155","1181.99","-1270.87","-420.205","1077.35","-1254.26","-685.202","1296.52","-1187.17","-363.904","852.017","-1369.27","-847.704","1026.06","nan","nan","nan"
117,0,"-1315.91","-437.065","1384.19","-1224.25","-497.515","1647.14","-1383.17","-827.564","520.911","-1339.26","-856.894","1495.44","-1577","-836.327","177.189","-1224.84","-547.556","605.899","-1146.34","-485.512","211.407","-1107.76","-841.352","990.613","-1273.04","-928.375","1183.04","-1274.81","-425.24","1077.7","-1257.64","-688.714","1297.53","-1194.39","-370.809","851.013","-1372.07","-849.24","1026.8","nan","nan","nan"
118,0,"-1317.74","-439.946","1385.22","-1227.53","-501.376","1649.5","-1384.51","-828.305","521.58","-1343.88","-859.696","1496.34","-1577.47","-836.591","177.229","-1226.57","-549.024","606.442","-1147.98","-486.07","212.182","-1114.4","-849.239","990.371","-1279.55","-933.393","1184.06","-1278.53","-430.042","1078.18","-1260.81","-692.036","1298.6","-1201.48","-377.583","850.101","-1374.69","-851.158","1027.72","nan","nan","nan"
119,0,"-1319.34","-442.782","1386.03","-1230.77","-505.201","1652.01","-1385.9","-828.981","522.161","-1348.42","-862.395","1497.16","-1577.97","-836.933","177.375","-1228.94","-549.451","607.154","-1149.71","-486.512","213.246","-1120.9","-857.085","990.135","-1285.96","-938.367","1185.14","-1281.91","-434.707","1078.7","-1263.78","-695.16","1299.72","-1208.4","-384.181","849.159","-1377.03","-852.114","1028.56","nan","nan","nan"
120,0,"-1320.89","-445.525","1387.01","-1234.06","-508.863","1654.81","-1387.39","-829.649","522.76","-1352.96","-864.982","1497.95","-1578.52","-837.319","177.66","-1230.48","-550.215","608.05","-1151.26","-486.873","214.108","-1127.37","-864.8","989.916","-1292.27","-943.104","1186.14","-1285.04","-439.169","1079.34","-1266.65","-697.93","1300.7","-1215.31","-390.469","848.642","-1379.19","-853.281","1029.15","nan","nan","nan"
121,0,"-1322.39","-448.111","1388.01","-1237.38","-512.488","1657.57","-1388.87","-830.372","523.448","-1357.41","-867.534","1498.59","-1579.04","-837.675","177.865","-1231.46","-551.179","608.747","-1152.7","-487.158","214.923","-1133.65","-872.484","989.653","-1298.48","-947.653","1187.07","-1287.9","-443.436","1080.08","-1269.37","-700.6","1301.74","-1221.97","-396.541","848.232","-1381.15","-854.465","1029.74","nan","nan","nan"
122,0,"-1323.67","-450.656","1388.98","-1240.73","-516.094","1660.45","-1390.65","-831.054","524.254","-1361.85","-870.025","1499.11","-1579.52","-838.052","178.069","-1233.17","-551.435","609.493","-1153.96","-487.404","215.6","-1139.79","-880.039","989.29","-1304.56","-952.024","1187.91","-1290.43","-447.484","1080.92","-1272","-703.184","1302.86","-1228.57","-402.266","848.217","-1382.87","-855.484","1030.15","nan","nan","nan"
123,0,"-1324.86","-453.059","1389.99","-1244.17","-519.793","1663.35","-1392.01","-831.982","524.928","-1366.23","-872.508","1499.53","-1579.85","-838.643","178.084","-1233.88","-552.214","610.049","-1155.02","-487.505","216.186","-1145.79","-887.588","988.935","-1310.52","-956.221","1188.68","-1292.72","-451.312","1081.87","-1274.54","-705.633","1303.94","-1234.8","-407.752","848.326","-1384.42","-856.345","1030.45","nan","nan","nan"
124,0,"-1325.93","-455.369","1391.11","-1247.59","-523.31","1666.39","-1393.58","-832.502","525.336","-1370.58","-874.881","1499.79","-1580.33","-839.123","178.354","-1234.18","-552.671","610.436","-1156.05","-487.56","216.849","-1151.7","-895.056","988.626","-1316.37","-960.207","1189.36","-1294.73","-454.942","1082.91","-1276.99","-707.846","1305.02","-1240.69","-413.05","848.613","-1385.83","-857.198","1030.83","nan","nan","nan"
125,0,"-1326.88","-457.548","1392.23","-1251.05","-526.767","1669.45","-1394.93","-833.224","525.783","-1374.9","-877.176","1499.97","-1580.9","-839.691","178.807","-1234.84","-553.112","611.236","-1156.85","-487.482","217.363","-1157.46","-902.355","988.153","-1322.1","-964.35","1190.25","-1296.39","-458.345","1084.05","-1279.33","-709.862","1306.07","-1246.3","-417.865","849.314","-1387.11","-857.805","1031.13","nan","nan","nan"
126,0,"-1327.73","-459.686","1393.47","-1254.54","-530.169","1672.57","-1396.37","-834.081","526.538","-1379.19","-879.518","1500.11","-1581.39","-840.191","179.078","-1235.08","-552.802","611.362","-1157.51","-487.438","217.731","-1163.11","-909.511","987.701","-1327.69","-967.668","1190.55","-1297.83","-461.487","1085.4","-1281.56","-711.713","1307.14","-1251.31","-422.772","849.933","-1388.32","-858.46","1031.62","nan","nan","nan"
127,0,"-1328.49","-461.661","1394.81","-1258.07","-533.555","1675.73","-1397.42","-834.975","527.065","-1383.37","-881.592","1500.02","-1581.64","-840.774","179.075","-1234.14","-553.399","611.284","-1158.02","-487.383","218.072","-1168.65","-916.494","987.215","-1333.16","-971.099","1191.07","-1298.92","-464.347","1086.81","-1283.69","-713.398","1308.19","-1255.99","-427.202","850.933","-1389.38","-858.649","1031.88","nan","nan","nan"
128,0,"-1329.11","-463.593","1396.17","-1261.59","-536.963","1678.85","-1398.68","-835.691","527.745","-1387.45","-883.565","1499.82","-1582.05","-841.275","179.458","-1233.95","-553.486","611.874","-1158.37","-487.228","218.353","-1173.97","-923.402","986.682","-1338.49","-974.33","1191.47","-1299.64","-466.925","1088.34","-1285.71","-714.976","1309.23","-1260.31","-430.692","852.698","-1390.41","-859.016","1032.35","nan","nan","nan"
129,0,"-1329.68","-465.381","1397.64","-1265.16","-540.284","1681.98","-1399.77","-836.366","528.215","-1391.47","-885.385","1499.45","-1582.44","-841.737","179.799","-1233.07","-553.2","612.076","-1158.6","-487.131","218.578","-1179.17","-930.078","986.07","-1343.68","-977.406","1191.79","-1300.08","-469.184","1090.03","-1287.57","-716.497","1310.26","-1264.1","-434.054","854.463","-1391.39","-859.151","1032.73","nan","nan","nan"
130,0,"-1330.15","-467.079","1399.19","-1268.77","-543.637","1685.09","-1400.86","-837.119","528.869","-1395.35","-887.11","1498.91","-1582.72","-842.185","179.871","-1232.09","-553.407","612.412","-1158.63","-487.058","218.682","-1184.15","-936.749","985.492","-1348.75","-980.367","1192.01","-1300.09","-471.153","1091.78","-1289.27","-717.983","1311.28","-1267.17","-437.166","856.069","-1392.29","-859.387","1033.16","nan","nan","nan"
131,0,"-1330.53","-468.669","1400.75","-1272.37","-546.931","1688.09","-1401.67","-837.639","528.959","-1399.11","-888.597","1498.1","-1582.99","-842.594","179.896","-1230.97","-552.297","612.888","-1158.45","-487.028","218.69","-1188.92","-943.402","984.99","-1353.68","-983.182","1192.04","-1299.75","-472.829","1093.64","-1290.8","-719.471","1312.2","-1269.53","-439.876","857.697","-1393.15","-859.422","1033.48","nan","nan","nan"
132,0,"-1330.88","-470.144","1402.46","-1276","-550.222","1691.12","-1402.65","-837.634","528.863","-1402.85","-890.121","1497.24","-1583.3","-843.04","180.104","-1229.9","-551.323","614.152","-1158.11","-487.035","218.605","-1193.56","-949.961","984.346","-1358.44","-985.904","1191.95","-1299.08","-474.151","1095.59","-1292.23","-721.031","1313.07","-1271.36","-441.934","859.976","-1394.22","-859.492","1033.63","nan","nan","nan"
133,0,"-1331.14","-471.469","1404.25","-1279.63","-553.492","1694.02","-1403.52","-837.928","529.046","-1406.51","-891.576","1496.23","-1583.58","-843.426","180.301","-1227.61","-552.249","613.271","-1157.73","-487.142","218.536","-1198.02","-956.54","983.596","-1363.08","-988.571","1191.73","-1298.07","-475.189","1097.64","-1293.54","-722.543","1313.84","-1272.79","-442.779","862.989","-1394.99","-859.37","1034.29","nan","nan","nan"
134,0,"-1331.34","-472.682","1406.06","-1283.25","-556.793","1696.92","-1404.44","-838.69","529.887","-1410.07","-892.94","1495.05","-1583.93","-843.69","180.536","-1225.53","-552.285","613.655","-1157.16","-487.297","218.364","-1202.31","-963.354","982.921","-1367.55","-991.175","1191.45","-1296.91","-475.886","1099.76","-1294.76","-723.837","1314.52","-1271.9","-447.136","862.757","-1395.56","-859.226","1034.43","nan","nan","nan"
135,0,"-1331.46","-473.714","1407.96","-1286.88","-559.976","1699.75","-1405.11","-838.913","530","-1413.61","-894.227","1493.82","-1584.23","-843.98","180.614","-1223.12","-552.478","613.684","-1156.53","-487.475","218.245","-1206.4","-970.047","982.031","-1371.89","-993.672","1191.03","-1295.56","-476.192","1101.94","-1295.88","-725.014","1315.19","-1270.9","-447.676","865.356","-1396","-859.004","1034.46","nan","nan","nan"
136,0,"-1331.52","-474.665","1409.95","-1290.5","-563.077","1702.45","-1406.09","-839.087","530.69","-1416.99","-895.423","1492.39","-1584.43","-844.215","180.583","-1220.42","-552.588","613.664","-1155.6","-487.758","217.848","-1210.29","-976.81","981.239","-1376.28","-996.347","1190.58","-1293.94","-476.132","1104.16","-1296.88","-725.963","1315.78","-1269.74","-447.41","868.169","-1396.41","-858.919","1034.6","nan","nan","nan"
137,0,"-1331.51","-475.524","1412.04","-1294.12","-566.202","1705.17","-1406.71","-839.313","531.087","-1420.31","-896.481","1490.86","-1584.63","-844.338","180.767","-1217.56","-552.538","613.893","-1154.67","-488.035","217.642","-1214.05","-983.557","980.509","-1380.19","-998.451","1189.74","-1292.01","-475.645","1106.54","-1297.83","-726.636","1316.31","-1266.72","-446.374","871.121","-1396.66","-858.486","1034.59","nan","nan","nan"
138,0,"-1331.44","-476.28","1414.05","-1297.69","-569.235","1707.76","-1407.51","-839.726","531.768","-1423.5","-897.386","1489.23","-1584.86","-844.438","180.887","-1214.47","-552.411","614.457","-1153.51","-488.388","217.246","-1217.67","-990.294","979.708","-1384.12","-1000.9","1189.08","-1289.62","-474.813","1108.94","-1298.66","-727.088","1316.86","-1263.06","-445.009","874.149","-1396.85","-857.899","1034.47","nan","nan","nan"
139,0,"-1331.36","-476.906","1416.09","-1301.4","-571.76","1710.38","-1408.25","-839.105","532.307","-1426.51","-898.147","1487.46","-1584.94","-844.448","180.867","-1211.07","-552.206","615.051","-1152.32","-488.774","216.966","-1221.2","-997.128","979.048","-1387.94","-1003.23","1188.26","-1286.84","-473.588","1111.67","-1299.39","-727.415","1317.38","-1258.53","-442.912","877.337","-1397","-857.4","1034.45","nan","nan","nan"
140,0,"-1331.36","-477.355","1418.29","-1304.9","-574.698","1712.79","-1408.44","-838.726","531.773","-1429.33","-898.819","1485.55","-1585.01","-844.454","180.884","-1207.47","-552.06","615.605","-1150.9","-489.189","216.479","-1224.56","-1003.98","978.35","-1391.73","-1005.63","1187.46","-1283.59","-472","1114.55","-1300.01","-727.583","1317.84","-1253.05","-439.822","881.137","-1397.03","-856.721","1034.33","nan","nan","nan"
141,0,"-1331.37","-477.654","1420.59","-1308.33","-577.574","1715.18","-1408.9","-838.504","531.955","-1432","-899.326","1483.6","-1585.02","-844.394","180.494","-1203.61","-552.051","616.174","-1149.37","-489.664","215.955","-1227.79","-1010.91","977.803","-1395.43","-1008.05","1186.61","-1279.86","-469.97","1117.65","-1300.49","-727.647","1318.28","-1246.93","-436.369","884.946","-1397.03","-855.826","1034.24","nan","nan","nan"
142,0,"-1331.34","-477.811","1422.91","-1311.72","-580.325","1717.32","-1409.06","-838.009","531.695","-1434.54","-899.742","1481.56","-1585.15","-844.392","180.532","-1199.48","-552.107","616.685","-1147.79","-490.229","215.474","-1230.93","-1017.92","977.393","-1399.04","-1010.49","1185.74","-1275.73","-467.456","1121.11","-1300.82","-727.558","1318.56","-1239.97","-432.177","889.146","-1396.97","-854.922","1034.22","nan","nan","nan"
143,0,"-1331.35","-477.807","1425.49","-1314.97","-583.142","1719.39","-1409.19","-837.559","531.625","-1437","-900.111","1479.51","-1585.3","-844.467","180.782","-1195.18","-552.212","617.202","-1146.18","-490.734","214.89","-1233.81","-1025.22","977.144","-1402.57","-1012.97","1184.84","-1271.1","-464.467","1124.89","-1301.03","-727.414","1318.84","-1232.08","-427.264","893.757","nan","nan","nan","nan","nan","nan"
144,0,"-1331.3","-477.652","1428.17","-1318.13","-585.795","1721.28","-1409.31","-836.982","531.179","-1439.33","-900.239","1477.35","-1585.3","-844.486","180.611","-1190.64","-552.406","617.68","-1144.43","-491.321","214.27","-1236.59","-1032.63","977.03","-1405.99","-1015.48","1183.98","-1266.09","-460.954","1129.11","-1301.11","-727.199","1319.04","-1223.43","-421.599","899.058","-1396.87","-852.98","1034.48","nan","nan","nan"
145,0,"-1331.09","-477.413","1430.97","-1321.13","-588.407","1722.92","-1409.52","-836.98","531.559","-1441.5","-900.228","1475.17","-1585.13","-844.669","180.232","-1185.98","-552.603","618.262","-1142.72","-491.92","213.704","-1239.23","-1040.29","977.194","-1409.29","-1017.99","1183.17","-1260.58","-457.005","1133.7","-1301.07","-726.914","1319.18","-1213.96","-415.203","904.869","-1396.26","-851.501","1033.8","nan","nan","nan"
146,0,"-1330.86","-477.095","1434.04","-1323.98","-590.852","1724.38","-1409.42","-836.883","531.301","-1443.57","-900.03","1472.95","-1585.16","-844.681","180.199","-1181.06","-552.796","618.726","-1140.84","-492.544","213.039","-1241.75","-1048.14","977.596","-1412.49","-1020.46","1182.44","-1254.6","-452.61","1138.75","-1300.93","-726.419","1319.2","-1203.7","-408.11","911.383","-1395.89","-850.165","1033.69","nan","nan","nan"
147,0,"-1330.52","-476.702","1437.25","-1326.67","-593.209","1725.68","-1409.28","-836.669","531.3","-1445.53","-899.67","1470.75","-1585.11","-844.775","180.153","-1176.02","-552.914","619.2","-1138.97","-493.079","212.425","-1244.18","-1056.21","978.364","-1415.58","-1022.83","1181.83","-1248.14","-447.825","1144.25","-1300.56","-725.881","1319.24","-1192.7","-400.315","918.613","nan","nan","nan","nan","nan","nan"
148,0,"-1330.14","-476.225","1440.55","-1329.2","-595.39","1726.78","-1409.16","-836.396","531.543","-1447.41","-899.122","1468.57","-1585.07","-844.952","180.173","-1170.78","-553.017","619.663","-1136.99","-493.641","211.703","-1246.62","-1064.43","979.407","-1418.6","-1025.15","1181.38","-1241.3","-442.629","1150.33","-1300.06","-725.218","1319.2","-1180.95","-391.878","926.676","-1394.81","-847.121","1033.31","nan","nan","nan"
149,0,"-1329.67","-475.732","1443.94","-1331.57","-597.423","1727.72","-1408.72","-836.372","531.301","-1449.27","-898.383","1466.42","-1584.93","-845.191","179.838","-1165.42","-553.091","620.124","-1135.07","-494.188","211.123","-1249.07","-1072.74","980.795","-1421.53","-1027.35","1181.08","-1234.06","-437.083","1156.9","-1299.31","-724.41","1319.13","-1168.52","-382.793","935.584","-1394.36","-845.477","1033.51","nan","nan","nan"
150,0,"-1329.2","-475.167","1447.51","-1333.76","-599.264","1728.53","-1408.49","-836.457","531.769","-1451.09","-897.471","1464.31","-1585.03","-845.543","180.608","-1159.9","-553.096","620.534","-1133.06","-494.687","210.444","-1251.5","-1081.18","982.536","-1424.32","-1029.42","1180.95","-1226.48","-431.172","1164.06","-1298.35","-723.381","1319.18","-1155.49","-373.152","945.48","-1392.06","-842.009","1031.66","nan","nan","nan"
151,0,"-1328.79","-474.498","1451.22","-1335.76","-601.037","1729.19","-1407.64","-836.476","531.441","-1452.92","-896.371","1462.28","-1584.69","-845.347","180.431","-1154.29","-553.085","620.848","-1131.13","-495.196","209.912","-1253.96","-1089.62","984.513","-1427.03","-1031.41","1180.99","-1218.6","-424.874","1171.83","-1297.29","-722.128","1319.4","-1141.89","-362.851","956.369","-1392.16","-841.379","1032.36","nan","nan","nan"
152,0,"-1328.42","-473.588","1455.15","-1337.61","-602.571","1729.69","-1407.43","-836.925","529.399","-1454.72","-895.033","1460.25","-1584.32","-845.315","180.117","-1148.56","-553.065","621.078","-1129.05","-495.753","209.177","-1256.41","-1098.21","986.858","-1429.62","-1033.24","1181.14","-1210.44","-418.257","1180.2","-1296.14","-720.587","1319.66","-1127.79","-351.978","968.258","-1391.25","-839.063","1032.04","nan","nan","nan"
153,0,"-1327.9","-472.859","1458.88","-1339.27","-604.02","1730.05","-1405.1","-836.168","529.961","-1456.43","-893.478","1458.22","-1583.81","-845.218","179.923","-1142.77","-553.049","621.145","-1126.91","-496.336","208.395","-1258.94","-1106.8","989.512","-1432.13","-1034.94","1181.43","-1202.08","-411.332","1189.22","-1294.93","-718.789","1319.84","-1113.34","-340.507","981.117","-1390.2","-836.769","1031.77","nan","nan","nan"
154,0,"-1327.43","-472.003","1462.72","-1340.85","-603.065","1730.03","-1402.95","-835.866","529.057","-1458.07","-891.641","1456.19","-1583.21","-845.003","179.854","-1136.87","-553.054","621.032","-1124.77","-496.899","207.502","-1261.47","-1115.04","992.619","-1434.57","-1036.44","1181.77","-1193.48","-404.157","1198.8","-1293.53","-716.798","1320.06","-1098.54","-328.585","995.284","-1389","-833.67","1030.84","nan","nan","nan"
155,0,"-1326.74","-471.242","1466.36","-1342.09","-604.32","1730.14","-1401.61","-835.666","528.545","-1459.6","-889.481","1454.1","-1582.51","-844.658","179.573","-1130.93","-553.092","620.82","-1122.62","-497.506","206.595","-1263.23","-1124.1","996.472","-1436.96","-1037.81","1182.17","-1184.78","-396.725","1209.09","-1291.9","-714.666","1320.27","-1083.41","-316.066","1010.63","-1387.85","-831.565","1031.05","nan","nan","nan"
156,0,"-1326.03","-470.454","1470.09","-1343.07","-607.183","1730.22","-1399.81","-835.081","527.957","-1460.93","-887.197","1452.07","-1581.63","-843.969","179.277","-1124.93","-553.187","620.51","-1120.5","-498.119","205.652","-1265.89","-1132.45","1000.08","-1439.28","-1039.06","1182.6","-1175.96","-389.076","1219.99","-1290.04","-712.522","1320.57","-1068.24","-302.621","1027.81","-1386.5","-828.553","1030.36","nan","nan","nan"
157,0,"-1325.18","-469.652","1473.8","-1343.92","-606.222","1729.93","-1397.78","-834.419","527.33","-1462.19","-884.249","1449.72","-1580.81","-843.475","178.883","-1118.87","-553.245","620.135","-1118.31","-498.777","204.656","-1268.66","-1140.47","1003.8","-1441.59","-1040.05","1183.02","-1167.16","-381.197","1231.63","-1288.02","-710.359","1320.89","-1053.11","-289.225","1045.67","-1385.06","-826.006","1030.19","nan","nan","nan"
158,0,"-1324.16","-468.858","1477.4","-1344.48","-606.95","1729.59","-1395.63","-833.507","526.525","-1463.17","-881.348","1447.53","-1579.92","-842.735","178.657","-1112.45","-553.502","619.953","-1116.13","-499.337","203.658","-1271.37","-1148.39","1007.97","-1443.78","-1040.6","1183.3","-1158.37","-373.163","1243.91","-1285.88","-708.281","1321.23","-1037.96","-275.589","1064.79","-1383.43","-822.545","1029.22","nan","nan","nan"
159,0,"-1323","-468.128","1480.97","-1344.81","-607.449","1729.13","-1393.32","-832.505","525.653","-1463.98","-878.179","1445.31","-1579.03","-842.223","178.551","-1106.39","-553.435","619.47","-1113.93","-499.946","202.617","-1274.17","-1155.99","1012.46","-1446.09","-1041.23","1183.83","-1149.7","-364.989","1256.95","-1283.58","-706.227","1321.48","-1023.19","-261.605","1085.41","-1381.71","-819.372","1028.56","nan","nan","nan"
160,0,"-1321.72","-467.347","1484.44","-1344.96","-607.709","1728.61","-1390.92","-831.366","524.818","-1464.62","-874.745","1443.06","-1577.98","-841.363","178.108","-1100.21","-553.388","618.903","-1111.71","-500.481","201.673","-1277.02","-1163.35","1017.33","-1448.41","-1041.6","1184.4","-1141.17","-356.721","1270.64","-1281.12","-704.167","1321.7","-1008.68","-247.527","1107.34","-1379.92","-816.56","1028.26","nan","nan","nan"
161,0,"-1320.26","-466.631","1487.82","-1344.86","-607.827","1727.99","-1388.3","-830.228","523.991","-1465.11","-871.015","1440.77","-1576.97","-840.72","177.98","-1093.87","-553.362","618.328","-1109.42","-501.096","200.641","-1279.94","-1170.28","1022.38","-1450.76","-1041.68","1185.03","-1132.9","-348.386","1285.04","-1278.5","-701.947","1321.91","-994.983","-233.228","1130.69","-1377.84","-812.708","1026.92","nan","nan","nan"
162,0,"-1318.69","-465.907","1491.09","-1344.54","-607.742","1727.28","-1385.6","-829.007","523.236","-1465.45","-867.009","1438.48","-1575.82","-840.081","177.758","-1087.46","-553.281","617.721","-1107.25","-501.492","199.671","-1282.91","-1176.79","1027.72","-1453.13","-1041.46","1185.62","-1124.82","-340.142","1300.01","-1275.14","-699.828","1322.76","-981.076","-219.26","1155.48","-1375.68","-809.062","1025.94","nan","nan","nan"
163,0,"-1316.94","-465.141","1494.22","-1344.06","-609.172","1726.63","-1382.83","-827.714","522.393","-1465.62","-862.718","1436.14","-1574.77","-839.614","177.978","-1080.95","-553.097","616.984","-1104.73","-502.101","198.794","-1285.99","-1182.96","1033.39","-1455.54","-1040.9","1186.19","-1117.08","-331.974","1315.59","-1272.13","-697.119","1322.97","-968.161","-205.456","1180.98","-1373.32","-805.15","1024.9","-1276","-532.901","1010.76"
164,0,"-1314.99","-464.415","1497.23","-1343.29","-608.694","1725.74","-1379.9","-826.372","521.656","-1465.63","-858.113","1433.8","-1573.42","-838.575","177.57","-1074.42","-552.812","616.283","-1102.58","-502.487","197.976","-1289.11","-1188.55","1039.26","-1458","-1040.01","1186.73","-1109.69","-323.927","1331.7","-1268.8","-694.244","1323.25","-955.932","-191.802","1207.91","-1370.81","-801.088","1023.85","-1271.73","-530.577","1008.81"
