Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (788)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (790)",,,"Reconstruction Position - Unlabeled Track (816)",,,"Reconstruction Position - Unlabeled Track (817)",,,"Reconstruction Position - Unlabeled Track (821)",,,"Reconstruction Position - Unlabeled Track (822)",,
103,0,"-1417.85","-591.062","1429.03","-1408.03","-699.959","1725.16","-1476.01","-1023.24","1476.08","-1445.64","-1141.6","1177.53","-1333.15","-564.645","1134.3","-1357.86","-841.395","1320.32","-1278.68","-516.038","910.14","-1207.95","-575.777","219.832","-1422.92","-917.046","529.839","-1595.23","-945.198","176.289","-1265.39","-1122.76","978.481","-1267.62","-650.784","617.484","-1444.8","-973.738","1039.53","nan","nan","nan"
104,0,"-1417.64","-590.813","1431.96","-1410.7","-701.585","1726.12","-1479.1","-1023.14","1474.77","-1446.43","-1142.16","1177.36","-1327.19","-559.831","1139.9","-1358.17","-840.823","1321.41","-1268.63","-508.231","917.525","-1206","-575.77","219.074","-1421","-918.163","529.858","-1595.18","-945.168","176.172","-1264.79","-1127.4","979.489","-1263.05","-649.885","618.143","-1444.26","-972.463","1039.47","nan","nan","nan"
105,0,"-1417.49","-590.48","1435.08","-1413.23","-703.247","1726.98","-1482.15","-1022.92","1473.39","-1447.07","-1142.88","1177.27","-1320.86","-554.479","1146.14","-1358.39","-840.074","1322.36","-1257.68","-499.492","926.009","-1204.14","-575.79","218.535","nan","nan","nan","-1595.08","-945.091","176.05","-1263.95","-1132.17","980.594","-1258.26","-649.023","618.784","-1443.71","-971.182","1039.5","nan","nan","nan"
106,0,"-1417.29","-590.061","1438.22","-1415.66","-704.893","1727.77","-1485.12","-1022.56","1471.93","-1447.51","-1143.6","1177.25","-1314.11","-548.666","1152.98","-1358.42","-839.273","1323.43","-1245.84","-489.782","935.258","-1202.13","-575.852","217.802","-1421.7","-916.579","530.334","-1594.96","-945.025","175.909","-1262.84","-1137.15","981.94","-1253.23","-648.159","619.417","-1443.11","-969.782","1039.52","nan","nan","nan"
107,0,"-1417.18","-589.626","1441.53","-1417.95","-706.539","1728.49","-1488.02","-1022.04","1470.42","-1447.8","-1144.33","1177.24","-1307.02","-542.334","1160.59","-1358.28","-838.349","1324.48","-1233.29","-479.244","945.842","-1200.1","-575.982","217.148","-1418.33","-916.893","531.126","-1594.81","-944.923","175.797","-1261.5","-1142.23","983.454","-1248.01","-647.32","620.048","-1442.48","-968.311","1039.54","nan","nan","nan"
108,0,"-1417.09","-589.132","1445.06","-1420.11","-708.175","1729.09","-1490.79","-1021.39","1468.84","-1447.95","-1145.06","1177.3","-1299.61","-535.515","1168.99","-1357.98","-837.421","1325.45","-1220.11","-467.897","957.615","-1198.06","-576.053","216.442","-1417.64","-916.906","531.105","-1594.55","-944.814","175.562","-1260.03","-1147.38","985.074","-1242.59","-646.528","620.619","-1441.75","-966.714","1039.51","nan","nan","nan"
109,0,"-1417.09","-588.583","1448.8","-1422.17","-709.711","1729.64","-1493.49","-1020.53","1467.19","-1448.01","-1145.76","1177.39","-1291.94","-528.285","1178.15","-1357.57","-836.352","1326.41","-1206.33","-455.762","970.728","-1195.98","-576.113","215.798","-1419.1","-915.242","529.181","-1594.39","-944.621","175.482","-1258.32","-1152.76","987.157","-1236.99","-645.772","621.188","-1441.06","-965.031","1039.48","nan","nan","nan"
110,0,"-1417.25","-587.625","1453.21","-1424.09","-711.156","1730.1","-1496.07","-1019.49","1465.48","-1448.01","-1146.46","1177.52","-1284.08","-520.655","1188.13","-1356.95","-835.262","1327.33","-1192.09","-442.942","985.293","-1193.79","-576.187","214.88","-1418.85","-914.85","528.446","-1593.79","-944.548","174.634","-1256.49","-1158.26","989.425","-1231.19","-645.051","621.653","-1440.26","-963.21","1039.33","nan","nan","nan"
111,0,"-1417.26","-587.039","1457.19","-1425.81","-712.509","1730.42","-1498.55","-1018.23","1463.74","-1447.92","-1147.16","1177.73","-1276.03","-512.701","1198.9","-1356.23","-833.991","1328.19","-1177.46","-429.451","1001.16","-1191.61","-576.197","214.053","-1417.61","-914.562","527.862","-1593.58","-944.36","174.497","-1254.54","-1163.76","991.978","-1225.25","-644.338","622.025","-1439.46","-961.281","1039.17","nan","nan","nan"
112,0,"-1417.22","-586.478","1461.22","-1427.36","-713.746","1730.62","-1500.9","-1016.78","1461.93","-1447.81","-1147.84","1177.96","-1267.88","-504.439","1210.52","-1355.38","-832.545","1329","-1162.53","-415.506","1018.73","-1189.47","-576.2","213.287","-1417.03","-914.672","526.843","-1593.33","-944.12","174.377","-1252.39","-1169.49","994.915","-1219.21","-643.603","622.404","-1438.53","-959.174","1038.8","nan","nan","nan"
113,0,"-1417.09","-585.994","1465.27","-1428.75","-714.788","1730.68","-1503.15","-1015.13","1460.08","-1447.65","-1148.56","1178.27","-1259.65","-495.916","1222.97","-1354.32","-830.993","1329.89","-1147.52","-401.078","1037.85","-1187.21","-576.22","212.33","-1415.38","-913.627","525.526","-1592.83","-944.085","173.97","-1250.22","-1175.21","998.005","-1213.05","-642.913","622.599","-1437.56","-957.01","1038.46","nan","nan","nan"
114,0,"-1416.84","-585.494","1469.27","-1429.96","-715.676","1730.62","-1505.3","-1013.18","1458.12","-1447.43","-1149.25","1178.6","-1251.44","-487.245","1236.22","-1353.07","-829.422","1330.8","-1132.59","-386.229","1058.59","-1184.92","-576.302","211.387","-1412.9","-913.506","525.112","-1592.15","-944.063","173.412","-1247.87","-1181.14","1001.49","-1206.79","-642.203","622.588","-1436.5","-954.681","1037.96","nan","nan","nan"
115,0,"-1416.44","-585.129","1473.22","-1430.94","-716.452","1730.41","-1507.3","-1011.08","1456.09","-1447.23","-1150.01","1178.99","-1243.35","-478.433","1250.35","-1351.57","-827.909","1331.69","-1117.89","-371.081","1081.01","-1182.62","-576.379","210.4","-1411.88","-913.535","524.194","-1591.79","-943.827","173.425","-1245.38","-1186.85","1005.75","-1200.49","-641.458","622.524","-1435.31","-952.207","1037.34","nan","nan","nan"
116,0,"-1415.96","-584.719","1477.18","-1431.77","-717.009","1730.11","-1509.22","-1008.71","1454.02","-1447.05","-1150.73","1179.41","-1235.44","-469.593","1265.28","-1349.88","-826.42","1332.53","-1103.66","-355.761","1105.12","-1180.34","-576.366","209.462","-1409.94","-913.054","523.403","-1591.25","-943.907","173.157","-1243.01","-1193","1010","-1194.13","-640.716","622.4","-1433.32","-949.132","1036.31","nan","nan","nan"
117,0,"-1415.28","-584.359","1481.04","-1432.39","-717.43","1729.66","-1511.03","-1005.98","1451.8","-1446.96","-1151.55","1179.93","-1227.76","-460.765","1280.98","-1348.05","-824.883","1333.26","-1089.94","-340.372","1130.66","-1178.03","-576.475","208.512","-1408.07","-912.612","522.494","-1590.66","-943.995","172.546","-1240.79","-1199.52","1014.08","-1187.61","-639.915","622.166","-1432.08","-946.586","1035.55","nan","nan","nan"
118,0,"-1414.35","-584.035","1484.77","-1432.79","-717.67","1729.08","-1512.64","-1003.07","1449.51","-1446.92","-1152.31","1180.48","-1220.46","-451.982","1297.4","-1345.98","-823.313","1334.01","-1076.84","-325.194","1157.77","-1175.69","-576.556","207.489","-1406.02","-911.93","521.615","-1590.59","-943.02","173.672","-1238.59","-1205.75","1019.02","-1181.04","-639.079","621.938","-1430.73","-943.985","1034.76","nan","nan","nan"
119,0,"-1413.22","-583.687","1488.47","-1432.93","-717.785","1728.4","-1514.22","-999.632","1447.05","-1446.99","-1153.06","1181.07","-1213.55","-443.355","1314.46","-1343.73","-821.067","1335.02","-1064.58","-310.199","1186.13","-1173.36","-576.585","206.533","-1408.55","-913.594","519.921","-1589.48","-943.216","172.272","-1236.46","-1212.04","1024.34","-1174.36","-638.122","621.648","-1429.09","-940.928","1033.93","nan","nan","nan"
120,0,"-1411.82","-583.363","1492.06","-1432.84","-717.791","1727.64","-1515.52","-996.136","1444.57","-1447.18","-1153.74","1181.69","-1207.1","-434.896","1332.03","-1340.49","-819.779","1336.25","-1053.43","-295.457","1216.02","-1170.95","-576.654","205.545","-1406.51","-912.825","518.787","-1588.17","-943.511","171.062","-1233.9","-1218.54","1030.86","-1167.63","-637.115","621.431","-1427.24","-937.713","1033.03","nan","nan","nan"
121,0,"-1410.2","-582.988","1495.55","-1432.49","-717.695","1726.81","-1516.63","-992.331","1442","-1447.51","-1154.37","1182.34","-1201.14","-426.682","1350.03","-1337.91","-817.457","1336.77","-1043.44","-281.148","1247.18","-1168.66","-576.66","204.637","-1400.27","-909.794","518.773","-1587.49","-943.42","170.625","-1232.16","-1224.75","1036.83","-1160.81","-635.955","621.093","-1425.18","-934.347","1032.1","-1354.75","-656.113","1006.33"
122,0,"-1408.46","-582.602","1499.02","-1431.88","-717.493","1725.93","-1517.54","-988.235","1439.34","-1448.01","-1154.86","1183.05","-1195.76","-418.77","1368.33","-1335.13","-814.971","1337.03","-1034.66","-267.449","1279.48","-1166.33","-576.731","203.711","-1397.78","-908.983","517.714","-1586.57","-943.117","170.272","-1230.79","-1230.86","1043.08","-1153.94","-634.789","620.716","-1422.96","-930.651","1031.06","-1348.72","-652.893","1004.03"
123,0,"-1406.54","-582.12","1502.35","-1431.06","-717.157","1725.02","-1518.24","-983.853","1436.61","-1448.73","-1155.3","1183.86","-1191.05","-411.152","1386.85","-1332.12","-812.369","1337.31","-1027.18","-254.511","1312.78","-1164.06","-576.702","202.811","-1395.38","-908.136","516.687","-1585.51","-942.841","169.818","-1229.62","-1236.88","1049.67","-1146.95","-633.556","620.186","-1420.47","-926.773","1029.97","-1343.69","-650.72","1003.1"
124,0,"-1404.43","-581.565","1505.62","-1429.99","-716.715","1724.09","-1518.7","-979.195","1433.84","-1449.59","-1155.44","1184.58","-1186.95","-403.936","1405.43","-1328.82","-809.686","1337.79","-1020.95","-242.52","1346.73","-1161.74","-576.7","201.768","-1392.43","-907.27","515.541","-1584.58","-942.675","169.757","-1228.79","-1242.72","1056.59","-1139.9","-632.16","619.482","-1417.77","-922.648","1028.85","-1338.43","-648.369","1001.99"
125,0,"-1402.2","-580.943","1508.76","-1428.62","-716.254","1723.07","-1518.94","-974.241","1431.01","-1450.47","-1155.02","1184.95","-1183.46","-397.1","1423.94","-1325.26","-806.946","1338.22","-1016","-231.576","1381.14","-1159.58","-576.674","200.746","-1389.64","-906.277","514.577","-1583.31","-942.049","169.743","-1228.3","-1248.28","1063.62","-1132.83","-630.683","618.705","-1414.82","-918.3","1027.72","-1332.62","-645.193","1000.64"
126,0,"-1399.81","-580.223","1511.76","-1427.03","-715.628","1722.03","-1519.13","-969.486","1428.49","-1451.69","-1154.76","1185.58","-1180.19","-390.898","1441.85","-1321.43","-804.398","1338.76","-1012.46","-221.724","1415.86","-1157.43","-576.627","199.69","-1386.55","-905.153","513.637","-1582.07","-941.664","169.631","-1228.19","-1253.46","1070.86","-1125.71","-628.97","617.809","-1411.64","-913.625","1026.54","-1326.55","-641.715","999.311"
127,0,"-1397.32","-579.329","1514.58","-1425.14","-714.93","1720.91","-1518.83","-963.79","1425.45","-1453.08","-1154.25","1186.2","-1177.67","-385.049","1459.89","-1317.32","-802.381","1339.43","-1010.42","-213.026","1450.6","-1155.16","-576.66","198.6","-1383.84","-903.683","512.695","-1580.87","-941.251","169.493","-1228.3","-1258.06","1077.99","-1118.63","-627.036","616.802","-1408.19","-908.772","1025.37","-1320.32","-637.991","998.083"
128,0,"-1394.66","-578.305","1517.1","-1423.04","-714.135","1719.78","-1518.23","-957.958","1422.44","-1454.65","-1153.43","1186.78","-1175.7","-379.752","1477.93","-1313.58","-799.938","1339.86","-1010","-205.429","1485.21","-1152.94","-576.707","197.485","-1379.39","-902.382","512.434","-1579.62","-940.564","169.497","-1228.93","-1262.48","1085.33","-1111.43","-624.938","615.658","-1404.46","-903.665","1024.2","-1313.82","-634.072","996.874"
129,0,"-1391.93","-577.111","1519.29","-1420.71","-713.22","1718.63","-1517.32","-951.903","1419.43","-1456.36","-1152.29","1187.33","-1174.24","-374.997","1495.74","-1309.57","-797.334","1339.96","-1011.1","-198.992","1519.4","-1150.8","-576.709","196.433","-1376.36","-900.131","511.344","-1578.52","-939.825","169.686","-1229.95","-1266.43","1092.79","-1103.88","-622.863","614.68","-1400.45","-898.403","1023.25","-1307.14","-629.838","995.779"
130,0,"-1389.07","-575.949","1521.51","-1418.1","-712.176","1717.44","-1516.12","-945.728","1416.45","-1458.25","-1150.79","1187.81","-1173.55","-370.696","1513.36","-1305.24","-794.828","1340.06","-1013.57","-193.815","1552.87","-1148.63","-576.749","195.34","-1374.07","-897.605","510.692","-1577.13","-939.009","169.589","-1231.34","-1269.95","1100.25","-1096.83","-620.069","613.504","-1396.18","-892.773","1022.21","-1300.24","-625.324","994.844"
131,0,"-1386.06","-574.692","1523.61","-1415.27","-710.978","1716.24","-1514.63","-939.322","1413.45","-1460.27","-1148.87","1188.21","-1173.35","-366.911","1530.6","-1300.7","-792.176","1340.26","-1017.21","-190.001","1585.43","-1146.52","-576.828","194.325","-1371.3","-894.747","509.952","-1575.98","-937.937","170.1","-1233.1","-1272.95","1107.73","-1089.73","-617.162","612.325","-1391.63","-886.943","1021.14","-1293.23","-620.646","994.224"
132,0,"-1382.93","-573.352","1525.68","-1412.2","-709.633","1714.97","-1512.84","-932.753","1410.47","-1462.42","-1146.49","1188.44","-1173.63","-363.637","1547.43","-1295.86","-789.256","1340.54","-1022","-187.441","1616.98","-1144.44","-576.861","193.251","-1368.32","-891.649","509.245","-1574.57","-936.939","170.216","-1235.23","-1275.44","1115.11","-1082.64","-614.181","611.097","-1386.74","-880.865","1020.02","-1286.1","-615.628","993.614"
133,0,"-1379.88","-571.844","1527.86","-1408.97","-708.049","1713.71","-1510.73","-925.959","1407.54","-1464.7","-1143.67","1188.49","-1174.33","-360.948","1563.82","-1290.64","-785.709","1340.54","-1027.63","-186.169","1647.2","-1142.48","-576.907","192.147","-1365.14","-888.34","508.581","-1573.3","-935.851","170.934","-1237.69","-1277.41","1122.44","-1075.57","-611.053","609.804","-1381.56","-874.589","1018.89","-1278.77","-610.308","993.095"
134,0,"-1376.56","-570.452","1529.74","-1405.53","-706.313","1712.35","-1508.34","-919.004","1404.66","-1467.05","-1140.36","1188.41","-1175.49","-358.904","1579.84","-1285.15","-782.02","1340.88","-1033.99","-186.039","1676.04","-1140.45","-576.86","191.16","-1361.62","-884.806","507.934","-1571.39","-934.249","171.249","-1240.45","-1278.75","1129.63","-1068.3","-607.889","608.555","-1376.08","-867.977","1017.63","-1271.32","-604.713","992.701"
135,0,"-1373.15","-569.006","1531.5","-1401.95","-704.34","1710.99","-1505.66","-911.854","1401.81","-1469.7","-1136.57","1188.14","-1177.03","-357.291","1595.23","-1279.34","-777.926","1341.13","-1041.04","-186.889","1703.38","-1138.44","-576.932","189.995","-1357.58","-881.222","507.333","-1569.46","-932.681","172.055","-1243.5","-1279.49","1136.72","-1061.67","-605.065","606.82","-1370.42","-861.119","1016.39","-1263.91","-598.7","992.657"
136,0,"-1369.74","-567.454","1533.08","-1398.23","-702.204","1709.6","-1502.62","-904.533","1398.85","-1472.18","-1132.31","1187.76","-1179.29","-355.997","1610.51","-1273.29","-773.615","1341.32","-1048.97","-188.288","1729.23","-1136.49","-576.919","188.829","-1352.88","-877.555","506.8","-1567.05","-930.956","172.81","-1246.77","-1279.64","1143.6","-1055.11","-602.252","605.025","-1364.5","-853.992","1015.02","-1256.44","-592.422","992.888"
137,0,"-1366.27","-565.805","1534.5","-1394.43","-699.859","1708.22","-1499.45","-897.298","1396.37","-1474.68","-1127.55","1187.08","-1181.1","-355.502","1624.33","-1267.08","-769.093","1341.34","-1057.41","-190.338","1753.35","-1135.42","-577.034","187.154","-1347.26","-874.115","506.305","-1564.33","-929.011","174.028","-1250.25","-1279.17","1150.32","-1048.71","-599.297","603.068","-1358.45","-846.662","1013.69","-1248.94","-585.728","993.184"
138,0,"-1362.74","-564.082","1535.74","-1390.57","-697.309","1706.84","-1495.87","-889.995","1393.73","-1477.11","-1122.33","1186.17","-1183.43","-355.387","1637.8","-1260.79","-764.488","1341.31","-1066.23","-192.835","1775.81","-1133.5","-577.067","185.549","-1340.74","-870.588","505.906","-1561.24","-927.005","175.487","-1253.91","-1278.15","1156.92","-1042.69","-596.38","600.626","-1352.37","-838.812","1012.03","-1241.4","-578.759","993.651"
139,0,"-1359.09","-562.319","1536.79","-1386.57","-694.629","1705.45","-1492.05","-882.643","1391.12","-1479.46","-1116.63","1185.02","-1185.83","-355.181","1650.4","-1254.52","-759.74","1341.22","-1074.92","-195.926","1796.45","-1131.68","-576.981","183.898","-1333.22","-867.149","505.489","-1557.68","-924.975","177.362","-1257.71","-1276.55","1163.34","-1036.78","-593.315","598.242","-1346.46","-830.468","1009.98","-1233.89","-571.411","994.128"
140,0,"-1355.45","-560.52","1537.68","-1382.86","-691.466","1704.26","-1487.99","-875.304","1388.55","-1481.67","-1110.46","1183.58","-1188.2","-355.256","1661.98","-1248.34","-754.965","1341.1","-1084.2","-198.778","1815.97","-1129.95","-576.93","182.261","-1324.61","-863.85","505.194","-1553.42","-922.857","179.371","-1261.71","-1274.36","1169.59","-1031.14","-590.181","595.83","-1338.39","-824.55","1010.01","-1226.35","-563.812","994.808"
141,0,"-1351.93","-558.693","1538.41","-1378.62","-688.484","1702.76","-1483.74","-867.926","1385.98","-1483.74","-1103.84","1181.89","-1190.6","-355.353","1672.72","-1242.23","-750.062","1340.9","-1093.14","-202.043","1833.88","-1128.23","-577.002","180.548","-1314.99","-860.602","504.974","-1548.66","-920.686","181.836","-1265.77","-1271.65","1175.6","-1025.69","-586.97","593.575","-1331.92","-816.116","1008.5","-1218.84","-555.965","995.674"
142,0,"-1350.07","-555.765","1540.4","-1374.24","-685.399","1701.19","-1479.37","-860.399","1383.38","-1485.62","-1096.72","1179.95","-1192.98","-355.414","1682.65","-1236.27","-745.222","1340.67","-1101.98","-205.372","1850.49","-1126.72","-576.908","179.273","-1304.25","-857.414","504.819","-1543.43","-918.592","184.547","-1269.98","-1268.4","1181.45","-1020.29","-583.673","591.389","-1325.35","-807.443","1006.92","-1211.26","-547.98","996.554"
143,0,"-1346.5","-553.568","1541.06","-1369.72","-682.231","1699.51","-1474.93","-852.959","1380.75","-1487.3","-1089.18","1177.68","-1195.3","-355.396","1691.77","-1230.41","-740.312","1340.37","-1110.64","-208.745","1865.82","-1125.2","-576.567","178","-1292.4","-854.304","504.73","-1537.21","-916.281","187.696","-1274.27","-1264.65","1187.13","-1015.12","-580.14","589.284","-1318.7","-798.628","1005.27","-1203.81","-539.753","997.46"
144,0,"-1342.81","-551.236","1541.45","-1365.08","-679.014","1697.72","-1470.37","-845.45","1378.1","-1488.76","-1081.27","1175.06","-1197.47","-355.24","1700.01","-1224.58","-735.285","1339.86","-1119.3","-211.823","1880.28","-1123.69","-576.036","176.814","-1279.38","-851.104","504.682","-1530.17","-913.848","191.165","-1278.66","-1260.4","1192.65","-1010.13","-576.4","587.159","-1311.8","-789.941","1003.83","-1196.41","-531.365","998.341"
145,0,"-1339.07","-548.69","1541.63","-1360.3","-675.769","1695.81","-1465.66","-837.926","1375.39","-1489.99","-1072.96","1172.09","-1199.59","-354.961","1707.44","-1218.75","-730.145","1339.13","-1127.52","-215.106","1893.03","-1122.02","-575.275","175.379","-1265.15","-847.756","504.585","-1522.2","-911.388","195.127","-1283.08","-1255.63","1197.94","-1005.45","-572.256","585.084","-1304.91","-781.092","1002.24","-1189.08","-522.896","999.284"
146,0,"-1335.27","-545.939","1541.45","-1355.48","-672.488","1693.85","-1460.8","-830.438","1372.66","-1490.93","-1064.32","1168.75","-1201.56","-354.554","1714.06","-1212.91","-724.742","1338.13","-1135.77","-218.058","1904.52","-1120.37","-574.356","173.978","-1249.74","-844.262","504.517","-1513.23","-909","199.248","-1287.61","-1250.42","1203.09","-1001.01","-567.839","582.956","-1298.09","-772.259","1000.55","-1181.92","-514.373","1000.13"
147,0,"-1331.51","-542.948","1540.96","-1350.63","-669.15","1691.82","-1455.8","-823.013","1369.88","-1491.59","-1055.42","1165.14","-1203.31","-353.947","1719.74","-1207.04","-719.182","1336.95","-1142.95","-221.113","1914.64","-1118.95","-573.138","172.759","-1233.42","-840.402","504.349","-1503.28","-906.364","203.688","-1292.37","-1244.75","1208.04","-996.604","-563.246","580.677","-1291.28","-763.757","998.939","-1174.92","-505.919","1000.91"
148,0,"-1327.6","-539.761","1540.01","-1345.72","-665.751","1689.72","-1450.67","-815.662","1367.06","-1491.93","-1046.19","1161.3","-1204.71","-353.068","1724.54","-1201.22","-713.587","1335.66","-1149.54","-223.945","1923.57","-1117.65","-571.763","171.678","-1216.54","-836.18","504.395","-1491.93","-903.067","207.963","-1296.97","-1238.54","1212.71","-992.207","-558.585","578.489","-1284.72","-755.376","997.089","-1168.25","-497.662","1001.46"
149,0,"-1323.71","-536.313","1538.87","-1340.73","-662.295","1687.55","-1445.48","-808.368","1364.22","-1491.7","-1036.61","1157.12","-1205.74","-351.914","1728.41","-1195.43","-707.923","1334.22","-1155.47","-226.552","1931.35","-1116.33","-570.31","170.547","-1199.39","-831.343","504.641","-1479.5","-898.869","211.844","-1301.56","-1231.91","1217.15","-987.842","-553.906","576.246","-1278.32","-747.302","995.073","-1161.89","-489.501","1001.43"
150,0,"-1319.82","-532.658","1537.42","-1335.64","-658.75","1685.26","-1440.26","-801.141","1361.34","-1491.29","-1026.99","1152.69","-1206.37","-350.427","1731.41","-1189.61","-702.219","1332.62","-1160.8","-228.869","1938.1","-1115.09","-568.875","169.633","-1181.71","-826.139","504.738","-1466.32","-893.444","215.586","-1306.13","-1224.79","1221.37","-983.444","-549.032","574.069","-1272.05","-739.724","992.913","-1155.74","-481.565","1000.81"
151,0,"-1315.87","-528.866","1535.69","-1330.2","-655.348","1682.79","-1435.02","-793.971","1358.41","-1490.75","-1017.34","1148.08","-1206.64","-348.485","1733.64","-1183.72","-696.402","1330.8","-1165.49","-230.861","1943.91","-1113.85","-567.443","168.637","-1164.27","-820.846","505.363","-1452.89","-886.661","219.108","-1310.69","-1217.29","1225.36","-978.952","-543.953","571.857","-1265.91","-732.477","990.473","-1149.84","-473.844","999.926"
152,0,"-1311.87","-524.913","1533.68","-1324.86","-651.497","1680.25","-1429.75","-786.87","1355.43","-1490","-1007.63","1143.29","-1206.62","-346.209","1735.18","-1177.65","-690.453","1328.72","-1169.58","-232.591","1948.78","-1112.71","-566.076","167.883","-1146.88","-815.56","506.253","-1439.23","-878.696","222.939","-1315.26","-1209.4","1229.12","-974.321","-538.667","569.652","-1259.96","-725.372","987.707","-1144.08","-466.392","998.601"
153,0,"-1307.84","-520.8","1531.4","-1319.37","-647.41","1677.56","-1424.43","-779.908","1352.4","-1489.05","-997.881","1138.35","-1206.24","-343.542","1736.01","-1171.52","-684.534","1326.55","-1173.17","-233.997","1952.87","-1111.6","-564.528","167.226","-1129.75","-810.262","507.429","-1425.85","-869.682","226.777","-1319.81","-1201.16","1232.62","-969.688","-533.402","567.348","-1254.06","-718.568","984.795","-1138.63","-459.062","997.054"
154,0,"-1303.78","-516.547","1528.87","-1313.74","-643.144","1674.75","-1419.09","-773.113","1349.3","-1487.92","-988.168","1133.27","-1205.53","-340.526","1736.12","-1165.26","-678.549","1324.16","-1176.23","-235.123","1956.17","-1109.72","-562.202","168.076","-1112.99","-804.738","508.844","-1411.95","-859.698","230.182","-1324.36","-1192.62","1235.93","-965.043","-528.175","564.962","-1248.17","-712.081","981.955","-1133.37","-451.957","994.986"
155,0,"-1299.68","-512.25","1526.07","-1307.99","-638.642","1671.73","-1413.71","-766.516","1346.15","-1486.59","-978.481","1128.14","-1204.44","-337.175","1735.67","-1159.01","-672.563","1321.51","-1178.58","-236.023","1958.63","-1109.28","-561.307","167.081","-1096.65","-798.883","510.829","-1397.59","-849.101","233.485","-1328.87","-1183.82","1238.98","-960.401","-523.06","562.565","-1242.33","-705.68","979.047","-1128.24","-444.938","992.428"
156,0,"-1295.44","-507.9","1523.05","-1302.23","-633.929","1668.74","-1408.35","-760.17","1342.95","-1485.11","-968.912","1122.99","-1203.09","-333.482","1734.65","-1152.89","-666.633","1318.7","-1180.28","-236.605","1960.38","-1108.29","-560.51","165.351","-1080.52","-792.964","512.85","-1382.54","-837.771","235.996","-1333.39","-1174.8","1241.84","-955.794","-518.041","560.066","-1236.53","-699.38","976.276","-1123.36","-437.939","989.565"
157,0,"-1291.18","-503.44","1519.93","-1296.48","-629.02","1665.68","-1402.99","-753.858","1339.73","-1483.44","-959.449","1117.87","-1201.36","-329.397","1733.09","-1146.96","-660.793","1315.71","-1181.36","-236.778","1961.51","-1107.23","-559.511","164.377","-1064.76","-787.103","514.984","-1366.83","-826.195","238.099","-1337.85","-1165.56","1244.41","-951.233","-513.145","557.534","-1230.76","-693.127","973.645","-1118.63","-430.974","986.367"
158,0,"-1286.83","-498.905","1516.75","-1290.68","-624.02","1662.56","-1397.63","-747.593","1336.49","-1481.68","-950.112","1112.84","-1199.3","-325.025","1731.18","-1141.29","-654.942","1312.55","-1181.7","-236.594","1962.04","-1105.98","-558.498","163.97","-1049.02","-780.848","517.557","-1350.8","-814.211","239.402","-1342.2","-1156.21","1246.67","-946.771","-508.381","555.016","-1225","-686.96","971.193","-1114.08","-424.116","982.979"
159,0,"-1282.46","-494.187","1513.57","-1284.95","-618.788","1659.36","-1392.34","-741.328","1333.22","-1479.76","-940.885","1107.89","-1196.83","-320.233","1728.94","-1135.88","-649.144","1309.26","-1181.49","-235.971","1962.14","-1104.65","-557.761","163.094","-1034.05","-774.398","520.401","-1334.65","-801.532","240.26","-1346.43","-1146.67","1248.65","-942.376","-503.681","552.458","-1219.23","-680.776","968.733","-1109.68","-417.322","979.481"
160,0,"-1277.92","-489.298","1510.34","-1278.99","-613.758","1656.01","-1387.07","-735.051","1329.93","-1477.75","-931.745","1103.04","-1193.97","-315.161","1726.4","-1130.67","-643.308","1305.85","-1180.66","-234.886","1961.75","-1103.59","-556.867","162.518","-1019.43","-767.889","523.199","-1316.88","-788.955","240.649","-1350.48","-1136.97","1250.33","-938","-499.119","549.834","-1213.5","-674.759","966.427","-1105.51","-410.647","975.973"
161,0,"-1273.33","-484.253","1507.06","-1273.38","-608.396","1652.77","-1381.87","-728.728","1326.72","-1475.6","-922.673","1098.29","-1190.8","-309.815","1723.75","-1125.63","-637.348","1302.4","-1179.28","-233.288","1960.93","-1103.11","-555.676","162.419","-1005.06","-760.946","526.095","-1299.78","-776.452","239.804","-1354.36","-1127.15","1251.73","-933.66","-494.659","547.17","-1207.97","-668.702","963.832","-1101.41","-404.021","972.318"
162,0,"-1268.66","-479.089","1503.8","-1267.84","-603.045","1649.61","-1376.68","-722.381","1323.54","-1473.3","-913.627","1093.66","-1187.38","-304.204","1720.88","-1120.51","-631.523","1299.04","-1177.45","-231.186","1959.77","-1102.2","-554.981","161.691","-991.489","-753.917","528.951","-1282.44","-763.824","238.967","-1358.1","-1117.18","1252.93","-929.356","-490.251","544.503","-1202.54","-662.813","961.222","-1097.53","-397.582","968.761"
