Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (649)",,,"Reconstruction Position - Unlabeled Track (661)",,,"Reconstruction Position - Unlabeled Track (663)",,,"Reconstruction Position - Unlabeled Track (673)",,,"Reconstruction Position - Unlabeled Track (674)",,,"Reconstruction Position - Unlabeled Track (675)",,,"Reconstruction Position - Unlabeled Track (676)",,,"Reconstruction Position - Unlabeled Track (677)",,,"Reconstruction Position - Unlabeled Track (679)",,,"Reconstruction Position - Unlabeled Track (681)",,,"Reconstruction Position - Unlabeled Track (683)",,,"Reconstruction Position - Unlabeled Track (685)",,,"Reconstruction Position - Unlabeled Track (687)",,,"Reconstruction Position - Unlabeled Track (688)",,
256,0,"-944.76","-546.297","574.237","-1385.41","-784.118","1362.52","-1139.75","-1074.87","1166.73","-1076.93","-538.148","168.205","-1455.47","-855.903","219.236","-1137.11","-675.843","1332.61","-1270.94","-646.574","1698","-1265.33","-516.435","1548.23","-1051.55","-216.67","1924.29","-1125.85","-348.645","1738.93","-1167.42","-803.317","507.897","-1387.76","-964.602","1092.96","-1229.83","-721.95","996.647","-1116.02","-465.497","1019.66"
257,0,"-940.4","-541.489","572.577","-1380.07","-777.674","1360.31","-1141.18","-1070.25","1168.92","-1076","-536.893","167.555","-1443.87","-848.952","222.668","-1131.09","-669.603","1331.28","-1266.44","-642.583","1696.12","-1261.68","-512.728","1546.85","-1055.28","-218.022","1930.18","-1125.91","-347.505","1741.93","-1151.32","-798.708","507.682","-1386.15","-956.394","1089.59","-1224.44","-715.008","994.986","-1111.04","-458.364","1019.64"
258,0,"-936.005","-536.744","571.002","-1374.75","-771.517","1358.13","-1142.68","-1065.54","1170.95","-1075.01","-535.673","167.003","-1432.04","-841.005","225.892","-1125.13","-663.376","1329.77","-1261.67","-638.689","1694.42","-1257.93","-508.792","1545.22","-1058.37","-219.094","1935.46","-1125.44","-345.695","1743.96","-1135.29","-793.81","507.652","-1384.48","-948.214","1086.12","-1219.07","-708.458","993.121","-1106.25","-451.405","1019.13"
259,0,"-931.74","-531.941","569.472","-1369.5","-765.706","1356.02","-1144.25","-1060.69","1172.79","-1074.01","-534.447","166.638","-1420.01","-832.365","229.193","-1119.33","-657.295","1328.1","-1257.43","-634.302","1692.42","-1253.99","-504.665","1543.38","-1060.7","-219.923","1940.06","-1124.5","-343.28","1745.24","-1119.23","-788.608","507.584","-1382.78","-940.164","1082.62","-1213.81","-702.164","990.964","-1101.64","-444.655","1018.02"
260,0,"-927.484","-527.164","567.875","-1364.23","-760.082","1353.92","-1145.92","-1055.83","1174.65","-1072.99","-533.291","166.134","-1407.84","-823.27","232.607","-1113.78","-651.383","1326.24","-1252.92","-630.174","1690.5","-1250.02","-500.296","1541.38","-1062.33","-220.457","1944.1","-1123.09","-340.329","1745.8","-1103.8","-783.199","508.044","-1381.07","-932.285","1079.14","-1208.56","-696.187","988.677","-1097.24","-438.077","1016.48"
261,0,"-923.276","-522.305","566.179","-1358.98","-754.659","1351.88","-1147.72","-1050.9","1176.35","-1072.03","-532.12","165.65","-1395.5","-813.669","236.162","-1108.43","-645.718","1324.22","-1248.49","-625.921","1688.53","-1245.9","-495.793","1539.2","-1063.31","-220.631","1947.58","-1121.27","-336.823","1745.67","-1088.58","-777.795","508.996","-1379.39","-924.587","1075.76","-1203.34","-690.358","986.224","-1093.01","-431.589","1014.6"
262,0,"-918.942","-517.506","564.476","-1353.73","-749.407","1349.93","-1149.61","-1045.99","1178.02","-1071.04","-530.991","165.228","-1382.43","-803.103","238.949","-1103.26","-640.237","1322.05","-1244.14","-621.592","1686.59","-1241.76","-491.204","1536.89","-1063.6","-220.503","1950.45","-1119.13","-332.884","1745.08","-1073.65","-772.207","510.176","-1377.81","-917.094","1072.57","-1198.12","-684.713","983.763","-1088.91","-425.246","1012.37"
263,0,"-914.748","-512.549","562.732","-1348.47","-744.29","1348.04","-1151.63","-1041.11","1179.66","-1070.18","-529.821","164.891","-1368.66","-792.166","241.49","-1098.2","-634.853","1319.79","-1239.87","-617.158","1684.61","-1237.64","-486.497","1534.67","-1063.3","-219.983","1952.78","-1116.59","-328.553","1744","-1058.92","-766.483","511.639","-1376.34","-909.805","1069.58","-1192.94","-679.163","981.311","-1084.86","-418.946","1009.88"
264,0,"-911.043","-507.08","560.733","-1343.26","-739.205","1346.26","-1153.75","-1036.23","1181.19","-1069.28","-528.712","164.52","-1354.43","-780.697","243.144","-1093.21","-629.446","1317.48","-1235.62","-612.678","1682.61","-1233.46","-481.786","1532.4","-1062.3","-219.095","1954.52","-1113.73","-323.795","1742.54","-1044.52","-760.473","513.339","-1375.01","-902.709","1066.84","-1187.75","-673.669","979.072","-1081.03","-412.719","1007.31"
265,0,"-907.009","-501.985","558.824","-1338.16","-734.1","1344.51","-1156.07","-1031.53","1182.77","-1068.39","-527.61","164.262","-1339.7","-768.937","244.231","-1088.23","-623.978","1315.22","-1231.5","-608.107","1680.59","-1229.22","-477.109","1530.15","-1060.71","-217.807","1955.8","-1110.54","-318.763","1740.77","-1030.44","-754.228","515.238","-1373.82","-895.797","1064.35","-1182.61","-668.233","976.978","-1077.28","-406.566","1004.58"
266,0,"-903.052","-496.925","556.932","-1333.23","-728.952","1342.81","-1158.53","-1026.9","1184.27","-1067.5","-526.52","164.034","-1324.56","-757.036","244.73","-1083.29","-618.426","1312.94","-1227.47","-603.472","1678.59","-1224.94","-472.376","1527.93","-1058.55","-216.113","1956.64","-1107.16","-313.378","1738.83","-1016.57","-747.838","517.281","-1372.83","-889.053","1062.12","-1177.45","-662.848","975.088","-1073.72","-400.472","1001.99"
267,0,"-899.253","-491.824","555.01","-1328.48","-723.715","1341.12","-1161.12","-1022.37","1185.74","-1066.7","-525.422","163.875","-1308.72","-744.581","244.309","-1078.35","-612.765","1310.67","-1223.49","-598.777","1676.53","-1220.64","-467.588","1525.77","-1055.77","-214.055","1957.05","-1103.53","-307.615","1736.65","-1003","-741.417","519.381","-1372.03","-882.474","1060.13","-1172.34","-657.511","973.282","-1070.27","-394.46","999.234"
268,0,"-895.743","-486.454","553.448","-1323.9","-718.378","1339.43","-1163.81","-1017.88","1187.17","-1065.71","-524.412","163.613","-1292.93","-732.39","243.895","-1073.48","-607.06","1308.41","-1219.46","-594.292","1674.22","-1216.25","-462.718","1523.64","-1052.51","-211.606","1957.13","-1099.68","-301.596","1734.36","-989.775","-735.045","521.674","-1371.48","-876.011","1058.43","-1167.24","-652.227","971.515","-1067.07","-388.506","996.703"
269,0,"-892.175","-481.608","551.556","-1319.44","-713.017","1337.75","-1166.62","-1013.48","1188.57","-1064.81","-523.399","163.258","-1276.82","-720.083","242.819","-1068.68","-601.421","1306.17","-1215.77","-588.949","1672.73","-1211.76","-457.745","1521.58","-1048.76","-208.749","1956.8","-1095.56","-295.35","1731.91","-976.922","-728.7","523.98","-1371.11","-869.738","1056.97","-1162.09","-647.097","969.772","-1063.89","-382.68","994.009"
270,0,"-888.559","-477.41","549.167","-1315.1","-707.59","1336.05","-1169.58","-1009.19","1190.04","-1064.07","-522.248","163.125","-1260.64","-708.152","241.582","-1063.94","-595.901","1303.91","-1211.83","-584.625","1670.03","-1207.15","-452.731","1519.51","-1044.5","-205.475","1956.06","-1091.26","-288.852","1729.28","-964.434","-722.387","526.38","-1370.92","-863.575","1055.78","-1157.01","-642.071","967.964","-1060.85","-376.89","991.488"
271,0,"-885.214","-472.719","547.272","-1310.86","-702.137","1334.41","-1172.62","-1004.93","1191.47","-1063.14","-521.214","162.584","-1244.36","-696.727","239.905","-1059.26","-590.457","1301.59","-1208.15","-579.735","1667.99","-1202.47","-447.619","1517.42","-1039.84","-201.75","1954.91","-1086.88","-282.215","1726.54","-952.387","-716.01","528.964","-1370.95","-857.518","1054.81","-1151.98","-637.199","966.168","-1057.82","-371.226","988.796"
272,0,"-881.967","-468.343","545.278","-1306.69","-696.672","1332.84","-1175.76","-1000.69","1192.96","-1063.6","-519.166","163.212","-1228.14","-685.804","238.218","-1054.68","-585.168","1299.33","-1204.57","-574.912","1665.93","-1197.75","-442.444","1515.4","-1034.71","-197.545","1953.32","-1082.34","-275.375","1723.63","-940.679","-709.428","531.486","-1371.15","-851.538","1054.13","-1147.07","-632.421","964.325","-1054.96","-365.632","986.258"
273,0,"-878.7","-464.238","543.265","-1302.48","-691.245","1331.49","-1178.92","-996.352","1194.45","-1063.11","-517.961","163.007","-1211.77","-675.604","236.167","-1050.16","-579.961","1297.08","-1201.15","-569.733","1664.52","-1192.95","-437.186","1513.36","-1029.37","-192.589","1951.65","-1077.65","-268.378","1720.54","-929.497","-702.677","534.225","-1371.54","-845.615","1053.71","-1142.29","-627.796","962.504","-1052.15","-360.253","983.645"
274,0,"-875.712","-460.283","541.209","-1298.57","-685.907","1330.34","-1182.06","-991.928","1195.97","-1062.6","-516.695","162.763","-1195.57","-665.661","234.167","-1045.75","-574.924","1294.85","-1197.55","-565.36","1662.11","-1188.16","-431.831","1511.31","-1023.38","-187.497","1949.05","-1072.81","-261.262","1717.33","-918.708","-695.76","537.035","-1372.08","-839.718","1053.54","-1137.63","-623.361","960.748","-1049.36","-355.017","980.938"
275,0,"-872.746","-456.489","539.305","-1294.43","-680.297","1328.91","-1185.42","-987.491","1197.64","-1062.16","-515.446","162.681","-1179.44","-656.4","231.825","-1041.41","-569.877","1292.63","-1194.21","-560.378","1660.43","-1183.34","-426.352","1509.35","-1017.27","-181.638","1946.42","-1067.91","-253.977","1714.07","-908.327","-688.552","539.815","-1372.73","-833.826","1053.63","-1133.14","-619.116","959.051","-1046.55","-349.929","978.169"
276,0,"-869.423","-452.943","537.267","-1290.41","-674.819","1327.88","-1188.7","-982.931","1199.39","-1061.54","-514.17","162.534","-1163.61","-647.772","229.789","-1037.19","-564.904","1290.5","-1190.86","-555.51","1658.57","-1178.48","-420.808","1507.34","-1011.75","-174.644","1943.93","-1062.84","-246.643","1710.68","-898.246","-681.133","542.542","-1373.49","-827.951","1053.92","-1128.82","-614.95","957.28","-1043.87","-345.048","975.456"
277,0,"-866.431","-449.215","535.435","-1286.47","-669.297","1326.97","-1192.08","-978.396","1201.37","-1061.17","-512.927","162.402","-1147.6","-639.848","227.641","-1033.01","-559.962","1288.46","-1187.6","-550.512","1656.82","-1173.56","-415.164","1505.46","-1005.2","-167.71","1940.67","-1057.73","-239.206","1707.2","-888.702","-673.577","545.236","-1374.27","-821.989","1054.43","-1125.48","-609.69","955.138","-1041.08","-340.442","972.585"
278,0,"-863.357","-445.599","533.577","-1282.59","-663.753","1326.17","-1195.46","-973.636","1203.53","-1060.57","-511.72","162.272","-1132.72","-631.953","225.147","-1028.9","-555.046","1286.5","-1184.3","-545.358","1655.02","-1168.65","-409.458","1503.6","-998.349","-160.261","1937.04","-1052.42","-231.601","1703.63","-879.594","-665.976","547.816","-1375.08","-816.01","1055.13","-1120.73","-606.849","954.153","-1038.34","-336.046","969.754"
279,0,"-860.318","-442.01","531.625","-1278.78","-658.186","1325.51","-1199.01","-968.965","1205.99","-1059.85","-510.57","162.065","-1118.12","-624.787","222.774","-1024.9","-550.106","1284.58","-1180.99","-540.086","1653.29","-1163.73","-403.708","1501.8","-991.294","-152.221","1933.06","-1047.07","-223.889","1699.85","-870.819","-658.408","550.164","-1375.83","-809.954","1056.05","-1116.95","-602.898","952.399","-1035.84","-331.796","967.015"
280,0,"-857.583","-437.958","530.189","-1275.04","-652.65","1324.97","-1202.66","-964.333","1208.83","-1059.19","-509.325","162.069","-1103.76","-618.697","220.087","-1021.03","-545.172","1282.69","-1177.6","-534.689","1651.51","-1158.73","-397.908","1499.97","-984.007","-143.595","1928.68","-1041.62","-216.072","1695.99","-862.485","-650.822","552.228","-1376.57","-803.987","1057.18","-1112.95","-599.513","950.928","-1033.22","-327.787","964.16"
281,0,"-854.368","-434.77","528.126","-1271.38","-647.069","1324.54","-1206.35","-959.682","1212.04","-1058.53","-508.183","161.894","-1090.25","-612.979","217.582","-1017.28","-540.187","1280.84","-1174.27","-529.173","1649.88","-1153.85","-392.038","1498.21","-976.497","-134.428","1923.84","-1036.19","-208.163","1691.96","-854.515","-643.326","553.992","-1377.28","-798.039","1058.56","-1108.92","-596.215","949.479","-1030.82","-323.8","961.366"
282,0,"-851.338","-431.219","526.395","-1267.77","-641.503","1324.24","-1210.07","-955.106","1215.68","-1057.95","-506.871","161.805","-1077.4","-608.031","214.936","-1013.64","-535.235","1279.06","-1170.99","-523.531","1648.32","-1148.93","-386.138","1496.39","-968.893","-124.677","1918.63","-1030.8","-200.11","1687.72","-846.878","-635.762","555.324","-1377.93","-792.27","1060.16","-1104.82","-593.069","948.063","-1028.5","-319.857","958.461"
283,0,"-848.376","-427.695","524.702","-1264.23","-635.929","1324.08","-1213.72","-950.333","1219.69","-1057.24","-505.39","161.76","-1065.25","-603.64","212.21","-1010.13","-530.232","1277.28","-1167.65","-517.786","1646.84","-1144.13","-380.169","1494.68","-961.175","-114.364","1913.02","-1025.43","-191.961","1683.4","-839.578","-628.101","556.351","-1378.46","-786.604","1062.02","-1100.66","-589.982","946.664","-1026.3","-315.882","955.645"
284,0,"-845.381","-424.252","523.047","-1260.73","-630.303","1324.03","-1217.37","-945.493","1224.16","-1055.48","-503.824","162.015","-1054.13","-600.318","209.915","-1006.72","-525.259","1275.59","-1164.32","-511.779","1645.41","-1139.41","-374.161","1493","-953.339","-103.549","1906.97","-1020.13","-183.628","1678.86","-832.545","-620.244","557.051","-1378.9","-781.135","1064.14","-1096.77","-586.842","945.651","-1024.35","-311.902","952.897"
285,0,"-842.37","-420.647","521.462","-1257.3","-624.685","1324.06","-1221.08","-940.702","1229.2","-1054.08","-502.018","162.969","-1046.54","-598.302","208.832","-1003.4","-520.279","1273.96","-1160.97","-505.539","1644.05","-1134.73","-368.095","1491.31","-945.484","-92.243","1900.51","-1014.99","-175.148","1674.2","-825.577","-611.707","557.399","-1379.26","-775.911","1066.47","-1091.84","-584.139","943.948","-1022.45","-307.948","950.033"
286,0,"-839.351","-416.886","519.894","-1253.92","-619.014","1324.18","-1224.76","-935.808","1234.73","-1053.46","-501.44","162.539","-1041.26","-599.01","208.608","-1000.18","-515.255","1272.38","-1157.58","-499.133","1642.73","-1130.21","-361.871","1489.66","-937.6","-80.5104","1893.66","-1009.91","-166.444","1669.31","-818.79","-602.336","556.854","-1379.44","-770.942","1069.06","-1087.62","-581.172","943.488","-1020.79","-304.162","947.243"
287,0,"-836.432","-413.122","518.285","-1250.67","-613.274","1324.4","-1228.36","-930.893","1240.86","-1052.57","-500","162.447","-1037.56","-600.458","209.333","-997.051","-510.14","1270.89","-1154.16","-492.557","1641.48","-1125.73","-355.503","1487.92","-929.803","-68.3904","1886.48","-1004.94","-157.536","1664.29","-812.486","-592.801","555.765","-1379.45","-766.197","1071.99","-1082.25","-579.197","942.768","-1019.25","-300.449","944.436"
288,0,"-833.786","-409.135","516.612","-1247.47","-607.448","1324.74","-1231.87","-925.898","1247.61","-1052.06","-498.121","162.724","-1035","-601.382","210.137","-993.997","-505.006","1269.53","-1150.76","-485.67","1640.33","-1121.28","-348.935","1486.23","-922.06","-55.9178","1878.95","-1000.02","-148.385","1659.04","-806.953","-583.817","554.39","-1379.23","-761.745","1075.24","-1075.98","-578.164","942.491","-1017.93","-296.844","941.717"
289,0,"-831.188","-404.962","514.736","-1244.31","-601.533","1325.23","-1235.34","-920.868","1255.17","-1051.32","-496.11","162.538","-1032.51","-601.679","210.59","-991.16","-499.837","1268.4","-1147.41","-478.538","1639.29","-1117.02","-342.118","1484.56","-914.337","-43.1145","1871.06","-995.061","-138.981","1653.47","-802.184","-575.579","552.753","-1378.83","-757.681","1078.89","-1070.55","-575.591","941.912","-1016.54","-293.277","938.818"
290,0,"-828.716","-400.412","512.711","-1241.19","-595.512","1325.89","-1238.79","-915.664","1263.52","-1050.75","-494.173","162.364","-1030.24","-601.903","210.504","-988.571","-494.721","1267.45","-1144.14","-471.168","1638.38","-1112.85","-335.094","1482.93","-906.651","-29.8649","1862.77","-989.945","-129.151","1647.51","-798.131","-568.005","550.855","-1378.12","-753.973","1082.88","-1064.92","-573.023","941.394","-1015.42","-289.726","936.125"
291,0,"-826.389","-395.53","510.631","-1238.14","-589.369","1326.77","-1242.26","-910.248","1272.76","-1050.02","-492.571","162.307","-1028.38","-602.854","210.046","-985.319","-489.25","1266.61","-1141.06","-463.456","1637.65","-1108.81","-327.849","1481.39","-898.921","-16.0557","1853.96","-985.109","-119.039","1641.58","-794.729","-560.695","548.45","-1377.11","-750.659","1087.17","-1059.06","-570.37","940.894","-1014.3","-286.218","933.345"
292,0,"-824.281","-390.377","508.462","-1235.18","-583.161","1327.94","-1246.11","-904.362","1283.32","-1049.4","-491.042","162.325","-1027.04","-604.038","209.22","-982.49","-483.714","1266.07","-1138.18","-455.511","1637.15","-1105","-320.33","1479.96","-891.754","-1.66989","1844.91","-980.348","-108.625","1635.51","-791.63","-553.679","545.434","-1375.63","-747.68","1091.79","-1053.01","-567.813","940.689","-1013.34","-282.737","930.689"
293,0,"-822.463","-384.985","506.255","-1232.28","-576.957","1329.4","-1249.63","-898.351","1294.44","-1048.67","-489.71","162.048","-1026.02","-604.628","208.02","-979.707","-477.948","1265.76","-1135.69","-446.817","1637.03","-1101.41","-312.949","1478.53","-884.161","13.3142","1835.13","-975.657","-97.926","1629.24","-789.068","-546.938","541.925","-1373.61","-745.16","1096.68","-1046.74","-565.358","940.877","-1012.48","-279.364","928.141"
294,0,"-821.11","-379.507","504.072","-1229.46","-570.81","1331.24","-1253.54","-891.678","1306.92","-1048.12","-488.6","161.941","-1025.65","-604.523","206.554","-976.97","-471.996","1265.81","-1132.9","-438.442","1636.57","-1097.92","-304.884","1477.26","-876.842","28.8799","1824.88","-971.023","-86.9176","1622.8","-787.04","-540.726","538.13","-1370.94","-743.084","1101.95","-1040.28","-562.834","941.309","-1011.63","-276.03","925.639"
295,0,"-820.013","-374.234","501.986","-1226.66","-564.703","1333.48","-1257.68","-884.385","1320.68","-1047.76","-487.405","161.67","-1026.12","-603.687","204.604","-974.312","-465.803","1266.18","-1130.88","-429.384","1636.82","-1094.85","-296.35","1476.31","-869.854","45.015","1814.21","-966.859","-75.3226","1616.55","-785.411","-534.962","533.922","-1367.52","-741.556","1107.65","-1033.55","-560.29","942.18","-1010.91","-272.743","923.416"
296,0,"-819.356","-369.156","500.144","-1223.98","-558.584","1336.34","-1261.89","-876.326","1335.58","-1047.64","-486.823","162.162","-1026.79","-602.435","202.353","-971.743","-459.416","1267","-1128.76","-419.909","1637.93","-1092.02","-287.476","1475.56","-862.998","61.5679","1803.11","-962.438","-63.7367","1609.94","-784.296","-529.61","529.526","-1363.26","-740.654","1113.89","-1026.52","-557.559","943.321","-1010.21","-269.46","921.49"
297,0,"-818.94","-364.438","498.525","-1221.31","-552.562","1339.69","-1266.34","-867.32","1351.7","-1047.57","-485.923","162.178","-1027.96","-600.499","199.816","-969.286","-452.822","1268.38","-1126.85","-410.348","1639.13","-1089.58","-278.229","1475.08","-856.282","78.2623","1791.85","-958.188","-51.8108","1603.23","-784.598","-524.217","524.697","-1358.05","-740.348","1120.86","-1019.25","-554.718","945.006","-1009.57","-266.13","920.049"
298,0,"-818.99","-359.999","497.384","-1218.6","-546.502","1343.61","-1270.77","-857.981","1368.49","-1047.33","-485.141","162.084","-1029.7","-597.731","197.014","-966.943","-446.058","1270.45","-1125.61","-400.409","1640.6","-1087.62","-268.587","1474.98","-849.467","95.4172","1779.85","-954.109","-39.5153","1596.42","-784.928","-519.506","520.171","-1351.93","-740.715","1128.76","-1011.69","-551.556","947.101","-1008.97","-262.79","919.134"
299,0,"-819.431","-355.833","496.657","-1215.99","-540.308","1348.25","-1275.2","-847.865","1386.19","-1047.11","-484.467","162.261","-1031.71","-594.402","194.144","-964.684","-439.059","1273.24","-1124.09","-390.207","1642.64","-1086.2","-258.494","1475.22","-842.605","112.886","1767.32","-950.202","-26.8137","1589.51","-785.809","-514.887","516.067","-1344.89","-741.76","1137.76","-1004.49","-547.52","949.193","-1008.49","-259.453","918.972"
300,0,"-820.17","-352.077","496.444","-1213.39","-534.008","1353.6","-1279.49","-837.094","1404.52","-1046.77","-483.925","162.409","-1033.63","-590.766","191.287","-962.467","-432.053","1276.95","-1123.32","-379.513","1645.6","-1085.34","-247.997","1475.76","-835.546","130.577","1754.19","-946.353","-13.6889","1582.4","-787.25","-510.448","512.507","-1336.95","-743.48","1148.09","-996.438","-543.749","952.37","-1008.05","-256.025","919.665"
301,0,"-821.355","-348.735","496.935","-1210.83","-527.688","1359.64","-1283.61","-825.714","1423.41","-1046.5","-483.226","162.753","-1035.63","-587.083","188.587","-960.319","-425.098","1281.66","-1122.92","-368.461","1649.21","-1085.23","-236.919","1476.8","-828.196","148.432","1740.41","-942.488","-0.085347","1574.85","-789.041","-506.09","509.394","-1328.01","-745.825","1159.89","-988.191","-539.873","956.383","-1007.61","-252.583","921.223"
302,0,"-823.064","-345.675","498.255","-1208.39","-521.226","1366.4","-1287.5","-813.813","1442.71","-1046.47","-482.53","163.419","-1037.08","-583.788","186.429","-958.377","-417.987","1287.5","-1123.01","-357.042","1653.59","-1085.86","-225.374","1478.21","-820.374","166.264","1725.87","-938.397","13.7332","1566.44","-791.158","-501.596","507.092","-1318.11","-748.856","1173.31","-979.636","-535.774","961.313","-1007.11","-249.232","923.988"
303,0,"-825.166","-342.914","500.306","-1206.17","-514.6","1373.85","-1291.12","-801.499","1462.31","-1046.1","-481.75","164.077","-1038.32","-580.748","185.301","-956.07","-411.258","1294.72","-1123.54","-345.27","1658.77","-1087.31","-213.299","1480.09","-812.001","183.89","1710.41","-934.707","28.3752","1558.26","-793.402","-496.919","505.845","-1306.81","-752.368","1188.43","-970.847","-531.244","967.391","-1006.44","-245.693","927.861"
304,0,"-827.824","-340.27","503.293","-1204.29","-507.769","1381.93","-1294.43","-788.779","1482.22","-1045.45","-480.511","164.738","-1038.94","-578.432","185.035","-954.409","-403.174","1303.25","-1124.49","-333.203","1664.83","-1089.45","-200.597","1482.31","-803.006","201.124","1693.9","-931.266","42.9438","1548.49","-795.92","-492.126","506.209","-1294.23","-756.427","1205.3","-961.71","-526.445","974.442","-1005.64","-242.137","933.079"
305,0,"-831.055","-337.633","507.165","-1202.59","-500.549","1390.38","-1297.39","-775.728","1502.31","-1044.98","-479.597","165.998","-1038.95","-576.656","185.893","-953.037","-394.428","1313.04","-1125.83","-320.875","1671.71","-1092.44","-187.255","1484.86","-793.61","217.882","1676.33","-927.837","57.7141","1538.35","-798.705","-487.141","508.152","-1280.35","-760.652","1224.5","-952.317","-521.186","982.589","-1004.77","-238.376","939.596"
306,0,"-834.909","-334.88","511.88","-1201.3","-493.229","1399.49","-1299.79","-762.635","1522.58","-1044.45","-478.001","167.567","-1038.26","-575.401","187.888","-951.986","-385.048","1324.07","-1127.63","-308.203","1679.47","-1096.11","-173.158","1487.55","-783.778","233.715","1657.57","-924.483","72.2012","1527.6","-801.661","-482.245","511.936","-1264.67","-764.848","1246.75","-942.666","-515.371","991.919","-1003.8","-234.336","947.398"
307,0,"-839.458","-331.869","517.659","-1200.11","-485.795","1409.12","-1301.73","-749.036","1543.45","-1043.48","-475.915","169.699","-1036.93","-574.681","191.056","-951.291","-375.206","1336.33","-1129.69","-296.12","1688.22","-1100.2","-158.564","1490.05","-773.825","248.282","1637.54","-921.292","85.9567","1516.32","-804.873","-477.576","517.331","-1247.71","-768.476","1271.78","-932.627","-508.984","1002.32","-1002.45","-229.607","956.4"
308,0,"-845.234","-328.26","524.514","-1198.78","-478.329","1419.46","-1302.96","-735.48","1564.7","-1042.5","-473.82","172.593","-1034.55","-574.443","195.312","-951.141","-364.613","1349.66","-1132.17","-282.407","1697.2","-1105.33","-143.3","1492.75","-763.676","261.291","1615.9","-918.179","98.6509","1504.35","-808.213","-473.433","524.145","-1229.34","-771.292","1299.58","-921.963","-501.95","1013.63","-1001.48","-224.945","966.681"
309,0,"-851.292","-324.729","531.976","-1197.1","-470.919","1430.7","-1302.97","-721.638","1586.35","-1041.56","-471.124","176.15","-1031.29","-574.495","200.215","-951.563","-354.142","1363.38","-1135.32","-268.899","1707.13","-1111.14","-127.788","1495.42","-752.661","271.761","1592.6","-915.244","109.884","1491.56","-811.665","-469.859","532.073","-1209.99","-771.975","1330.59","-911.137","-494.024","1026.14","-1000.55","-220.002","977.746"
310,0,"-858.054","-320.688","540.181","-1195.2","-463.608","1442.83","-1302.82","-706.973","1608.05","-1040.37","-467.708","180.108","-1027.4","-574.88","206.404","-952.616","-343.538","1377.94","-1138.55","-255.172","1717.45","-1117.51","-112.092","1497.88","-742.303","279.606","1568.23","-912.567","119.334","1477.93","-815.389","-466.766","541.295","-1189.28","-770.744","1365.18","-900.077","-485.238","1039.77","-999.723","-215.051","989.698"
311,0,"-865.435","-316.149","549.222","-1192.62","-456.074","1456.31","-1303.11","-692.771","1631.24","-1038.82","-463.444","184.831","-1022.7","-575.309","213.748","-954.393","-331.984","1393.24","-1141.36","-241.064","1727.94","-1124.73","-96.2467","1500.43","-731.978","284.211","1542.79","-910.322","126.86","1463.61","-819.261","-464.081","551.708","-1168.3","-767.292","1402.72","-888.674","-475.741","1054.24","-998.9","-209.742","1002.24"
312,0,"-873.244","-311.097","559.02","-1189.88","-448.287","1470.45","-1302.14","-677.231","1654.4","-1036.96","-458.093","190.397","-1017.09","-575.746","222.077","-956.739","-319.548","1409.04","-1144.05","-226.646","1738.25","-1131.8","-80.4015","1501.37","-721.921","285.327","1516.64","-908.721","132.449","1448.92","-823.232","-461.77","563.438","-1146.78","-760.513","1443.39","-877.048","-465.521","1069.36","-998.193","-204.393","1015.4"
313,0,"-881.182","-305.467","569.57","-1186.8","-440.126","1485.16","-1301.14","-660.982","1677.95","-1034.27","-451.698","196.557","-1010.85","-576.175","231.413","-959.62","-306.466","1425.18","-1146.55","-211.955","1748.09","-1139.5","-64.9063","1501.5","-712.321","282.793","1490.03","-907.781","136.145","1434.11","-827.126","-459.491","576.251","-1125.05","-750.019","1487.19","-865.434","-454.507","1084.77","-997.563","-199.087","1028.84"
314,0,"-888.922","-299.47","580.693","-1183.28","-431.533","1500.27","-1300.57","-644.418","1702.22","-1030.88","-443.955","203.489","-1001.24","-576.186","241.525","-962.886","-292.051","1440.62","-1148.8","-196.996","1757.26","-1147.34","-50.269","1500.37","-703.77","276.796","1463.22","-907.439","137.827","1419.19","-830.919","-457.161","589.999","-1103.48","-735.42","1533.91","-854.134","-443.141","1101.02","-997.231","-193.988","1042.5"
315,0,"-896.338","-293.327","592.318","-1179.38","-422.41","1515.96","-1299.47","-627.58","1726.24","-1026.52","-435.134","211.03","-991.707","-576.09","251.993","-965.69","-276.417","1456","-1150.99","-181.893","1765.53","-1155.4","-36.9708","1497.95","-697.154","268.131","1437.3","-907.702","137.335","1404.14","-834.56","-454.638","604.605","-1082.71","-715.573","1583.14","-843.169","-431.092","1117.56","-997.174","-189.171","1056.06"
316,0,"-903.173","-287.234","604.226","-1174.54","-412.903","1531.82","-1297.97","-610.652","1749.72","-1021.52","-425.082","218.306","-981","-576.093","262.679","-967.987","-259.446","1470.71","-1153.03","-166.947","1772.46","-1163.86","-24.9371","1494.89","-691.32","255.914","1411.17","-908.571","134.501","1388.99","-837.783","-451.991","619.348","-1063.43","-690.147","1634.37","-832.692","-418.391","1134.67","-997.634","-184.51","1069.18"
