Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (698)",,,"Reconstruction Position - Unlabeled Track (708)",,,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (711)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (719)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (721)",,,"Reconstruction Position - Unlabeled Track (731)",,,"Reconstruction Position - Unlabeled Track (732)",,,"Reconstruction Position - Unlabeled Track (734)",,,"Reconstruction Position - Unlabeled Track (735)",,,"Reconstruction Position - Unlabeled Track (736)",,
396,0,"nan","nan","nan","-1155.16","1479.65","1112.62","-1113.05","1192.41","1461.69","-1181.41","1219.09","1122.71","-861.718","1305.95","1704.68","-784.066","1299.78","550.783","-888.993","1288.23","1300.8","-675.755","1199.94","1431.52","nan","nan","nan","nan","nan","nan","nan","nan","nan","-664.927","1207.39","1084.85","-741.9","1147.29","1029.26","nan","nan","nan"
397,0,"nan","nan","nan","-1160.85","1478.06","1104.72","-1111.11","1189.82","1463.03","-1180.08","1217.3","1124.63","-859.675","1304.2","1705.69","-783.046","1298.88","550.875","-887.804","1286.49","1301.97","-673.689","1199.1","1432.06","nan","nan","nan","nan","nan","nan","nan","nan","nan","-663.343","1206.43","1085.59","-739.974","1148.21","1030.03","nan","nan","nan"
398,0,"nan","nan","nan","-1166.59","1475.46","1096.68","-1109.07","1187.03","1464.68","-1178.48","1215.11","1126.85","-857.525","1302.47","1707.02","-781.903","1297.62","551.21","-886.517","1284.87","1303.59","-671.475","1198.23","1432.98","nan","nan","nan","nan","nan","nan","nan","nan","nan","-661.74","1205.2","1086.76","-738.19","1149.17","1031.15","nan","nan","nan"
399,0,"nan","nan","nan","-1172.26","1471.8","1088.51","-1106.95","1184.1","1466.64","-1176.57","1212.56","1129.27","-855.312","1300.77","1708.65","nan","nan","nan","-885.062","1283.4","1305.62","-669.144","1197.35","1434.22","nan","nan","nan","nan","nan","nan","nan","nan","nan","-659.992","1203.88","1088.27","-736.356","1150.19","1032.57","nan","nan","nan"
400,0,"nan","nan","nan","-1177.73","1467","1080.33","-1104.75","1181.03","1468.77","-1174.31","1209.62","1131.86","-853.015","1299.12","1710.47","-779.489","1294.12","552.783","-883.53","1282.16","1308.01","-666.726","1196.55","1435.78","nan","nan","nan","nan","nan","nan","nan","nan","nan","-658.114","1202.55","1090.14","-734.51","1151.32","1034.1","nan","nan","nan"
401,0,"nan","nan","nan","-1182.97","1461.05","1072.24","-1102.44","1177.89","1471.05","-1171.82","1206.31","1134.48","-850.647","1297.51","1712.44","nan","nan","nan","-881.885","1281.07","1310.67","-664.204","1195.8","1437.56","nan","nan","nan","nan","nan","nan","nan","nan","nan","-656.128","1201.24","1092.23","-732.77","1152.6","1035.92","nan","nan","nan"
402,0,"nan","nan","nan","-1187.92","1453.94","1064.32","-1100.05","1174.72","1473.39","-1169.19","1202.68","1137.26","-848.222","1295.97","1714.49","nan","nan","nan","-880.188","1280.15","1313.52","-661.623","1195.13","1439.56","nan","nan","nan","nan","nan","nan","-761.513","1172.77","176.136","-653.988","1199.92","1094.54","-730.859","1153.92","1037.93","nan","nan","nan"
403,0,"nan","nan","nan","-1192.42","1445.69","1056.56","-1097.61","1171.57","1475.76","-1166.32","1198.69","1140.04","-845.776","1294.44","1716.58","-776.384","1286.01","556.907","-878.407","1279.32","1316.46","-658.983","1194.57","1441.67","nan","nan","nan","nan","nan","nan","-761.007","1171.96","176.51","-651.562","1198.75","1097.17","-729.014","1155.39","1040.01","nan","nan","nan"
404,0,"nan","nan","nan","-1196.55","1436.45","1049.12","-1095.08","1168.46","1478.13","-1163.45","1194.31","1142.96","-843.321","1292.98","1718.71","nan","nan","nan","-876.564","1278.53","1319.4","-656.341","1194.15","1443.87","nan","nan","nan","nan","nan","nan","-760.567","1171.19","176.746","-648.953","1197.62","1099.96","-727.033","1156.88","1042.11","nan","nan","nan"
405,0,"nan","nan","nan","-1200.2","1426.3","1041.97","-1092.5","1165.43","1480.43","-1160.52","1189.59","1145.84","-840.84","1291.55","1720.8","-774.415","1277.32","562.18","-874.702","1277.83","1322.27","-653.625","1193.84","1446.06","nan","nan","nan","nan","nan","nan","-760.126","1170.36","176.862","-646.19","1196.6","1102.84","-725.201","1158.42","1044.18","nan","nan","nan"
406,0,"nan","nan","nan","-1203.17","1415.22","1034.79","-1089.89","1162.46","1482.69","-1157.58","1184.5","1148.75","-838.385","1290.13","1722.84","-773.293","1273.87","557.346","-872.851","1277.19","1325.04","-650.941","1193.7","1448.22","nan","nan","nan","nan","nan","nan","nan","nan","nan","-643.292","1195.73","1105.74","-723.238","1159.97","1046.15","nan","nan","nan"
407,0,"nan","nan","nan","-1205.89","1403.4","1028.3","-1087.25","1159.59","1484.83","-1154.87","1178.99","1151.86","-835.918","1288.77","1724.81","-772.563","1269.51","557.757","-871.039","1276.59","1327.65","-648.275","1193.86","1450.3","nan","nan","nan","nan","nan","nan","nan","nan","nan","-640.271","1194.97","1108.64","-721.342","1161.46","1047.95","nan","nan","nan"
408,0,"nan","nan","nan","-1208.22","1390.87","1022.14","-1084.62","1156.8","1486.88","-1152.27","1173.08","1154.95","-833.491","1287.44","1726.71","-771.846","1265.04","558.15","-869.287","1276.07","1330.1","-645.737","1194.24","1452.32","nan","nan","nan","nan","nan","nan","nan","nan","nan","-637.139","1194.32","1111.39","-719.51","1162.91","1049.6","nan","nan","nan"
409,0,"nan","nan","nan","-1210.14","1377.72","1016.26","-1081.99","1154.1","1488.81","-1149.88","1166.82","1157.87","-831.071","1286.12","1728.48","-771.512","1259.93","558.311","-867.595","1275.66","1332.39","-643.172","1194.84","1454.17","nan","nan","nan","nan","nan","nan","nan","nan","nan","-633.933","1193.8","1113.97","-717.797","1164.29","1051.21","nan","nan","nan"
410,0,"nan","nan","nan","-1211.71","1364.04","1010.82","-1079.36","1151.44","1490.59","-1147.84","1160.42","1160.94","-828.682","1284.82","1730.16","-770.529","1255.4","558.567","-865.932","1275.32","1334.46","-640.724","1195.65","1455.87","nan","nan","nan","nan","nan","nan","nan","nan","nan","-630.727","1193.32","1116.36","-716.112","1165.55","1052.38","nan","nan","nan"
411,0,"nan","nan","nan","-1212.65","1349.84","1005.4","-1076.8","1148.8","1492.23","-1146.25","1153.59","1163.86","-826.345","1283.51","1731.74","-769.832","1250.44","559.331","-864.321","1275.03","1336.28","-638.396","1196.75","1457.42","nan","nan","nan","nan","nan","nan","nan","nan","nan","-627.446","1192.91","1118.6","-714.59","1166.78","1053.37","nan","nan","nan"
412,0,"nan","nan","nan","-1213.55","1335.19","1000.58","-1074.24","1146.17","1493.66","-1145.04","1146.45","1166.69","-824.045","1282.22","1733.18","-768.865","1245.76","559.908","-862.802","1274.81","1337.85","-636.123","1198.04","1458.73","nan","nan","nan","nan","nan","nan","nan","nan","nan","-624.111","1192.54","1120.65","-713.173","1167.84","1054.11","nan","nan","nan"
413,0,"nan","nan","nan","-1214.16","1320.08","996.007","-1071.7","1143.53","1494.86","-1144.02","1138.97","1169.26","-821.817","1280.94","1734.49","-767.844","1241.08","560.247","-861.396","1274.65","1339.16","-633.953","1199.55","1459.83","nan","nan","nan","nan","nan","nan","nan","nan","nan","-620.692","1192.23","1122.34","-711.819","1168.77","1054.58","nan","nan","nan"
414,0,"nan","nan","nan","-1214.54","1304.49","991.567","-1069.24","1140.88","1495.84","-1143.22","1131.25","1171.75","-819.648","1279.72","1735.66","-766.511","1236.9","560.47","-860.135","1274.53","1340.18","-631.945","1201.35","1460.7","nan","nan","nan","nan","nan","nan","nan","nan","nan","-617.195","1191.94","1123.89","-710.476","1169.57","1054.82","nan","nan","nan"
415,0,"nan","nan","nan","-1214.81","1288.42","987.341","-1066.81","1138.23","1496.57","-1142.25","1123.21","1173.89","-817.559","1278.53","1736.67","-763.571","1233.74","563.982","-859.036","1274.55","1340.91","-630.056","1203.41","1461.28","nan","nan","nan","nan","nan","nan","nan","nan","nan","-613.698","1191.76","1125.23","-709.145","1170.24","1054.74","nan","nan","nan"
416,0,"nan","nan","nan","-1214.92","1271.95","983.296","-1064.5","1135.53","1497.11","-1141.11","1114.87","1175.77","-815.557","1277.38","1737.56","-763.857","1229.15","560.3","-858.134","1274.64","1341.39","-628.322","1205.71","1461.62","nan","nan","nan","nan","nan","nan","nan","nan","nan","-610.154","1191.63","1126.38","-707.907","1170.83","1054.49","nan","nan","nan"
417,0,"nan","nan","nan","-1214.94","1255.09","979.548","-1062.26","1132.76","1497.48","-1139.81","1106.19","1177.5","-813.662","1276.26","1738.3","-761.078","1226.86","564.074","-857.413","1274.79","1341.6","-626.757","1208.17","1461.73","nan","nan","nan","nan","nan","nan","nan","nan","nan","-606.582","1191.56","1127.34","-706.721","1171.23","1053.97","nan","nan","nan"
418,0,"nan","nan","nan","-1214.79","1237.92","976.115","-1060.1","1129.86","1497.71","-1138.22","1097.19","1179.08","-811.86","1275.18","1738.93","-760.266","1223.47","564.133","-856.918","1275","1341.61","-625.38","1210.83","1461.66","nan","nan","nan","nan","nan","nan","nan","nan","nan","-602.909","1191.56","1128.24","-705.022","1171.13","1053.3","nan","nan","nan"
419,0,"nan","nan","nan","-1214.47","1220.5","973.054","-1058.04","1126.86","1497.84","-1136.36","1087.88","1180.51","-810.182","1274.13","1739.49","-759.663","1220.46","563.876","-856.611","1275.18","1341.45","-624.212","1213.65","1461.44","nan","nan","nan","nan","nan","nan","nan","nan","nan","-599.386","1191.55","1129.01","-702.765","1170.21","1052.82","nan","nan","nan"
420,0,"nan","nan","nan","-1213.88","1202.8","970.327","-1056.04","1123.72","1497.89","-1134.25","1078.32","1181.89","-808.635","1273.11","1739.95","-759.326","1217.39","563.844","-856.502","1275.35","1341.19","-623.247","1216.53","1461.13","nan","nan","nan","nan","nan","nan","nan","nan","nan","-595.807","1191.58","1129.82","-704.261","1171.63","1052.85","nan","nan","nan"
421,0,"nan","nan","nan","-1213.07","1184.87","967.942","-1054.15","1120.44","1497.9","-1131.83","1068.5","1183.29","-807.203","1272.13","1740.4","-759.141","1214.57","563.785","-856.542","1275.44","1340.9","-622.563","1219.56","1460.77","nan","nan","nan","nan","nan","nan","nan","nan","nan","-592.229","1191.7","1130.55","-703.656","1171.69","1051.63","nan","nan","nan"
422,0,"nan","nan","nan","-1212","1166.66","965.924","-1052.36","1116.98","1497.9","-1129.06","1058.47","1184.63","-805.958","1271.13","1740.89","-760.613","1211.3","560.631","-856.748","1275.43","1340.68","-621.971","1222.63","1460.15","nan","nan","nan","nan","nan","nan","-752.011","1154.26","180.351","-588.759","1191.78","1131.33","-703.477","1171.82","1050.49","nan","nan","nan"
423,0,"nan","nan","nan","-1210.66","1148.11","964.242","-1050.69","1113.35","1497.91","-1126.11","1048.3","1186.16","-804.692","1270.22","1741.2","-758.914","1209.4","563.724","-857.222","1275.23","1340.54","-621.719","1225.76","1459.75","nan","nan","nan","nan","nan","nan","nan","nan","nan","-585.362","1191.78","1132.24","-703.537","1171.87","1049.52","nan","nan","nan"
424,0,"nan","nan","nan","-1209.05","1129.2","962.877","-1049.12","1109.58","1497.93","-1122.76","1038","1187.66","-803.701","1269.24","1741.64","-760.352","1206.45","560.822","-858.031","1274.8","1340.51","-621.773","1228.98","1459.39","nan","nan","nan","nan","nan","nan","nan","nan","nan","-582.112","1191.68","1133.13","-703.859","1171.99","1048.55","nan","nan","nan"
425,0,"nan","nan","nan","-1207.08","1109.91","961.803","-1047.62","1105.62","1498.03","-1119.2","1027.61","1189.35","-802.956","1268.31","1742.26","-760.306","1204.07","560.776","-859.2","1274.54","1340.81","-622.091","1232.22","1459.08","nan","nan","nan","nan","nan","nan","nan","nan","nan","-578.606","1191.53","1134.47","-704.335","1172.01","1047.96","nan","nan","nan"
426,0,"nan","nan","nan","-1204.77","1090.27","961.18","-1046.16","1101.49","1498.17","-1115.27","1017.16","1191.18","-802.357","1267.27","1742.66","-760.287","1201.67","560.906","-860.719","1273.54","1340.7","-622.622","1235.45","1458.84","nan","nan","nan","nan","nan","nan","nan","nan","nan","-575.633","1191.3","1135.7","-706.228","1174.49","1044.38","nan","nan","nan"
427,0,"nan","nan","nan","-1202.03","1070.23","961.059","-1044.7","1097.11","1498.38","-1111.06","1006.62","1193.11","-801.883","1266.3","1742.95","-760.077","1199.13","560.132","-862.661","1272.32","1340.58","-623.434","1238.72","1458.67","nan","nan","nan","nan","nan","nan","-751.714","1151.83","178.932","-572.726","1190.92","1137.18","-705.29","1173.63","1044.03","nan","nan","nan"
428,0,"nan","nan","nan","-1198.86","1050.04","961.355","-1043.23","1092.47","1498.63","-1106.57","996.052","1195.27","-801.775","1265.24","1743.36","-760.065","1196.72","560.082","-864.87","1270.89","1340.47","-624.432","1241.88","1458.57","nan","nan","nan","nan","nan","nan","nan","nan","nan","-569.991","1190.49","1138.86","-705.371","1173.35","1043.59","nan","nan","nan"
429,0,"nan","nan","nan","-1195.21","1029.8","962.046","-1041.25","1087.39","1498.63","-1101.81","985.377","1197.51","-801.888","1264.17","1743.76","-760.158","1194.27","560.106","-867.228","1269.34","1340.5","-625.763","1244.98","1458.59","nan","nan","nan","nan","nan","nan","-752.849","1151.44","181.453","-567.334","1189.94","1140.75","nan","nan","nan","nan","nan","nan"
430,0,"nan","nan","nan","-1191.14","1008.85","963.682","-1039.79","1082.24","1499.09","-1096.78","974.722","1200.01","-802.309","1263.01","1744.21","-760.236","1191.76","560.083","-869.662","1267.61","1340.6","-627.314","1248.06","1458.81","nan","nan","nan","nan","nan","nan","-751.638","1147.27","184.011","-564.933","1189.34","1142.9","nan","nan","nan","nan","nan","nan"
431,0,"nan","nan","nan","-1186.61","988.113","965.601","-1038.37","1076.83","1499.78","-1091.49","964.026","1202.65","-802.997","1261.79","1744.72","-760.403","1189.19","560.118","-872.211","1265.71","1340.84","-629.367","1250.93","1459","nan","nan","nan","nan","nan","nan","-749.917","1145.64","183.488","-562.667","1188.72","1145.3","nan","nan","nan","nan","nan","nan"
432,0,"nan","nan","nan","-1181.67","967.206","968.034","-1036.96","1071.2","1500.63","-1086.02","953.307","1205.52","-803.934","1260.46","1745.24","-760.63","1186.56","560.249","-874.866","1263.53","1341.17","-631.357","1253.6","1459.37","nan","nan","nan","nan","nan","nan","-749.653","1146.72","185.622","-560.676","1188.04","1147.88","nan","nan","nan","nan","nan","nan"
433,0,"nan","nan","nan","-1176.25","946.168","970.99","-1035.56","1065.46","1501.61","-1080.41","942.567","1208.66","-805.144","1259.01","1745.82","-760.935","1183.97","560.399","-877.611","1261.17","1341.62","-633.552","1256.18","1459.89","nan","nan","nan","nan","nan","nan","nan","nan","nan","-558.863","1187.26","1150.58","-711.023","1173.95","1043.96","nan","nan","nan"
434,0,"nan","nan","nan","-1170.33","925.011","974.458","-1034.21","1059.61","1502.68","-1074.7","931.86","1212.01","-806.601","1257.44","1746.43","-761.3","1181.38","560.822","-880.446","1258.7","1342.26","-635.932","1258.57","1460.55","nan","nan","nan","nan","nan","nan","-751.936","1149.35","182.626","-557.207","1186.55","1153.47","-712.444","1173.96","1044.37","nan","nan","nan"
435,0,"nan","nan","nan","-1163.91","903.727","978.415","-1032.93","1053.57","1503.74","-1068.94","921.155","1215.53","-808.322","1255.75","1747.07","-761.801","1178.82","561.096","-883.299","1256.11","1342.94","-638.508","1260.73","1461.29","nan","nan","nan","nan","nan","nan","-751.92","1148.89","182.962","-555.763","1185.78","1156.46","-713.971","1173.95","1044.73","nan","nan","nan"
436,0,"nan","nan","nan","-1157.01","882.366","982.868","-1031.53","1047.62","1504.81","-1063.15","910.42","1219.2","-810.271","1253.93","1747.71","-762.329","1176.26","561.377","-886.172","1253.45","1343.71","-641.195","1262.65","1462.09","nan","nan","nan","nan","nan","nan","-746.951","1145.09","187.461","-554.468","1184.96","1159.53","-715.458","1173.88","1044.99","nan","nan","nan"
437,0,"nan","nan","nan","-1149.63","861.03","987.771","-1030.15","1041.65","1505.88","-1057.45","899.605","1223.05","-812.49","1251.85","1748.27","-762.944","1173.76","561.397","-889.053","1250.77","1344.53","-644.069","1264.39","1462.95","nan","nan","nan","nan","nan","nan","-747.231","1144.66","187.704","-553.385","1184.15","1162.55","-716.981","1173.76","1045.06","nan","nan","nan"
438,0,"nan","nan","nan","-1141.78","839.759","993.112","-1028.82","1035.65","1506.9","-1051.76","888.879","1226.96","-814.918","1249.71","1748.89","-763.592","1171.32","561.248","-892.026","1248.13","1345.34","-647.076","1265.95","1463.84","nan","nan","nan","nan","nan","nan","-751.241","1147.21","184.195","-552.464","1183.4","1165.57","-718.532","1173.66","1045.02","nan","nan","nan"
439,0,"nan","nan","nan","-1133.54","818.566","998.87","-1027.52","1029.65","1507.83","-1046.1","878.2","1230.86","-817.494","1247.42","1749.41","-764.305","1168.96","560.839","-895.138","1245.57","1346.18","-650.23","1267.3","1464.69","nan","nan","nan","nan","nan","nan","nan","nan","nan","-551.673","1182.61","1168.6","-720.057","1173.55","1044.77","nan","nan","nan"
440,0,"nan","nan","nan","-1124.64","797.7","1004.91","-1026.25","1023.66","1508.64","-1040.46","867.632","1234.8","-820.372","1244.88","1749.96","-765.193","1166.72","560.576","-898.501","1243","1346.97","-653.53","1268.49","1465.53","nan","nan","nan","nan","nan","nan","-751.434","1146.24","184.246","-551.027","1181.8","1171.53","-721.726","1173.28","1044.33","nan","nan","nan"
441,0,"nan","nan","nan","-1115.3","777.107","1011.36","-1025.04","1017.67","1509.32","-1034.21","857.905","1237.73","-823.517","1242.14","1750.55","-766.051","1164.52","559.648","-902.191","1240.36","1347.72","-657","1269.43","1466.33","nan","nan","nan","nan","nan","nan","-751.601","1145.95","184.442","-550.514","1181.05","1174.49","nan","nan","nan","nan","nan","nan"
442,0,"nan","nan","nan","-1105.47","756.671","1018.36","-1023.9","1011.64","1509.9","-1028.18","847.792","1241.47","-826.772","1239.16","1751.06","-766.984","1162.41","558.448","-906.223","1237.48","1348.44","-659.475","1269.34","1466.82","nan","nan","nan","nan","nan","nan","-751.798","1145.76","184.537","-550.182","1180.36","1177.36","-725.208","1172.76","1043.88","nan","nan","nan"
443,0,"nan","nan","nan","-1095.2","737.39","1025.13","-1022.82","1005.54","1510.43","-1021.97","837.809","1245.11","-830.231","1235.96","1751.54","-768.165","1160.55","557.731","-910.558","1234.28","1349.14","-664.463","1270.76","1467.86","nan","nan","nan","nan","nan","nan","-751.959","1145.55","184.512","-549.999","1179.68","1180.24","-727.183","1172.35","1043.53","nan","nan","nan"
444,0,"nan","nan","nan","-1084.54","718.466","1032.37","-1021.83","999.383","1510.97","-1015.59","827.998","1248.76","-833.867","1232.53","1752.03","-769.478","1158.78","557.122","-915.053","1230.65","1349.83","-668.496","1271.19","1468.63","nan","nan","nan","nan","nan","nan","-753.909","1146.68","186.311","-550.044","1179.08","1183.1","nan","nan","nan","nan","nan","nan"
445,0,"nan","nan","nan","-1073.52","700.265","1039.7","-1020.84","993.113","1511.45","-1009.16","818.331","1252.45","-837.648","1228.87","1752.55","-770.769","1157.06","556.604","-919.53","1226.42","1350.5","-672.679","1271.39","1469.4","nan","nan","nan","nan","nan","nan","nan","nan","nan","-550.275","1178.55","1185.92","-731.452","1171.65","1042.77","nan","nan","nan"
446,0,"nan","nan","nan","-1062.27","682.769","1047.15","-1019.9","986.747","1511.97","-1002.48","808.897","1255.99","-841.583","1224.95","1753.1","-772.09","1155.36","556.545","-923.77","1221.85","1351.05","-677.065","1271.46","1470.21","nan","nan","nan","nan","nan","nan","-754.232","1145.99","186.011","-550.665","1178.13","1188.72","nan","nan","nan","nan","nan","nan"
447,0,"nan","nan","nan","-1050.76","666.085","1054.62","-1018.94","980.244","1512.51","-995.748","799.641","1259.44","-845.673","1220.83","1753.69","-773.331","1153.63","556.258","-927.308","1217.04","1351.15","-681.657","1271.36","1471.08","nan","nan","nan","nan","nan","nan","-749.681","1141.12","187.98","-551.371","1177.77","1191.42","nan","nan","nan","nan","nan","nan"
448,0,"nan","nan","nan","-1039","650.192","1062","-1018","973.635","1513.1","-988.792","790.676","1262.73","-849.874","1216.45","1754.33","-774.529","1151.91","556.226","-930.576","1212.21","1351.49","-686.429","1271.1","1471.99","nan","nan","nan","nan","nan","nan","-754.425","1145.24","186.024","-552.271","1177.5","1194.09","-738.968","1171.1","1043.75","nan","nan","nan"
449,0,"nan","nan","nan","-1027.04","635.127","1069.19","-1017.02","966.919","1513.75","-981.842","781.97","1265.84","-854.175","1211.85","1755.01","-775.568","1150.16","555.952","-933.668","1207.3","1351.8","-691.4","1270.6","1472.93","nan","nan","nan","nan","nan","nan","-754.536","1144.85","186.151","-553.401","1177.26","1196.72","-741.848","1170.64","1043.55","nan","nan","nan"
450,0,"nan","nan","nan","-1015.12","620.818","1076.44","-1015.93","960.112","1514.38","-974.778","773.557","1268.8","-858.612","1207.01","1755.67","-776.655","1148.51","556.08","-936.836","1202.22","1352.16","-696.572","1270.05","1473.95","nan","nan","nan","nan","nan","nan","-750.405","1140.21","188.134","-554.873","1177.11","1199.26","-744.872","1170.14","1043.37","nan","nan","nan"
451,0,"nan","nan","nan","-1002.87","607.544","1082.91","-1014.79","953.238","1515.07","-967.839","765.423","1271.64","-863.198","1201.95","1756.26","-777.6","1146.83","555.824","-940.284","1196.98","1352.51","-701.916","1269.22","1474.97","nan","nan","nan","nan","nan","nan","-750.177","1139.92","188.59","-556.586","1177.06","1201.73","-748.035","1169.57","1043.17","nan","nan","nan"
452,0,"nan","nan","nan","-991.011","595.408","1089.05","-1013.6","946.321","1515.8","-960.595","757.915","1273.87","-867.893","1196.67","1756.83","-778.553","1145.19","555.544","-944.012","1191.58","1352.74","-707.455","1268.32","1476","nan","nan","nan","nan","nan","nan","-755.044","1143.82","186.728","-558.594","1177.04","1204.15","-751.42","1168.9","1043.08","nan","nan","nan"
453,0,"nan","nan","nan","-979.298","584.019","1094.8","-1012.34","939.33","1516.49","-953.696","750.66","1276.07","-872.719","1191.18","1757.35","-779.605","1143.77","555.364","-947.993","1185.98","1352.89","-713.366","1267.38","1477.22","nan","nan","nan","nan","nan","nan","nan","nan","nan","-560.938","1177.2","1206.44","-754.93","1168.16","1042.99","nan","nan","nan"
454,0,"nan","nan","nan","-967.868","573.465","1099.99","-1011.12","932.331","1517.21","-946.909","743.494","1278.19","-877.659","1185.46","1757.86","-780.625","1142.04","554.912","-952.132","1180.18","1353.02","-719.407","1266.21","1478.21","nan","nan","nan","nan","nan","nan","-755.598","1143.49","187.072","-563.54","1177.51","1208.64","-758.642","1167.28","1042.84","nan","nan","nan"
455,0,"nan","nan","nan","-956.911","563.674","1104.59","-1009.99","925.278","1517.95","-940.104","736.774","1279.91","-882.7","1179.54","1758.34","-781.89","1140.5","554.344","-956.328","1174.25","1353.21","-725.683","1264.93","1479.21","nan","nan","nan","nan","nan","nan","nan","nan","nan","-566.48","1177.8","1210.79","-762.694","1166.17","1042.81","nan","nan","nan"
456,0,"nan","nan","nan","-946.455","554.523","1108.64","-1008.84","918.222","1518.61","-933.57","730.222","1281.51","-887.843","1173.41","1758.8","-783.262","1139.02","553.844","-960.584","1168.16","1353.41","-732.213","1263.48","1480.18","nan","nan","nan","nan","nan","nan","-751.762","1138.16","188.22","-569.796","1178.28","1212.78","-766.914","1164.89","1042.86","nan","nan","nan"
457,0,"nan","nan","nan","-936.594","545.982","1112.07","-1007.8","911.107","1519.23","-927.161","723.943","1282.89","-893.079","1167.06","1759.2","-784.8","1137.57","553.425","-964.896","1161.91","1353.61","-739.045","1261.96","1481.15","nan","nan","nan","nan","nan","nan","-757.114","1144.21","188.018","-573.408","1178.79","1214.73","-771.391","1163.39","1042.95","nan","nan","nan"
458,0,"nan","nan","nan","-927.405","537.912","1114.91","-1006.8","903.923","1519.83","-920.881","717.924","1283.95","-898.4","1160.54","1759.56","-786.551","1136.15","553.004","-969.235","1155.47","1353.78","-746.142","1260.34","1482.09","nan","nan","nan","nan","nan","nan","-752.205","1136.41","186.584","-577.459","1179.29","1216.5","-776.025","1161.73","1042.92","nan","nan","nan"
459,0,"nan","nan","nan","-918.209","530.946","1116.59","-1005.82","896.639","1520.32","-914.837","712.072","1284.75","-903.786","1153.82","1759.88","-788.436","1134.74","552.804","-973.537","1148.76","1353.88","-753.451","1258.5","1482.98","nan","nan","nan","nan","nan","nan","-752.66","1136.27","186.549","-581.864","1179.86","1218.14","-780.839","1159.86","1042.84","nan","nan","nan"
460,0,"nan","nan","nan","-910.051","523.96","1117.93","-1004.88","889.263","1520.75","-908.902","706.362","1285.27","-909.411","1146.87","1760.17","-790.464","1133.31","552.584","-977.816","1141.79","1353.95","-761.039","1256.53","1483.84","nan","nan","nan","nan","nan","nan","-753.119","1136.14","186.611","-586.654","1180.47","1219.62","-785.717","1157.84","1042.68","nan","nan","nan"
461,0,"nan","nan","nan","-902.724","517.336","1118.72","-1003.89","881.805","1521.01","-903.02","700.578","1285.7","-914.894","1139.78","1760.39","-792.599","1131.87","552.389","-982.365","1134.71","1354.04","-768.825","1254.35","1484.62","nan","nan","nan","nan","nan","nan","-753.829","1135.79","186.522","-591.787","1181.04","1220.95","-790.674","1155.61","1042.39","nan","nan","nan"
462,0,"nan","nan","nan","-896.328","510.934","1118.97","-1002.89","874.214","1521.16","-897.184","694.811","1285.92","-920.432","1132.46","1760.52","-794.886","1130.33","552.374","-987.304","1127.57","1354.22","-777.171","1252.51","1485.49","nan","nan","nan","nan","nan","nan","-754.532","1135.48","186.673","-597.233","1181.65","1222.08","-795.765","1153.13","1042.11","nan","nan","nan"
463,0,"nan","nan","nan","-890.843","504.717","1118.72","-1001.89","866.528","1521.17","-892.145","689.35","1285","-926.024","1124.95","1760.6","-797.22","1128.78","552.205","-991.839","1119.96","1354.13","-785.263","1249.74","1486.06","nan","nan","nan","nan","nan","nan","-755.142","1135.25","186.871","-603.022","1182.33","1223.01","-800.948","1150.48","1041.87","nan","nan","nan"
464,0,"nan","nan","nan","-886.213","498.571","1118.08","-1000.82","858.74","1521","-886.596","683.9","1284.29","-931.671","1117.25","1760.61","-799.601","1127.14","551.921","-995.772","1111.57","1353.53","-793.669","1246.79","1486.48","nan","nan","nan","nan","nan","nan","-755.666","1135.12","186.909","-609.147","1182.99","1223.78","-806.216","1147.56","1041.52","nan","nan","nan"
465,0,"nan","nan","nan","-882.416","492.45","1117.18","-999.734","850.824","1520.71","-881.128","678.491","1283.25","-937.374","1109.37","1760.53","-802.081","1125.42","551.68","-1000.56","1103.6","1353.1","-802.399","1243.72","1486.84","nan","nan","nan","nan","nan","nan","nan","nan","nan","-615.154","1184.35","1224.38","-811.504","1144.52","1041.21","nan","nan","nan"
466,0,"nan","nan","nan","-879.318","486.397","1116.01","-998.626","842.825","1520.29","-875.688","673.2","1282.02","-943.116","1101.29","1760.34","-804.661","1123.63","551.327","-1005.45","1095.5","1352.5","-811.277","1240.36","1487.06","nan","nan","nan","nan","nan","nan","-761.514","1140.33","186.649","-621.871","1185.28","1224.71","-816.911","1141.23","1040.89","nan","nan","nan"
467,0,"nan","nan","nan","-876.847","480.383","1114.78","-997.531","834.699","1519.77","-870.425","667.982","1280.47","-948.927","1093.05","1760.08","-807.33","1121.72","551.053","-1010.5","1087.2","1351.83","-820.297","1236.68","1487.16","nan","nan","nan","nan","nan","nan","nan","nan","nan","-629.138","1186.05","1224.86","-822.301","1137.79","1040.49","nan","nan","nan"
468,0,"nan","nan","nan","-874.947","474.416","1113.52","-996.45","826.464","1519.16","-865.233","662.903","1278.67","-954.777","1084.61","1759.73","-810.065","1119.74","550.625","-1015.75","1078.67","1351.19","-829.505","1232.73","1487.18","nan","nan","nan","nan","nan","nan","nan","nan","nan","-637.248","1186.99","1224.73","-827.799","1134.18","1040.18","nan","nan","nan"
