Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (661)",,,"Reconstruction Position - Unlabeled Track (685)",,,"Reconstruction Position - Unlabeled Track (687)",,,"Reconstruction Position - Unlabeled Track (698)",,,"Reconstruction Position - Unlabeled Track (699)",,,"Reconstruction Position - Unlabeled Track (701)",,,"Reconstruction Position - Unlabeled Track (702)",,,"Reconstruction Position - Unlabeled Track (703)",,,"Reconstruction Position - Unlabeled Track (704)",,,"Reconstruction Position - Unlabeled Track (707)",,,"Reconstruction Position - Unlabeled Track (708)",,,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (710)",,,"Reconstruction Position - Unlabeled Track (711)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
244,0,"-1474.92","-735.07","1350.11","-1549.35","-880.383","1069.32","-1332.91","-685.162","960.752","-1069.67","-501.27","556.516","-1231.63","-534.858","164.811","-1483.4","-814.154","245.701","-1173.01","-765.639","513.493","-1324.33","-1033.1","1139.17","-1229.69","-625.619","1310.92","-1366.29","-586.124","1676.68","-1233.62","-178.987","1934.1","-1371.76","-473.616","1521.97","-1248.49","-413.049","993.053","-1269.92","-299.761","1727.38"
245,0,"-1469.91","-728.59","1347.82","-1548.81","-872.228","1067.54","-1328.11","-679.572","958.549","-1065.87","-497.192","554.269","-1230.89","-534.069","164.324","-1468.9","-803.213","247.204","-1159.77","-760.723","516.522","-1326.29","-1027.72","1139.01","-1224.54","-619.642","1308.05","-1361.01","-580.084","1674.09","-1230.63","-174.092","1932.63","-1366.84","-468.15","1519.25","-1244.53","-407.037","989.618","-1266.15","-293.745","1724.78"
246,0,"-1464.99","-722.058","1345.63","-1548.24","-864.221","1065.99","-1323.76","-673.626","956.383","-1062.17","-493.006","552.246","-1229.92","-533.126","163.689","-1453.94","-791.931","247.677","-1146.78","-755.624","519.78","-1328.22","-1022.44","1138.88","-1219.43","-613.867","1305.24","-1355.75","-573.892","1671.48","-1227.03","-168.666","1930.64","-1361.9","-462.592","1516.67","-1240.68","-401.104","986.134","-1262.05","-287.51","1722.01"
247,0,"-1460.18","-715.516","1343.51","-1547.72","-856.433","1064.62","-1319.73","-667.605","954.167","-1058.21","-489.621","549.605","-1229.35","-531.833","164.3","-1438.44","-780.779","247.731","-1134.1","-750.5","523.297","-1330.24","-1017.31","1138.89","-1214.41","-607.968","1302.33","-1350.53","-567.599","1668.89","-1222.88","-162.706","1928.16","-1356.81","-456.978","1514.07","-1236.91","-395.344","982.629","-1257.59","-281.108","1719.04"
248,0,"-1455.42","-708.773","1341.43","-1547.25","-848.852","1063.55","-1315.49","-662.081","952.333","-1054.51","-485.958","547.479","-1228.65","-531.209","163.738","-1422.49","-769.53","246.894","-1121.72","-745.232","526.924","-1332.26","-1012.24","1138.97","-1209.41","-602.023","1299.47","-1345.34","-561.224","1666.3","-1218.24","-156.241","1925.3","-1351.65","-451.305","1511.52","-1233.23","-389.674","979.056","-1252.84","-274.465","1715.86"
249,0,"-1450.76","-701.901","1339.44","-1546.76","-841.255","1062.75","-1311.22","-656.799","950.694","-1050.77","-482.725","545.062","-1228.03","-530.59","163.351","-1406.08","-758.516","245.669","-1109.75","-739.839","530.793","-1334.42","-1007.3","1139.35","-1204.42","-595.914","1296.61","-1340.22","-554.787","1663.74","-1213.15","-149.331","1922.1","-1346.38","-445.562","1509.07","-1229.51","-384.096","975.523","-1247.88","-267.551","1712.55"
250,0,"-1446.17","-694.965","1337.57","-1546.38","-833.964","1062.21","-1307.07","-651.425","948.888","-1047.43","-479.673","542.695","-1227.43","-530.323","162.392","-1389.23","-747.502","243.871","-1098.33","-734.224","535.051","-1336.69","-1002.48","1140.04","-1199.39","-589.865","1293.79","-1335.13","-548.36","1661.21","-1208.06","-141.776","1918.92","-1340.97","-439.776","1506.61","-1225.92","-378.607","972.079","-1242.72","-260.421","1709.05"
251,0,"-1441.6","-687.975","1335.81","-1545.99","-826.563","1061.89","-1302.95","-646.209","947.155","-1043.76","-476.737","540.47","-1226.7","-529.919","161.568","-1372.09","-736.716","241.861","-1087.11","-728.841","539.038","-1339.06","-997.717","1141.04","-1194.37","-583.795","1291.03","-1330.08","-541.92","1658.73","-1202.89","-133.836","1915.31","-1335.54","-433.887","1504.19","-1222.43","-373.23","968.657","-1237.4","-253.025","1705.38"
252,0,"-1437.04","-680.953","1334.18","-1545.7","-819.298","1061.88","-1298.88","-641.123","945.517","-1040.08","-473.954","538.128","-1226.24","-529.561","161.252","-1354.97","-726.176","239.818","-1076.34","-723.625","543.124","-1341.55","-992.884","1142.43","-1189.35","-577.736","1288.24","-1325.14","-535.42","1656.29","-1196.85","-125.784","1911.3","-1329.97","-427.942","1501.84","-1218.97","-367.929","965.385","-1231.88","-245.378","1701.55"
253,0,"-1432.49","-673.954","1332.68","-1545.49","-812.052","1062.11","-1294.82","-636.165","943.886","-1036.82","-471.186","535.815","-1225.45","-529.009","160.478","-1337.57","-716.387","237.338","-1065.94","-718.399","547.219","-1344.2","-987.991","1144.37","-1184.39","-571.661","1285.52","-1320.28","-528.933","1653.94","-1190.59","-117.301","1907.05","-1324.37","-421.902","1499.58","-1215.57","-362.706","961.861","-1226.2","-237.445","1697.5"
254,0,"-1427.92","-667.003","1331.28","-1545.39","-804.801","1062.53","-1290.83","-631.365","942.363","-1033.23","-468.357","533.668","-1224.95","-528.544","160.175","-1320.1","-707.542","235.393","-1056.25","-713.104","551.415","-1347.04","-983.042","1146.74","-1179.49","-565.727","1282.89","-1315.43","-522.453","1651.64","-1184.06","-108.326","1902.48","-1318.5","-415.792","1497.39","-1212.23","-357.594","958.271","-1220.4","-229.182","1693.35"
255,0,"-1423.38","-660.106","1330.01","-1545.29","-797.454","1063.3","-1286.84","-626.747","940.875","-1029.96","-465.892","531.249","-1224.34","-527.968","159.691","-1302.68","-698.996","232.716","-1046.8","-707.876","555.285","-1350.2","-977.931","1149.73","-1174.67","-559.874","1280.35","-1310.48","-516.101","1649.36","-1177.18","-98.7794","1897.46","-1312.57","-409.531","1495.31","-1208.86","-352.584","954.791","-1214.48","-220.649","1689"
256,0,"-1418.93","-653.237","1328.83","-1545.48","-790.416","1064.48","-1282.93","-622.318","939.53","-1026.65","-463.388","528.96","-1223.8","-527.364","159.394","-1285.57","-690.801","230.252","-1037.94","-702.368","559.339","-1353.3","-972.704","1153.08","-1169.84","-554.064","1277.9","-1305.72","-509.578","1647.24","-1170.06","-88.5418","1891.99","-1306.45","-403.216","1493.26","-1205.42","-347.826","951.487","-1208.47","-211.856","1684.54"
257,0,"-1414.56","-646.365","1327.85","-1545.67","-783.259","1066.02","-1279.05","-617.98","938.222","-1023.42","-460.954","526.74","-1223.33","-526.772","159.081","-1268.73","-683.055","227.717","-1029.48","-696.556","563.066","-1356.56","-967.412","1157.05","-1165.04","-548.282","1275.56","-1301.09","-502.943","1645.26","-1162.84","-77.5875","1886.03","-1300.15","-396.796","1491.28","-1201.94","-343.308","948.273","-1202.39","-202.763","1679.88"
258,0,"-1410.29","-639.445","1327.11","-1546.03","-776.328","1068.06","-1275.22","-613.883","937.135","-1020.31","-458.19","524.961","-1222.61","-526.057","158.583","-1252.18","-675.868","225.287","-1021.47","-690.675","566.627","-1359.91","-961.983","1161.71","-1160.26","-542.521","1273.3","-1296.55","-496.212","1643.41","-1155.51","-65.9454","1879.51","-1293.77","-390.236","1489.37","-1198.44","-338.993","945.049","-1196.11","-193.393","1674.97"
259,0,"-1406.17","-632.447","1326.62","-1546.46","-769.459","1070.56","-1271.33","-609.992","936.153","-1017.02","-456.153","522.693","-1222.1","-525.537","158.388","-1236.45","-669.13","222.979","-1013.84","-684.692","569.816","-1363.25","-956.41","1167.03","-1155.6","-536.834","1271.17","-1292.2","-489.455","1641.81","-1148.11","-53.6592","1872.39","-1287.19","-383.544","1487.48","-1195.13","-334.906","942.03","-1189.7","-183.688","1669.75"
260,0,"-1402.15","-625.374","1326.42","-1546.98","-762.795","1073.63","-1267.44","-606.302","935.35","-1014.01","-453.792","520.826","-1221.51","-524.822","158.086","-1221.19","-662.93","220.564","-1006.55","-678.753","572.592","-1366.56","-950.827","1173.08","-1151.03","-531.275","1269.21","-1287.95","-482.607","1640.29","-1140.68","-40.7557","1864.69","-1280.61","-376.648","1485.65","-1191.71","-330.967","938.892","-1183.23","-173.78","1664.25"
261,0,"-1398.17","-618.223","1326.55","-1547.5","-756.188","1077.16","-1263.47","-602.833","934.709","-1011.04","-451.353","518.877","-1220.92","-524.139","157.704","-1206.77","-657.094","218.167","-999.566","-672.612","574.721","-1369.9","-944.925","1180.05","-1146.57","-525.756","1267.41","-1283.75","-475.612","1638.79","-1133.33","-27.0674","1856.37","-1273.96","-369.576","1483.82","-1188.35","-327.172","935.834","-1176.57","-163.335","1658.23"
262,0,"-1394.24","-611.014","1327","-1548.6","-750.514","1081.32","-1259.6","-599.497","934.441","-1008.2","-448.801","517.014","-1220.42","-523.495","157.679","-1193.14","-651.767","215.589","-992.833","-666.362","576.296","-1373.33","-938.891","1188.02","-1142.23","-520.416","1265.83","-1279.7","-468.592","1637.54","-1126.03","-12.737","1847.55","-1267.34","-362.336","1482.07","-1185.15","-323.478","932.813","-1170.04","-152.574","1652.04"
263,0,"-1390.29","-603.81","1327.76","-1548.81","-743.946","1085.62","-1254.02","-596.898","933.653","-1005.37","-446.132","515.055","-1219.8","-522.683","157.185","-1180.39","-646.996","212.9","-986.412","-659.75","577.228","-1376.94","-932.688","1197.08","-1137.97","-515.038","1264.38","-1275.85","-461.45","1636.47","-1118.28","2.11825","1837.85","-1260.66","-354.955","1480.38","-1181.95","-319.837","929.769","-1163.38","-141.465","1645.38"
264,0,"-1386.33","-596.602","1328.87","nan","nan","nan","-1248.11","-595.368","933.586","-1002.56","-443.316","513.104","-1219.28","-521.864","157.192","-1168.63","-642.65","210.058","-980.389","-652.807","577.587","-1380.72","-926.34","1207.32","-1133.76","-509.606","1263.12","-1272.14","-454.297","1635.63","-1110.61","17.7404","1827.34","-1254.03","-347.466","1478.72","-1178.97","-316.254","927.055","-1156.79","-129.899","1638.31"
265,0,"-1382.33","-589.474","1330.31","-1548.67","-731.264","1095.4","-1244","-592.229","932.95","-999.832","-440.345","511.147","-1218.59","-520.993","156.856","-1157.74","-638.912","207.216","-974.662","-645.414","577.269","-1384.76","-919.823","1218.78","-1130.26","-504.465","1262.32","-1268.59","-447.046","1634.97","-1102.25","34.1719","1815.65","-1247.43","-339.777","1477.28","-1175.93","-312.698","924.311","-1150.26","-117.986","1630.82"
266,0,"-1378.33","-582.46","1332.05","-1548.55","-725.55","1100.95","-1238.9","-589.408","932.723","-997.117","-437.171","509.124","-1217.9","-520.046","156.677","-1149.55","-634.69","203.829","-969.188","-637.74","576.272","-1389.03","-913.032","1231.54","-1125.91","-498.884","1261.52","-1265.21","-439.616","1634.62","-1093.71","51.4542","1802.9","-1240.61","-332.475","1475.57","-1173.03","-309.198","921.839","-1143.8","-105.5","1623.16"
267,0,"-1374.41","-575.469","1334.15","-1548.15","-720.146","1106.91","-1233.44","-586.783","932.757","-994.557","-433.817","507.188","-1217.26","-519.027","156.543","-1144.15","-631.337","202.05","-963.993","-629.885","574.796","-1393.58","-905.861","1245.7","-1121.73","-493.358","1261.04","-1261.85","-432.024","1634.41","-1085.25","69.579","1788.99","-1234.29","-324.313","1474.77","-1170.12","-305.665","919.587","-1137.89","-92.6104","1614.91"
268,0,"-1370.64","-568.45","1336.59","-1547.45","-715.044","1113.34","-1227.51","-584.255","933.118","-992.065","-430.338","505.275","-1216.5","-518.029","156.391","-1143.38","-627.826","201.76","-958.781","-622.153","572.781","-1398.34","-898.214","1261.18","-1118","-487.74","1261","-1258.54","-424.342","1634.5","-1076.98","88.5097","1773.77","-1227.95","-316.055","1474.04","-1167.29","-302.194","917.599","-1131.59","-79.5443","1606.11"
269,0,"-1367.09","-561.305","1339.47","-1546.35","-710.311","1120.16","-1221.13","-581.76","933.834","-989.846","-426.617","503.582","-1215.82","-517.052","156.427","-1144.56","-624.087","202.335","-953.716","-614.309","569.852","-1403.31","-889.963","1278.03","-1114.25","-482.036","1261.35","-1255.2","-416.559","1634.94","-1069.09","108.02","1757.27","-1221.59","-307.617","1473.45","-1164.33","-298.818","915.855","-1125.53","-66.0452","1596.94"
270,0,"-1363.76","-554.069","1342.8","-1544.86","-706.049","1127.43","-1214.25","-579.362","935.025","-987.816","-422.705","501.942","-1215.02","-515.915","156.303","-1145.53","-620.96","201.92","-949.669","-606.45","566.27","-1408.55","-880.874","1296.36","-1110.63","-476.213","1262.15","-1251.98","-408.643","1635.88","-1061.56","128.003","1739.5","-1215.42","-298.834","1473.11","-1161.45","-295.285","914.534","-1119.6","-52.247","1587.1"
271,0,"-1361","-546.688","1346.93","-1542.87","-702.308","1135.22","-1206.86","-576.841","936.717","-986.111","-418.685","500.557","-1214.38","-514.951","156.52","-1145.89","-618.507","200.161","-946.672","-598.559","562.074","-1413.89","-870.93","1315.93","-1107.13","-470.28","1263.45","-1248.75","-400.569","1637.31","-1054.4","148.349","1720.55","-1209.52","-289.671","1473.05","-1158.62","-291.661","913.613","-1114.03","-38.2009","1577.16"
272,0,"-1357.78","-539.267","1351.22","-1540.31","-699.082","1143.59","-1200.17","-572.667","938.205","-984.892","-414.421","499.527","-1213.74","-513.903","156.798","-1145.9","-616.389","197.683","-944.698","-590.746","557.771","-1419.24","-860.069","1336.31","-1103.77","-464.282","1265.42","-1245.5","-392.339","1639.25","-1047.54","168.971","1700.4","-1203.96","-280.044","1473.29","-1155.79","-287.984","913.241","-1108.23","-23.9058","1566.34"
273,0,"-1354.97","-531.709","1356.23","-1537.1","-696.496","1152.59","-1191.57","-569.712","941.082","-984.13","-410.072","498.796","-1213.2","-512.625","157.105","-1146.26","-613.668","194.507","-943.49","-582.803","553.452","-1424.61","-848.161","1357.4","-1100.53","-458.202","1268.11","-1242.56","-383.746","1642.03","-1040.99","189.724","1679.12","-1198.94","-269.825","1473.97","-1152.94","-284.128","913.397","-1102.66","-9.32652","1555.14"
274,0,"-1352.28","-523.889","1362.07","-1533.17","-694.451","1162.24","-1182.5","-566.276","944.403","-983.855","-405.702","498.507","-1212.88","-511.297","157.498","-1147.48","-609.827","191.674","-942.705","-575.023","549.044","-1430.26","-835.939","1379.23","-1097.39","-451.894","1271.47","-1239.85","-374.714","1645.59","-1034.72","210.46","1656.7","-1194.59","-259.109","1475.19","-1150.39","-280.174","914.66","-1097.33","5.52096","1543.52"
275,0,"-1349.69","-515.853","1368.65","-1528.49","-693.047","1172.63","-1172.94","-563.007","948.428","-984.122","-401.323","498.754","-1212.62","-510.011","158.206","-1149.27","-605.931","189.334","-942.335","-567.565","544.63","-1435.81","-822.524","1401.35","-1094.28","-445.611","1275.88","-1237.29","-365.212","1649.81","-1028.67","230.976","1633.12","-1190.9","-247.834","1476.86","-1147.68","-276.235","916.581","-1092.32","20.6084","1531.4"
276,0,"-1347.19","-507.672","1375.91","-1523.2","-692.673","1183.92","-1162.94","-559.328","953.102","-984.872","-396.943","499.442","-1212.51","-508.498","159.081","-1150.51","-602.323","186.667","-942.717","-560.519","540.692","-1441.29","-808.238","1423.59","-1091.22","-438.977","1281.25","-1235.12","-355.021","1654.84","-1022.76","251.118","1608.47","-1187.95","-236.065","1478.98","-1144.86","-272.243","919.475","-1087.63","35.8195","1518.75"
277,0,"-1344.88","-499.347","1383.9","-1516.13","-692.198","1195.84","-1152.52","-555.485","958.671","-986.25","-392.531","500.766","-1212.33","-507.032","160.023","-1151.3","-598.195","184.063","-943.785","-553.712","537.359","-1446.61","-793.222","1445.82","-1087.76","-433.11","1288.37","-1233.39","-344.181","1660.68","-1016.87","270.715","1582.68","-1186.01","-223.737","1481.85","-1142.04","-268.13","923.606","-1083.19","51.0909","1505.5"
278,0,"-1342.77","-490.766","1392.64","-1508.11","-692.862","1208.79","-1141.71","-551.369","965.208","-988.448","-388.038","502.852","-1212.5","-505.508","161.311","-1151.69","-594.212","182.031","-945.377","-546.926","535.054","-1451.76","-777.56","1467.88","-1085.54","-425.646","1297.13","-1232.25","-332.589","1667.37","-1010.81","289.433","1555.83","-1184.7","-210.762","1484.97","-1139.31","-263.838","929.142","-1079.01","66.2371","1491.64"
279,0,"-1340.84","-481.629","1402.05","-1498.59","-694.318","1222.94","-1130.51","-547.017","972.937","-991.409","-383.627","505.791","-1212.57","-503.942","162.944","-1152.01","-590.805","181.054","-947.268","-540.31","534.076","-1456.76","-761.415","1489.7","-1083.47","-418.088","1307.37","-1231.78","-320.272","1674.96","-1004.01","307.272","1527.22","-1184.87","-196.459","1488.44","-1136.51","-259.42","935.836","-1075.17","81.0769","1477.24"
280,0,"-1339.27","-472.264","1412.04","-1487.28","-696.719","1238.39","-1118.85","-542.07","981.858","-995.275","-379.176","509.705","-1212.47","-502.378","164.515","-1152.03","-588.067","181.271","-949.509","-533.781","534.395","-1461.53","-744.95","1511.19","-1081.42","-409.925","1319.1","-1231.92","-307.437","1683.51","-996.946","323.387","1497.66","-1186.21","-181.013","1492.05","-1133.85","-254.649","943.907","-1072.13","95.4882","1462.44"
281,0,"-1337.95","-462.594","1422.38","-1474.06","-699.747","1255.86","-1106.64","-536.529","991.855","-999.84","-374.81","514.624","-1212.44","-500.7","166.866","-1151.84","-586.156","182.555","-953.384","-526.826","535.872","-1465.84","-728.172","1532.49","-1079.53","-400.965","1332.22","-1232.67","-293.989","1693.02","-989.117","337.554","1466.3","-1188.49","-164.384","1495.24","-1131.26","-249.607","953.247","-1069.09","108.834","1447.12"
282,0,"-1336.61","-452.781","1433.03","-1458.95","-703.332","1275.62","-1093.74","-530.431","1002.81","-1005.27","-370.252","520.852","-1212.37","-498.877","169.939","-1151.23","-585.14","185.329","-956.922","-520.684","539.423","-1469.78","-711.371","1553.58","-1077.86","-391.055","1346.68","-1233.93","-280.144","1703.43","-980.788","349.215","1433.88","-1191.69","-146.747","1498.22","-1128.7","-244.131","963.753","-1066.42","120.981","1431.48"
283,0,"-1335.16","-442.917","1443.91","-1441.96","-707.183","1298.22","-1080.71","-523.089","1014.6","-1011.92","-365.13","528.523","-1211.67","-495.679","172.86","-1150","-584.745","189.499","-960.857","-515.227","544.62","-1473.1","-694.685","1574.52","-1076.42","-380.094","1362.28","-1235.55","-265.887","1714.55","-972.01","357.667","1400.64","-1195.73","-128.332","1500.95","-1126.24","-238.315","975.174","-1063.95","131.625","1415.47"
284,0,"-1333.39","-433.166","1455.2","-1422.84","-711.019","1324.66","-1067.06","-515.319","1027.11","-1018.72","-360.139","536.899","-1210.56","-491.786","177.007","-1148","-584.923","195.311","-964.868","-510.741","551.622","-1475.66","-678.283","1595.58","-1075.06","-367.264","1378.19","-1237.13","-251.309","1726.06","-962.618","362.196","1366.31","-1200.48","-109.523","1503.34","-1123.91","-232.126","987.536","-1061.58","140.607","1398.95"
285,0,"-1331.21","-423.712","1466.78","-1402","-714.279","1354.24","-1052.92","-506.577","1039.93","-1025.92","-354.681","546.294","-1209.18","-487.505","182.378","-1144.93","-585.877","202.94","-968.795","-507.007","560.063","-1476.36","-662.635","1616.35","-1074.08","-353.733","1394.65","-1238.62","-236.477","1737.67","-952.853","362.836","1332.09","-1205.79","-90.3751","1504.58","-1121.62","-225.326","1000.57","-1059.29","147.753","1381.95"
286,0,"-1329.06","-413.873","1479.23","-1379.62","-715.923","1388.19","-1038.94","-497.189","1053.38","-1033.3","-348.51","556.781","-1207.23","-482.296","188.667","-1140.85","-587.354","211.864","-972.633","-504.012","570.153","-1476.02","-646.643","1637.06","-1072.58","-337.893","1410.45","-1239.82","-221.308","1748.93","-942.707","359.498","1298.46","-1211.91","-71.319","1505.11","-1119.92","-218.613","1014.46","-1057.24","152.886","1364.84"
287,0,"-1326.35","-404.778","1491.18","-1355.2","-716.233","1427.45","-1024.95","-487.269","1067.2","-1040.37","-341.753","567.964","-1204.38","-475.805","195.987","-1135.36","-589.418","222.108","-976.175","-501.446","581.569","-1477.91","-629.466","1659.29","-1070.94","-320.364","1426.06","-1240.87","-205.754","1759.61","-932.284","352.042","1266.04","-1218.68","-52.4598","1504.48","-1118.31","-211.973","1027.88","-1055.49","155.913","1347.89"
288,0,"-1323.03","-395.552","1503.74","-1329.84","-712.51","1469.55","-1011.14","-476.738","1081.39","-1046.87","-334.236","579.69","-1200.37","-467.696","204.225","-1128.52","-591.6","233.44","-979.441","-499.269","594.236","-1476.42","-612.586","1680.85","-1069.41","-301.803","1441.6","-1242.8","-190.025","1769.52","-921.799","340.52","1235.41","-1225.95","-34.2911","1502.53","-1116.78","-205.055","1041.33","-1053.98","156.8","1331.28"
289,0,"-1319.03","-386.352","1516.72","-1303.87","-704.894","1515.8","-997.782","-465.451","1096.3","-1052.95","-326.1","591.943","-1195.17","-458.001","212.646","-1119.98","-594.056","245.366","-982.484","-497.21","607.794","-1473.77","-594.736","1702.53","-1068.91","-282.411","1456.03","-1243.56","-174.312","1778.03","-911.43","325.159","1207.07","-1233.43","-17.3459","1498.95","-1115.8","-198.421","1055.11","-1052.81","155.6","1315.21"
290,0,"-1314.37","-377.033","1530.11","-1277.82","-692.161","1565.56","-984.974","-453.035","1112.58","-1058.11","-317.614","604.028","-1189.43","-446.838","221.148","-1110.33","-596.477","257.558","-985.314","-495.1","621.968","-1469.8","-576.669","1723.77","-1068.99","-262.621","1469.84","-1244.15","-158.323","1785.31","-901.346","306.279","1181.35","-1241.26","-1.6534","1494.43","-1115.64","-192.735","1068.26","-1051.86","152.208","1299.7"
291,0,"-1309.03","-367.223","1544.4","-1252.05","-673.376","1618.01","-973.2","-439.758","1129.7","-1062.44","-309.091","615.991","-1183.52","-435.224","229.665","-1100.12","-598.857","269.903","-987.521","-492.553","636.368","-1461.54","-554.045","1743.39","-1069.81","-242.409","1482.21","-1244.68","-142.409","1791.22","-891.832","284.292","1158.6","-1249.66","12.1937","1488.96","-1116.03","-187.29","1080.97","-1051.35","146.683","1285.1"
292,0,"-1302.49","-357.414","1558.72","-1227.34","-647.355","1671.85","-962.253","-425.657","1147.87","-1065.76","-300.793","627.501","-1177.28","-423.175","237.41","-1091.41","-600.451","282.661","-988.269","-489.275","650.356","nan","nan","nan","-1071.27","-221.37","1493.56","-1245.4","-126.408","1795.88","-883.106","259.762","1139.18","-1258.45","24.1165","1482.71","-1116.74","-181.855","1092.68","-1051.25","139.073","1271.45"
293,0,"-1295.23","-346.542","1572.92","-1204.44","-613.06","1725.35","-952.052","-410.935","1166.47","-1067.92","-293.075","638.546","-1172.55","-410.585","243.941","-1085.53","-601.419","296.026","-986.651","-484.933","662.955","nan","nan","nan","-1073.14","-199.681","1503.45","-1246.6","-110.337","1799.49","-875.112","233.287","1123.02","-1267.06","34.3468","1475.84","-1117.88","-176.77","1103.11","-1051.73","129.631","1259.09"
294,0,"-1287.32","-334.872","1587.44","-1183.45","-570.689","1776.33","-943.013","-395.569","1184.68","-1069.27","-285.584","649.728","-1166.95","-398.177","250.924","-1083.57","-601.417","309.515","-982.678","-479.57","673.997","-1442.56","-503.755","1814.47","-1075.25","-177.532","1511.74","-1248.39","-94.1928","1802.38","-868.062","205.46","1110.24","-1275.37","43.093","1468.43","-1119.33","-172.225","1112.01","-1052.68","118.711","1247.99"
295,0,"-1278.77","-322.124","1601.92","-1165.56","-522.382","1823.88","-935.604","-379.826","1201.45","-1068.59","-278.103","659.285","-1161.73","-386.232","257.866","-1083.54","-601.712","322.858","-977.496","-473.461","683.557","-1432.06","-484.823","1839.41","-1077.47","-155.114","1518.22","-1250.58","-78.1429","1804.55","-862.016","177.065","1100.54","-1283.44","50.4253","1460.61","-1121.77","-168.163","1119.88","-1054.85","107.495","1238.52"
296,0,"-1269.92","-308.14","1616.5","-1150.65","-467.091","1865.31","-929.654","-364.513","1216.2","-1067.35","-270.037","668.477","-1156.56","-374.979","264.704","-1084.05","-602.898","335.82","-972.05","-467.177","692.004","-1419.89","-465.356","1865.83","-1079.9","-132.555","1522.8","-1252.9","-62.3687","1806.18","-857.112","148.952","1093.67","-1291.28","56.3731","1452.44","-1123.49","-164.831","1125.31","nan","nan","nan"
297,0,"-1260.96","-292.719","1630.85","-1139.57","-407.969","1900.5","-924.621","-350.016","1228.73","-1065.47","-261.218","676.854","-1151.59","-364.544","271.954","-1084.11","-605.72","348.315","-966.748","-461.063","699.8","-1405.98","-444.797","1894.19","-1082.69","-110.119","1525.23","-1255.3","-47.0117","1807.06","-853.607","121.979","1089.37","-1298.92","60.9463","1444.17","-1125.04","-161.929","1129.47","nan","nan","nan"
298,0,"-1251.98","-275.936","1644.74","-1132.03","-347.065","1928.41","-920.255","-336.359","1239.23","-1063.88","-251.633","684.461","-1146.72","-353.849","279.065","-1085.26","-610.701","359.755","-961.422","-455.486","707.019","-1390.16","-422.396","1924.79","-1086","-88.1893","1525.5","-1257.69","-31.7579","1807.62","-851.093","96.253","1087.23","-1306.39","64.2106","1436.02","-1126.24","-159.011","1132.56","nan","nan","nan"
299,0,"-1242.68","-258.177","1657.67","-1127.59","-286.048","1949.11","-917.321","-322.62","1247.5","-1063.24","-241.805","691.345","-1141.38","-342.49","285.646","-1084.06","-617.207","372.174","-955.297","-451.118","713.989","-1372.15","-397.47","1957.6","-1089.58","-67.0055","1524.3","-1260.12","-16.7244","1807.68","-849.549","72.3084","1087","-1313.74","66.1722","1428.3","-1127.42","-156.706","1135.48","nan","nan","nan"
300,0,"-1234.48","-238.925","1670.21","-1125.62","-226.675","1963.08","-913.211","-309.728","1255.58","-1064.01","-232.039","697.809","-1135.36","-330.142","291.235","-1082.94","-624.465","384.373","-948.957","-447.572","720.08","-1352.15","-369.205","1991.66","-1093.99","-47.138","1521.38","-1262.62","-1.9513","1807.17","-848.84","50.2165","1088.23","-1321.09","66.9313","1421.24","-1128.39","-154.068","1137.17","nan","nan","nan"
301,0,"-1226.65","-219.603","1680.92","-1125.25","-170.212","1970.2","-910.019","-296.249","1262.61","-1065.9","-222.783","703.685","-1129.14","-316.698","295.833","-1081.44","-632.256","396.459","-942.045","-444.38","724.503","-1330.6","-335.367","2026.92","-1098.84","-28.274","1517.79","-1265.16","12.5276","1806.17","-848.962","30.7978","1091.14","-1328.51","66.6204","1414.9","nan","nan","nan","nan","nan","nan"
302,0,"-1219.35","-200.299","1689.2","-1124.62","-118.456","1971.31","-906.839","-282.699","1268.02","-1068.46","-214.349","708.996","-1122.91","-302.274","299.684","-1079.31","-640.652","408.8","-934.937","-442.1","728.93","nan","nan","nan","-1104.08","-10.6762","1513.37","-1267.58","26.7557","1804.68","-849.649","13.8613","1094.55","-1335.92","65.384","1409.13","nan","nan","nan","nan","nan","nan"
303,0,"-1212.75","-182.236","1694.56","-1122.86","-72.5684","1966.1","-903.53","-269.768","1271.49","-1071.23","-205.955","713.778","-1116.96","-287.417","303.11","-1076.3","-649.83","421.38","-927.537","-439.941","732.816","nan","nan","nan","-1109.48","5.73508","1508.27","-1269.49","40.8376","1802.42","-850.734","-0.294955","1098.31","-1343.19","63.4981","1403.85","nan","nan","nan","nan","nan","nan"
