Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (782)",,,"Reconstruction Position - Unlabeled Track (787)",,,"Reconstruction Position - Unlabeled Track (788)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (790)",,,"Reconstruction Position - Unlabeled Track (812)",,,"Reconstruction Position - Unlabeled Track (814)",,
123,0,"-1259.8","-611.679","1383.86","-1136.9","-668.067","1628.07","-1211.69","-1029.38","1478.98","-1163.4","-1090","1162.51","-1200.64","-567.756","1077.1","-1167.53","-853.311","1284.42","-1083.15","-489.209","875.461","-1028.11","-1000.94","952.757","-1143.55","-731.554","599.634","-1102.13","-667.272","194.015","-1286.21","-1003.9","508.731","-1510.2","-1053.13","181.673","-1274.17","-750.161","1015.32","-1271.74","-1041.47","1000.31"
124,0,"-1263.33","-616.064","1383.59","-1141.61","-673.019","1629.18","-1217.57","-1034.27","1479.23","-1169.61","-1096.61","1163.03","-1204.8","-573.839","1076.48","-1172.3","-858.489","1284.37","-1088.7","-496.517","873.049","-1033.67","-1009.09","952.88","-1147.81","-734.39","599.442","-1104.15","-668.041","194.832","-1290.8","-1006.5","508.813","-1512.27","-1053.57","180.371","-1278.28","-754.052","1014.87","-1276.63","-1045.39","1000.41"
125,0,"-1266.62","-620.425","1383.24","-1146.29","-677.946","1630.33","-1223.41","-1039.03","1479.48","-1175.79","-1103.2","1163.56","-1209","-579.829","1075.85","-1177.02","-863.674","1284.34","-1094.77","-503.63","871.55","-1039.25","-1017.32","953.196","-1152.28","-737.068","599.502","-1106.21","-668.789","195.662","-1295.25","-1009.15","509.032","-1514.5","-1053.95","179.365","-1282.47","-757.857","1014.48","-1281.53","-1049.27","1000.55"
126,0,"-1269.79","-624.681","1382.88","-1150.85","-682.802","1631.65","-1229.22","-1043.71","1479.75","-1181.92","-1109.81","1164.15","-1213.2","-585.75","1075.23","-1181.74","-868.717","1284.3","-1100.4","-510.727","869.554","-1044.77","-1025.47","953.562","-1157.24","-738.789","599.233","-1108.33","-669.566","196.515","-1299.42","-1011.78","509.226","-1516.21","-1054.72","178.172","-1286.65","-761.645","1014.07","-1286.43","-1053.27","1000.93"
127,0,"-1272.92","-628.86","1382.65","-1155.34","-687.523","1632.99","-1234.92","-1048.34","1480.04","-1188.05","-1116.26","1164.75","-1217.36","-591.628","1074.55","-1186.38","-873.654","1284.39","-1106.11","-517.8","867.742","-1050.33","-1033.49","953.934","-1161.65","-741.572","599.301","-1110.51","-670.374","197.432","-1303.56","-1014.29","509.538","-1518.11","-1055.54","177.525","-1290.8","-765.35","1013.67","-1291.21","-1057.18","1001.19"
128,0,"-1275.85","-632.923","1382.38","-1159.72","-692.222","1634.34","-1240.55","-1052.84","1480.36","-1194.12","-1122.68","1165.39","-1221.53","-597.41","1073.89","-1190.95","-878.414","1284.43","-1111.77","-524.836","865.98","-1055.94","-1041.31","954.228","-1166.53","-743.63","599.074","-1112.84","-671.124","198.508","-1307.33","-1016.73","510.029","-1519.73","-1056.57","177.03","-1294.86","-769.014","1013.34","-1295.93","-1060.93","1001.46"
129,0,"-1278.61","-636.921","1382.05","-1164.05","-696.793","1635.86","-1246.11","-1057.24","1480.74","-1200.16","-1128.99","1166.09","-1225.68","-603.123","1073.25","-1195.36","-883.123","1284.57","-1117.24","-531.841","864.05","-1061.51","-1049.16","954.725","-1171.4","-745.991","599.813","-1115.1","-671.919","199.545","-1310.88","-1019.07","510.648","-1521.17","-1057.5","176.605","-1298.79","-772.676","1013.05","-1300.57","-1064.59","1001.89"
130,0,"-1281.29","-640.789","1381.86","-1168.23","-701.238","1637.52","-1251.57","-1061.51","1481.21","-1206.15","-1135.29","1166.91","-1229.8","-608.716","1072.67","-1199.59","-887.63","1284.7","-1122.78","-538.655","862.245","-1067.13","-1056.84","955.237","-1176.11","-748.248","599.652","-1117.5","-672.746","200.61","-1314.08","-1021.33","511.289","-1522.38","-1058.36","176.282","-1302.7","-776.352","1013.02","-1305.13","-1068.18","1002.36"
131,0,"-1283.86","-644.53","1381.74","-1172.33","-705.503","1639.37","-1256.9","-1065.63","1481.74","-1212.17","-1141.47","1167.81","-1233.76","-614.308","1071.96","-1203.58","-891.997","1285","-1128.34","-545.617","860.439","-1072.75","-1064.46","955.924","-1180.37","-750.871","599.685","-1119.94","-673.631","201.712","-1316.84","-1023.72","512.162","-1523.39","-1059.11","176.078","-1306.72","-779.614","1012.88","-1309.55","-1071.78","1003.1"
132,0,"-1286.23","-648.187","1381.65","-1176.34","-709.698","1641.32","-1262.14","-1069.63","1482.4","-1218.19","-1147.5","1168.8","-1237.77","-619.829","1071.35","-1207.39","-896.295","1285.48","-1133.92","-552.53","858.692","-1078.33","-1071.93","956.624","-1185.28","-752.735","600.424","-1122.42","-674.591","202.912","-1319.37","-1026.1","513.052","-1524.29","-1059.71","175.949","-1310.61","-782.768","1012.81","-1313.68","-1074.51","1003.84"
133,0,"-1288.52","-651.653","1381.77","-1180.29","-713.755","1643.38","-1267.22","-1073.41","1483.11","-1224.26","-1153.47","1169.94","-1241.84","-625.275","1070.96","-1211.07","-900.529","1286.03","-1139.48","-559.386","857.038","-1083.92","-1079.33","957.504","-1189.92","-754.861","600.394","-1125","-675.451","204.157","-1321.55","-1028.39","514.001","-1525.2","-1060.39","175.902","-1314.45","-785.743","1012.83","-1317.75","-1077.6","1004.73"
134,0,"-1290.56","-654.998","1381.85","-1184.11","-717.629","1645.56","-1272.19","-1077.03","1483.91","-1230.34","-1159.26","1171.13","-1245.8","-630.653","1070.57","-1214.63","-904.584","1286.62","-1145.06","-566.134","855.392","-1089.53","-1086.59","958.415","-1193.75","-756.735","601.258","-1127.62","-676.413","205.451","-1323.61","-1030.54","514.868","-1525.94","-1061.05","175.898","-1318.19","-788.645","1012.94","-1321.66","-1080.53","1005.61"
135,0,"-1292.47","-658.25","1382.09","-1187.9","-721.532","1647.78","-1277.06","-1080.45","1484.85","-1236.41","-1164.93","1172.42","-1249.65","-635.97","1070.18","-1218.08","-908.549","1287.26","-1150.67","-572.854","853.829","-1095.06","-1093.7","959.41","-1198.66","-759.252","601.014","-1130.32","-677.266","206.859","-1325.44","-1032.58","515.732","-1526.71","-1061.78","175.91","-1321.82","-791.349","1013.14","-1325.41","-1083.34","1006.52"
136,0,"-1294.21","-661.311","1382.38","-1191.59","-725.261","1650.2","-1281.8","-1083.71","1485.85","-1242.48","-1170.5","1173.74","-1253.55","-641.134","1070.06","-1221.39","-912.328","1287.92","-1156.17","-579.567","852.273","-1100.58","-1100.78","960.533","-1203.06","-761.107","601.538","-1133.03","-678.228","208.167","-1327.09","-1034.53","516.484","-1527.07","-1062.53","175.856","-1325.32","-793.92","1013.45","-1329.04","-1086.1","1007.48"
137,0,"-1295.86","-664.253","1382.74","-1195.32","-728.913","1652.79","-1286.45","-1086.77","1486.92","-1248.49","-1175.93","1175.16","-1257.24","-646.211","1069.83","-1224.54","-915.99","1288.6","-1161.77","-586.249","850.862","-1106.15","-1107.65","961.7","-1207.31","-762.927","602.076","-1135.78","-679.112","209.518","-1328.21","-1036.93","517.586","-1527.56","-1063.19","175.779","-1328.71","-796.432","1013.8","-1332.48","-1088.69","1008.26"
138,0,"-1297.36","-667.11","1383.09","-1198.98","-732.53","1655.56","-1290.98","-1089.72","1488.03","-1254.4","-1181.26","1176.69","-1260.85","-651.139","1069.73","-1227.58","-919.443","1289.3","-1167.44","-592.857","849.585","-1111.66","-1114.44","962.932","-1211.54","-764.776","601.979","-1138.46","-679.934","210.796","-1329.74","-1038.81","518.368","-1528.33","-1063.7","176.054","-1331.91","-798.878","1014.29","-1335.76","-1091.24","1009.06"
139,0,"-1298.74","-669.86","1383.42","-1202.61","-736.047","1658.34","-1295.43","-1092.51","1489.16","-1260.22","-1186.42","1178.25","-1264.36","-655.939","1069.73","-1230.51","-922.764","1290","-1173","-599.408","848.221","-1117.15","-1121.13","964.236","-1215.47","-766.643","602.895","-1141.25","-680.763","212.203","-1331.31","-1040.6","519.063","-1528.99","-1064.28","176.264","-1335.03","-801.239","1014.8","-1338.89","-1093.72","1009.82"
140,0,"-1300.07","-672.484","1383.81","-1206.2","-739.502","1661.14","-1299.79","-1095.18","1490.32","-1265.95","-1191.36","1179.83","-1267.65","-660.675","1069.68","-1233.35","-925.876","1290.73","-1178.49","-605.775","846.98","-1122.64","-1127.53","965.456","-1218.96","-768.519","603.111","-1143.99","-681.426","213.433","-1332.88","-1042.39","519.909","-1529.64","-1064.87","176.209","-1337.94","-803.584","1015.4","-1341.87","-1096.12","1010.55"
141,0,"-1301.28","-675.033","1384.11","-1209.74","-742.904","1664.04","-1304.05","-1097.69","1491.46","-1271.53","-1196.43","1181.68","-1270.82","-665.283","1069.73","-1236.08","-928.865","1291.47","-1183.93","-611.961","845.763","-1128.05","-1133.83","966.654","-1222.84","-769.987","603.871","-1146.67","-682.038","214.653","-1334.49","-1043.96","520.619","-1530.34","-1065.51","176.513","-1340.64","-805.77","1015.98","-1344.69","-1098.39","1011.18"
142,0,"-1302.41","-677.539","1384.43","-1213.27","-746.259","1666.96","-1308.23","-1100.11","1492.58","-1277.07","-1200.79","1183.13","-1273.75","-669.777","1069.7","-1238.73","-931.672","1292.18","-1189.19","-618.043","844.52","-1133.31","-1140.1","967.974","-1225.89","-771.677","604.07","-1149.26","-682.562","215.846","-1336.17","-1045.51","521.408","-1531.19","-1066.16","177.119","-1343.19","-807.939","1016.56","-1347.39","-1100.57","1011.73"
143,0,"-1303.47","-679.923","1384.65","-1216.81","-749.497","1669.87","-1312.3","-1102.44","1493.65","-1282.46","-1205.2","1184.71","-1276.46","-674.049","1069.81","-1241.26","-934.429","1292.91","-1194.47","-623.811","843.505","-1138.56","-1146.11","969.131","-1229","-773.602","604.625","-1151.78","-683.033","217.015","-1337.81","-1046.98","522.2","-1531.89","-1066.69","177.403","-1345.54","-810.03","1017.1","-1349.98","-1102.73","1012.34"
144,0,"-1304.43","-682.285","1384.91","-1220.43","-752.123","1673.19","-1316.28","-1104.63","1494.67","-1287.73","-1209.59","1186.38","-1278.82","-678.189","1069.68","-1243.67","-937.047","1293.62","-1199.47","-629.495","842.346","-1143.63","-1152.04","970.247","-1231.78","-774.814","605.096","-1154.13","-683.375","218.108","-1339.48","-1048.35","522.932","-1532.54","-1067.24","177.616","-1347.7","-812.094","1017.62","-1352.46","-1104.73","1012.91"
145,0,"-1305.32","-684.581","1385.11","-1223.98","-755.183","1676.1","-1320.12","-1106.76","1495.56","-1292.98","-1213.44","1187.7","-1280.98","-682.125","1069.82","-1245.92","-939.694","1294.41","-1204.4","-634.945","841.373","-1148.53","-1157.89","971.381","-1234.47","-776.148","605.426","-1156.3","-683.669","219.047","-1341.07","-1049.73","523.675","-1533.02","-1067.83","177.684","-1349.72","-814.008","1018.04","-1354.82","-1106.72","1013.45"
146,0,"-1306.09","-686.775","1385.29","-1227.47","-758.246","1678.97","-1323.89","-1108.81","1496.39","-1298.09","-1217.29","1189.05","-1282.85","-685.886","1069.93","-1248","-942.276","1295.22","-1209.25","-640.102","840.648","-1153.28","-1163.63","972.398","-1236.84","-777.278","606.108","-1158.42","-683.905","220.02","-1342.62","-1051.2","524.512","-1533.58","-1068.49","177.92","-1351.53","-815.783","1018.47","-1357.11","-1108.52","1013.95"
147,0,"-1306.71","-688.953","1385.46","-1230.94","-761.203","1681.84","-1327.58","-1110.79","1497.17","-1303.06","-1220.93","1190.28","-1284.51","-689.467","1070.21","-1249.97","-944.776","1295.95","-1213.8","-645.17","839.827","-1157.95","-1169.13","973.34","-1238.76","-778.373","606.352","-1160.34","-684.091","220.863","-1344.03","-1052.62","525.273","-1534.26","-1068.91","178.311","-1353.15","-817.535","1018.86","-1359.32","-1110.2","1014.52"
148,0,"-1307.29","-691","1385.79","-1234.44","-764.093","1684.64","-1331.14","-1112.71","1497.79","-1307.95","-1224.46","1191.47","-1285.85","-692.919","1070.51","-1251.79","-947.296","1296.78","-1218.28","-649.949","839.341","-1162.45","-1174.63","974.218","-1240.67","-779.665","606.902","-1162.11","-684.288","221.564","-1345.44","-1054.06","525.914","-1534.7","-1069.49","178.409","-1354.65","-819.112","1019.2","-1361.46","-1111.73","1014.98"
149,0,"-1307.7","-693.034","1386.08","-1237.92","-767.045","1687.41","-1334.66","-1114.56","1498.39","-1312.69","-1227.79","1192.56","-1286.85","-696.173","1070.87","-1253.52","-949.706","1297.59","-1222.58","-654.51","839.036","-1166.83","-1179.93","975.023","-1242.04","-780.526","607.149","-1163.72","-684.457","222.221","-1346.74","-1055.5","526.514","-1535.07","-1070.21","178.618","-1355.95","-820.643","1019.53","-1363.5","-1113.18","1015.49"
150,0,"-1308.03","-694.999","1386.48","-1241.37","-769.887","1690.08","-1338.09","-1116.37","1498.89","-1317.27","-1230.96","1193.59","-1287.59","-699.22","1071.47","-1255.1","-952.06","1298.44","-1226.69","-658.87","838.909","-1171.04","-1185.18","975.784","-1243.55","-781.691","607.343","-1165.17","-684.695","222.788","-1348.37","-1056.71","526.82","-1535.58","-1070.91","178.895","-1357.12","-821.928","1019.44","-1365.41","-1114.42","1015.92"
151,0,"-1308.25","-696.954","1386.96","-1244.83","-772.78","1692.72","-1341.44","-1118.11","1499.3","-1321.74","-1233.99","1194.54","-1287.98","-702.118","1072.06","-1256.55","-954.352","1299.21","-1230.54","-663.034","838.939","-1175.21","-1190.19","976.435","-1244.58","-782.027","607.691","-1166.35","-684.957","223.248","-1349.21","-1058.61","527.535","-1536.03","-1071.59","179.241","-1358.06","-823.144","1019.64","-1367.1","-1115.19","1016.01"
152,0,"-1308.34","-698.849","1387.57","-1248.31","-775.553","1695.28","-1344.75","-1119.77","1499.61","-1326.09","-1236.88","1195.42","-1288.98","-704.093","1074.37","-1257.95","-956.585","1300.07","-1234.21","-666.889","839.307","-1179.19","-1195.12","977.05","-1245.05","-783.317","608.157","-1167.43","-685.207","223.682","-1349.98","-1060.51","528.086","-1536.23","-1072.45","179.266","-1358.75","-824.33","1019.88","-1369.06","-1116.82","1016.7"
153,0,"-1308.29","-700.673","1388.21","-1251.78","-778.394","1697.85","-1348.02","-1121.38","1499.83","-1330.3","-1239.63","1196.19","-1288.74","-706.557","1075.32","-1259.26","-958.707","1300.88","-1237.54","-670.539","839.75","-1183.11","-1199.77","977.515","-1245.47","-783.957","608.392","-1168.29","-685.47","224.043","-1351.07","-1061.98","528.172","-1536.62","-1073.23","179.478","-1359.35","-825.335","1020.08","-1371.17","-1118.1","1017.21"
154,0,"-1308.14","-702.487","1389.06","-1255.29","-781.121","1700.33","-1351.23","-1122.92","1499.94","-1334.42","-1242.16","1196.85","-1288.21","-708.818","1076.46","-1260.49","-960.722","1301.74","-1240.75","-673.794","840.753","-1186.8","-1204.43","977.999","-1245.64","-784.774","608.434","-1168.88","-685.813","224.349","-1351.67","-1063.94","528.643","-1536.93","-1074.03","179.725","-1359.78","-826.176","1020.21","-1372.25","-1118.16","1017.79"
155,0,"-1307.9","-704.218","1390.05","-1258.81","-783.856","1702.8","-1354.37","-1124.47","1499.96","-1338.45","-1244.6","1197.42","-1287.39","-710.936","1077.81","-1261.67","-962.516","1302.59","-1243.3","-676.986","841.57","-1190.38","-1208.93","978.385","-1245.7","-785.009","608.919","-1169.3","-686.119","224.514","-1352.63","-1065.58","528.99","-1537.35","-1074.67","179.979","-1360.04","-826.928","1020.3","-1373.63","-1118.96","1018.15"
156,0,"-1307.5","-705.917","1391.06","-1262.32","-786.591","1705.24","-1357.5","-1125.94","1499.87","-1342.41","-1246.82","1197.8","-1286.18","-712.959","1079.2","-1262.81","-964.142","1303.44","-1245.67","-679.754","843.007","-1193.79","-1213.31","978.713","-1245.48","-785.396","609.314","-1169.44","-686.428","224.636","-1353.88","-1066.84","529.298","-1537.78","-1075.31","180.127","-1360.11","-827.575","1020.37","-1374.88","-1119.61","1018.5"
157,0,"-1307.12","-707.477","1392.34","-1265.85","-789.283","1707.62","-1360.62","-1127.33","1499.67","-1346.26","-1248.95","1198.1","-1284.67","-714.756","1080.85","-1263.9","-965.605","1304.29","-1247.6","-682.177","844.756","-1196.99","-1217.56","979.018","-1244.75","-785.978","609.355","-1169.44","-686.742","224.679","-1354.7","-1068.29","529.647","-1538.22","-1076.01","180.38","-1360.03","-828.096","1020.38","-1376.06","-1120.06","1018.89"
158,0,"-1306.6","-709.008","1393.69","-1269.38","-792.052","1709.97","-1363.68","-1128.67","1499.32","-1350.02","-1250.92","1198.22","-1282.84","-716.326","1082.64","-1264.93","-966.948","1305.16","-1248.83","-684.428","846.48","-1200.07","-1221.67","979.252","-1243.3","-786.537","609.566","-1169.24","-687.108","224.689","-1355.45","-1069.53","529.924","-1538.53","-1076.63","180.452","-1359.72","-828.493","1020.3","-1376.9","-1120.53","1019.12"
159,0,"-1306.05","-710.471","1395.17","-1272.9","-794.765","1712.27","-1366.73","-1129.96","1498.9","-1353.66","-1252.79","1198.24","-1280.7","-717.673","1084.67","-1265.92","-968.137","1306.01","-1249.59","-686.328","848.718","-1203.04","-1225.61","979.33","-1241.54","-786.512","609.649","-1168.82","-687.539","224.661","-1356.33","-1070.46","530.202","-1538.95","-1077.17","180.63","-1359.31","-828.785","1020.33","-1377.8","-1120.77","1019.44"
160,0,"-1305.5","-711.79","1396.8","-1276.55","-796.662","1714.29","-1369.76","-1131.21","1498.37","-1357.15","-1254.52","1198.17","-1278.29","-718.702","1086.93","-1266.85","-969.211","1306.9","-1250.02","-687.525","851.593","-1205.84","-1229.45","979.429","-1239.55","-786.767","609.342","-1168.12","-687.96","224.54","-1357.64","-1070.33","529.639","-1539.45","-1077.52","180.781","-1358.69","-828.986","1020.33","-1378.56","-1120.99","1019.79"
161,0,"-1304.88","-713.069","1398.57","-1280.07","-799.258","1716.5","-1372.79","-1132.4","1497.77","-1360.51","-1256.13","1198","-1275.52","-719.529","1089.27","-1267.71","-970.153","1307.75","-1249.34","-688.688","854.152","-1208.54","-1233.09","979.336","-1236.97","-786.647","609.316","-1167.33","-688.371","224.371","-1358.18","-1070.96","529.516","-1539.91","-1077.79","180.946","-1357.88","-829.075","1020.4","-1379.11","-1121.11","1020.08"
162,0,"-1304.33","-714.252","1400.54","-1283.54","-801.889","1718.65","-1375.86","-1133.53","1497.08","-1363.72","-1257.6","1197.71","-1272.53","-720.032","1091.76","-1268.51","-970.915","1308.61","-1248.06","-689.287","857.217","-1211.06","-1236.68","979.284","-1234.34","-787.794","608.928","-1166.33","-688.914","224.177","-1358.71","-1071.95","530.587","-1540.08","-1078.15","180.862","-1356.88","-829","1020.4","-1379.58","-1121.04","1020.35"
163,0,"-1303.74","-715.361","1402.7","-1287","-804.508","1720.78","-1378.98","-1134.58","1496.3","-1367","-1259.16","1197.51","-1269.5","-720.169","1094.51","-1269.21","-971.641","1309.53","-1245.71","-689.579","860.328","-1213.44","-1240.17","979.131","-1231.12","-786.796","609.755","-1165.12","-689.377","223.764","-1359.14","-1072.58","530.972","-1540.34","-1078.42","180.962","-1355.71","-828.842","1020.57","-1379.78","-1120.89","1020.48"
164,0,"-1303.11","-716.397","1404.94","-1290.41","-807.252","1722.89","-1382.08","-1135.6","1495.4","-1369.81","-1260.12","1196.98","-1266.28","-720.093","1097.24","-1269.83","-972.246","1310.54","-1242.09","-689.448","863.327","-1215.68","-1243.51","978.976","-1227.5","-787.363","609.537","-1163.87","-689.827","223.525","-1359.34","-1072.99","530.558","-1540.39","-1078.63","180.741","-1354.28","-828.606","1020.6","-1379.93","-1120.63","1020.66"
165,0,"-1302.42","-717.42","1407.31","-1293.81","-809.956","1724.94","-1385.21","-1136.55","1494.42","-1372.56","-1260.95","1196.35","-1262.83","-719.671","1100.09","-1270.41","-972.739","1311.46","-1238.01","-688.248","867.31","-1217.74","-1246.86","978.819","-1223.71","-787.366","609.762","-1162.38","-690.328","223.053","-1359.58","-1073.38","530.723","-1540.31","-1079","180.78","-1352.63","-828.269","1020.7","-1379.96","-1120.11","1020.84"
166,0,"-1301.88","-718.325","1409.96","-1297.17","-812.659","1726.91","-1388.4","-1137.43","1493.35","-1375.33","-1261.74","1195.68","-1259.17","-718.805","1103.2","-1270.94","-973.173","1312.47","-1231.12","-688.303","869.001","-1219.66","-1250.1","978.581","-1219.67","-787.355","610.136","-1160.72","-690.829","222.507","-1359.89","-1073.63","530.939","-1540.28","-1079.19","180.841","-1350.77","-827.771","1020.83","-1379.85","-1119.52","1021.04"
167,0,"-1301.25","-719.27","1412.54","-1300.48","-815.473","1728.82","-1391.62","-1138.26","1492.2","-1378.06","-1262.38","1194.96","-1255.02","-717.581","1106.47","-1271.39","-973.565","1313.51","-1224.91","-686.331","873.003","-1221.45","-1253.24","978.281","-1215.43","-787.309","610.651","-1159.01","-691.293","221.982","-1359.81","-1073.8","531.231","-1540.25","-1079.34","180.954","-1348.73","-827.152","1021.03","-1379.64","-1118.75","1021.15"
168,0,"-1300.7","-720.111","1415.19","-1303.83","-818.195","1730.66","-1394.86","-1139","1490.98","-1380.68","-1262.83","1194.09","-1250.46","-716.009","1110.02","-1271.79","-973.844","1314.53","-1217.83","-683.705","877.287","-1223.03","-1256.56","978.221","-1210.95","-787.269","611.162","-1157.13","-691.807","221.355","-1359.74","-1073.99","530.992","-1540.17","-1079.45","180.954","-1346.46","-826.462","1021.18","-1379.49","-1117.89","1021.59"
169,0,"-1300.24","-720.847","1417.96","-1307.11","-820.984","1732.42","-1398.16","-1139.63","1489.66","-1383.21","-1263.16","1193.16","-1245.46","-714.059","1113.91","-1272.13","-974.074","1315.53","-1210.56","-680.245","882.364","-1224.5","-1259.75","977.936","-1206.23","-787.275","611.727","-1155.08","-692.299","220.59","-1359.31","-1074.37","530.993","-1540.09","-1079.5","180.968","-1343.99","-825.691","1021.22","-1378.99","-1116.93","1021.68"
170,0,"-1299.86","-721.474","1420.81","-1310.34","-823.809","1734.1","-1401.46","-1140.18","1488.28","-1385.65","-1263.39","1192.15","-1240.04","-711.733","1118.16","-1272.39","-974.337","1316.56","-1201.77","-676.116","887.424","-1225.82","-1262.9","977.816","-1201.29","-787.325","612.285","-1153.03","-692.753","219.907","-1358.67","-1074.95","531.738","-1540.04","-1079.49","180.946","-1341.27","-824.857","1021.16","-1376.41","-1117.31","1021.8"
171,0,"-1299.58","-722","1423.79","-1313.51","-826.613","1735.71","-1404.76","-1140.61","1486.77","-1387.97","-1263.55","1191.09","-1234.18","-708.95","1122.79","-1272.57","-974.494","1317.52","-1192.27","-671.271","893.312","-1226.99","-1266.1","977.634","-1196.08","-787.437","612.819","-1150.76","-693.289","219.051","-1357.27","-1075.27","532.839","-1539.91","-1079.49","180.856","-1338.4","-823.883","1021.22","-1375.49","-1116.18","1022.25"
172,0,"-1299.35","-722.392","1426.9","-1316.64","-829.417","1737.21","-1408.07","-1140.93","1485.19","-1390.12","-1263.65","1189.94","-1227.96","-705.668","1127.83","-1272.64","-974.645","1318.47","-1181.65","-665.656","899.595","-1228.04","-1269.3","977.501","-1190.63","-787.604","613.221","-1148.52","-693.789","218.174","-1356.46","-1074.68","531.816","-1539.79","-1079.41","180.787","-1335.31","-822.889","1021.01","-1377.26","-1113.46","1022.01"
173,0,"-1299.12","-722.684","1430.02","-1319.7","-832.242","1738.62","-1411.36","-1141.13","1483.49","-1392.13","-1263.78","1188.81","-1221.35","-701.877","1133.43","-1272.67","-974.661","1319.34","-1169.58","-659.147","906.484","-1228.91","-1272.59","977.368","-1184.98","-787.762","613.66","-1146.18","-694.375","217.312","-1355.49","-1074.36","532.183","-1539.64","-1079.28","180.66","-1332.07","-821.728","1020.94","-1376.46","-1112.03","1022.04"
174,0,"-1299.02","-722.832","1433.37","-1322.72","-835.023","1739.92","-1414.63","-1141.23","1481.72","-1393.99","-1263.93","1187.68","-1214.31","-697.655","1139.47","-1272.59","-974.649","1320.24","-1157.3","-651.976","914.482","-1229.68","-1275.85","977.25","-1179.06","-787.918","614.055","-1143.8","-694.876","216.394","-1355.77","-1074.23","531.924","-1539.49","-1079.06","180.564","-1328.64","-820.539","1020.7","-1375.63","-1110.36","1021.97"
175,0,"-1298.92","-722.923","1436.83","-1325.65","-837.78","1741.09","-1417.87","-1141.18","1479.83","-1395.67","-1264.07","1186.51","-1206.89","-693.1","1146.06","-1272.42","-974.458","1321.08","-1144.13","-644.19","923.149","-1230.27","-1279.31","977.232","-1172.96","-788.087","614.381","-1141.29","-695.49","215.374","-1358.22","-1072.77","530.28","-1539.24","-1078.82","180.249","-1325.02","-819.21","1020.33","-1374.7","-1108.61","1021.88"
176,0,"-1298.82","-722.965","1440.38","-1328.54","-840.446","1742.16","-1421.03","-1141.01","1477.84","-1397.2","-1264.24","1185.38","-1199.11","-688.252","1153.28","-1272.14","-974.119","1321.91","-1130.34","-635.738","933.014","-1230.68","-1282.91","977.245","-1166.61","-788.199","614.502","-1138.75","-696.129","214.318","-1357.85","-1072.6","529.762","-1539.1","-1078.25","180.116","-1321.25","-817.872","1019.95","-1373.67","-1106.76","1021.67"
177,0,"-1298.71","-722.949","1444.05","-1331.39","-843.064","1743.09","-1424.1","-1140.7","1475.76","-1398.61","-1264.39","1184.21","-1191.06","-683.05","1161.18","-1271.83","-973.483","1322.7","-1115.82","-626.755","943.711","-1230.94","-1286.74","977.469","-1160.14","-788.297","614.709","-1136.22","-696.787","213.4","-1356.96","-1072.08","529.27","-1538.73","-1077.95","179.972","-1317.33","-816.393","1019.48","-1372.59","-1104.8","1021.46"
178,0,"-1298.35","-723.002","1447.39","-1334.17","-845.563","1743.89","-1427.03","-1140.18","1473.6","-1399.95","-1264.57","1183.05","-1182.64","-677.589","1169.67","-1271.41","-972.672","1323.57","-1100.85","-617.15","955.753","-1230.98","-1290.86","977.904","-1153.5","-788.331","614.782","-1133.61","-697.519","212.397","-1355.13","-1071.44","529.083","-1538.14","-1077.79","179.514","-1313.3","-814.836","1019.14","-1371.43","-1102.72","1021.15"
179,0,"-1298.45","-722.548","1451.7","-1336.89","-847.972","1744.55","-1429.84","-1139.48","1471.35","-1401.15","-1264.7","1181.83","-1174.1","-671.786","1178.95","-1270.93","-971.493","1324.29","-1085.36","-607.09","968.941","-1230.98","-1295.04","978.268","-1146.73","-788.429","614.848","-1131.05","-698.229","211.367","-1354.97","-1069.78","527.674","-1537.54","-1077.44","179.148","-1309.02","-813.244","1018.54","-1370.27","-1100.51","1020.85"
180,0,"-1298.49","-722.31","1455.88","-1339.48","-850.292","1745.03","-1432.47","-1138.58","1469","-1402.27","-1264.9","1180.7","-1165.29","-665.793","1188.87","-1270.36","-970.071","1324.99","-1069.49","-596.56","983.326","-1230.91","-1299.33","978.762","-1139.84","-788.534","614.792","-1128.4","-699.046","210.317","-1353.15","-1069.66","527.755","-1537.16","-1077.06","179.137","-1304.63","-811.606","1017.9","-1369.02","-1098.14","1020.41"
181,0,"-1298.49","-722.123","1460.04","-1341.98","-852.443","1745.37","-1434.98","-1137.49","1466.59","-1403.29","-1265","1179.54","-1156.43","-659.496","1199.59","-1269.64","-968.523","1325.68","-1053.39","-585.603","999.05","-1230.69","-1303.97","979.641","-1132.91","-788.612","614.66","-1125.75","-699.896","209.235","-1350.82","-1068.79","527.724","-1535.97","-1077.64","178.098","-1300.09","-809.784","1017.18","-1363.71","-1097.23","1021.49"
