Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (817)",,,"Reconstruction Position - Unlabeled Track (826)",,,"Reconstruction Position - Unlabeled Track (829)",,,"Reconstruction Position - Unlabeled Track (832)",,,"Reconstruction Position - Unlabeled Track (836)",,,"Reconstruction Position - Unlabeled Track (838)",,
284,0,"-1206.25","-445.606","1454.77","-1209.25","-574.482","1594.69","-1328.03","-658.629","1256.56","-1460.68","-779.231","992.391","-1128.6","-250.105","1664.92","-1059.97","-586.825","1240.97","-1132.79","-236.485","1921.4","-873.027","-660.782","540.581","-881.492","-492.085","493.765","-1386.81","-983.405","1174.52","-1122.37","-588.07","155.99","-1102.08","-671.587","197.842","-1156.88","-611.985","912.883","-1037.33","-353.121","906.537"
285,0,"-1200.67","-437.963","1452.93","-1204.8","-566.936","1593.26","-1323.89","-651.992","1255.98","-1459.03","-770.933","992.04","-1121.28","-237.109","1659.04","-1055.64","-580.559","1238.99","-1124.96","-229.458","1916.49","-865.774","-649.522","539.02","-878.02","-488.041","491.218","-1387.33","-973.573","1176.59","-1121.54","-587.682","156.262","-1096.12","-672.292","197.497","-1152.59","-608.704","911.44","-1034.82","-348.836","902.942"
286,0,"-1195.04","-429.977","1451.17","-1200.25","-559.076","1591.9","-1319.69","-645.338","1255.63","-1457.28","-762.664","991.951","-1113.84","-223.584","1652.66","-1051.27","-574.153","1237.03","-1116.94","-222.342","1910.89","-859.379","-638.143","537.03","-874.657","-483.94","488.552","-1387.67","-963.611","1178.94","-1117.72","-587.349","157.622","-1092.29","-673.296","198.211","-1148.08","-605.583","910.113","-1032.49","-344.578","899.103"
287,0,"-1189.33","-421.711","1449.21","-1195.69","-550.841","1590.69","-1315.42","-638.701","1255.51","-1455.47","-754.463","992.128","-1106.42","-209.63","1645.73","-1046.94","-567.663","1235.15","-1108.88","-215.075","1904.66","-853.855","-627.745","534.709","-871.327","-479.938","485.806","-1387.82","-953.528","1181.67","-1116.45","-586.557","157.369","-1089.61","-673.254","199.236","-1143.34","-602.56","908.917","-1030.25","-340.293","895.244"
288,0,"-1183.63","-413.142","1447.32","-1191.08","-542.239","1589.63","-1311.07","-632.068","1255.59","-1453.57","-746.42","992.616","-1099.06","-195.347","1638.29","-1042.62","-561.111","1233.39","-1100.72","-207.499","1897.76","-849.044","-618.348","531.948","-868.119","-475.806","482.915","-1387.8","-943.306","1184.85","-1115.74","-585.408","157.482","-1087.27","-672.885","199.646","-1138.34","-599.495","907.912","-1028.13","-335.97","891.288"
289,0,"-1178.03","-404.289","1445.46","-1186.43","-533.209","1588.66","-1306.66","-625.345","1255.89","-1451.5","-738.459","993.402","-1091.93","-180.938","1630.47","-1038.3","-554.382","1231.6","-1092.47","-199.345","1890.32","-844.985","-609.717","528.874","-864.945","-471.783","480.154","-1387.67","-932.874","1188.51","-1114.76","-584.297","157.574","-1085.91","-671.857","200.019","-1133.17","-596.376","906.894","-1026.25","-331.496","887.265"
290,0,"-1172.4","-395.222","1443.57","-1181.82","-523.712","1587.9","-1302.15","-618.554","1256.42","-1449.31","-730.675","994.544","-1085.03","-166.547","1622.31","-1034.01","-547.446","1229.98","-1084.14","-190.342","1882.51","-841.486","-601.879","525.508","-861.854","-467.7","477.403","-1387.35","-922.284","1192.75","-1113.56","-583.28","157.589","-1083.54","-671.487","199.157","-1127.89","-593.201","906.067","-1024.69","-326.944","883.377"
291,0,"-1166.81","-385.909","1441.76","-1177.13","-513.82","1587.31","-1297.62","-611.599","1257.23","-1446.87","-723.01","996.096","-1078.6","-152.267","1614.07","-1029.72","-540.407","1228.58","-1075.63","-180.18","1874.51","-838.696","-594.581","521.807","-858.844","-463.477","474.846","-1386.89","-911.513","1197.58","-1112.5","-582.207","157.724","-1081.77","-670.269","197.518","-1122.37","-589.967","905.411","-1023.24","-322.248","879.471"
292,0,"-1161.27","-376.397","1440.06","-1172.46","-503.448","1586.94","-1293.04","-604.496","1258.41","-1444.25","-715.519","998.133","-1072.6","-138.285","1605.92","-1025.39","-533.12","1227.41","-1066.9","-168.521","1866.62","-836.373","-587.963","517.921","-855.903","-459.142","472.322","-1386.29","-900.569","1203.05","-1111.22","-581.417","157.909","-1080.8","-668.261","195.653","-1116.8","-586.688","904.971","-1022.03","-317.566","875.757"
293,0,"-1155.77","-366.78","1438.42","-1167.73","-492.599","1586.72","-1288.39","-597.122","1259.97","-1441.36","-708.212","1000.67","-1067.07","-124.724","1598.09","-1021.02","-525.601","1226.51","-1058.49","-155.148","1859.43","-834.405","-581.849","513.707","-853.232","-454.659","469.972","-1385.5","-889.502","1209.22","-1109.91","-580.682","158.21","-1080.91","-665.487","193.698","-1111.19","-583.319","904.827","-1020.79","-312.814","872.121"
294,0,"-1150.32","-357.087","1436.96","-1163.2","-480.999","1586.55","-1283.68","-589.479","1261.96","-1438.27","-701.171","1003.75","-1062.27","-111.621","1590.91","-1016.56","-517.761","1225.84","-1049.39","-140.075","1852.53","-833.118","-576.115","509.533","-850.639","-450.357","467.657","-1384.39","-878.375","1216.15","-1108.5","-579.961","158.386","-1081.71","-662.225","191.861","-1104.76","-581.09","905.242","-1019.74","-308.173","868.713"
295,0,"-1144.98","-347.355","1435.76","-1158.26","-468.892","1587.13","-1278.92","-581.596","1264.42","-1435.01","-694.405","1007.53","-1058.09","-98.9446","1584.51","-1012.01","-509.668","1225.44","-1040.08","-123.121","1846.37","-832.314","-570.759","505.181","-848.368","-446.321","465.608","-1383","-867.086","1223.86","-1107.17","-579.193","158.507","-1082.73","-658.502","189.605","-1099.24","-577.622","905.57","-1018.65","-303.623","865.511"
296,0,"-1139.67","-337.58","1434.99","-1153.82","-456.257","1587.39","-1274.07","-573.539","1267.42","-1431.6","-687.872","1012.03","-1054.37","-86.6478","1578.9","-1007.4","-501.365","1225.45","-1030.67","-104.084","1840.92","-832.256","-565.825","500.87","-846.459","-442.52","463.78","-1381.29","-855.577","1232.47","-1106.06","-578.441","158.679","-1083.87","-654.642","186.752","-1093.88","-574.121","906.313","-1017.69","-299.048","862.69"
297,0,"-1134.37","-327.756","1434.82","-1149.13","-443.231","1588.14","-1269.26","-565.286","1271.1","-1428.04","-681.681","1017.3","-1051.01","-74.6081","1574.23","-1002.66","-492.593","1225.78","-1021.15","-82.7053","1836.07","-832.91","-561.336","496.885","-844.903","-439.194","462.299","-1379.31","-843.867","1242.06","-1105.11","-577.762","159.009","-1085.39","-650.557","183.549","-1088.63","-570.491","907.536","-1016.47","-294.654","860.291"
298,0,"-1129.1","-317.752","1435.48","-1144.87","-429.712","1589.58","-1264.43","-556.897","1275.21","-1424.28","-675.858","1023.37","-1047.97","-62.6397","1570.53","-997.906","-483.509","1226.77","-1011.57","-58.8924","1831.56","-834.06","-557.026","493.158","-843.857","-436.134","461.302","-1377.13","-831.903","1252.61","-1104.27","-576.939","159.255","-1087.23","-646.445","180.301","-1083.41","-566.91","909.492","-1015.16","-290.391","858.446"
299,0,"-1123.87","-307.504","1436.95","-1140.55","-415.815","1591.45","-1259.48","-548.375","1279.74","-1420.25","-670.489","1030.26","-1045.19","-50.6322","1567.84","-993.12","-474.06","1228.51","-1002.14","-32.732","1827.04","-835.666","-552.608","489.813","-843.255","-433.329","460.765","-1374.87","-819.759","1264.27","-1103.62","-575.508","160.497","-1089.19","-642.675","177.369","-1078.09","-563.222","912.087","-1013.71","-286.229","857.471"
300,0,"-1118.81","-297.357","1439.13","-1136.33","-401.662","1594.02","-1255.14","-539.555","1285.3","-1415.94","-665.709","1038.04","-1042.47","-38.2092","1565.81","-988.52","-464.304","1231.11","-992.934","-4.37184","1822.04","-837.414","-547.705","487.131","-843.228","-430.75","460.847","-1372.51","-807.319","1276.96","-1103.21","-574.663","160.88","-1090.77","-639.879","174.901","-1072.64","-559.478","915.549","-1012.04","-282.032","857.539"
301,0,"-1114.05","-286.454","1442.48","-1132.13","-387.33","1597.33","-1250.87","-530.491","1291.57","-1411.32","-661.475","1046.71","-1040.05","-25.481","1564.71","-984.225","-454.2","1234.74","-984.216","25.8205","1816.38","-840.172","-541.11","484.656","-843.766","-428.411","461.512","-1370.02","-794.436","1290.78","-1103.39","-573.962","161.192","-1091.89","-637.881","173.406","-1067.69","-554.756","919.275","-1010.15","-277.635","858.737"
302,0,"-1109.43","-275.139","1446.64","-1128","-372.835","1601.49","-1246.9","-521.217","1298.78","-1406.25","-657.782","1056.29","-1037.46","-12.0825","1564.16","-980.305","-443.816","1239.47","-975.401","57.5725","1808.9","-841.906","-535.555","483.074","-844.932","-426.281","463.002","-1367.27","-781.044","1305.4","-1106.85","-573.303","159.68","-1092.4","-636.288","173.137","-1061.3","-550.391","924.745","-1008.02","-272.919","861.245"
303,0,"-1105.09","-263.283","1451.69","-1123.99","-358.254","1606.65","-1243.25","-511.789","1307.01","-1400.84","-654.684","1066.86","-1035.44","2.24379","1563.59","-976.796","-433.089","1245.33","-966.881","90.4742","1799.56","-843.526","-529.415","482.68","-846.711","-424.301","465.376","-1364.47","-767.457","1321.08","-1106.83","-572.548","160.5","-1092.15","-635.107","173.491","-1054.46","-545.652","930.826","-1005.74","-267.859","865.074"
304,0,"-1101.11","-250.723","1457.53","-1120.24","-343.467","1612.81","-1239.85","-502.242","1316.27","-1394.99","-652.079","1078.36","-1032.74","17.2861","1562.8","-973.804","-422.218","1252.54","-958.728","124.041","1788.17","-845.362","-523.325","484.041","-849.244","-421.269","468.134","-1361.58","-753.349","1337.66","-1106.62","-571.976","161.573","-1092.21","-633.463","174.45","-1046.9","-540.324","937.875","-1003.27","-262.089","870.205"
305,0,"-1097.58","-237.333","1464.12","-1116.85","-328.365","1619.9","-1236.74","-492.653","1326.59","-1388.73","-649.893","1090.9","-1029.7","33.4701","1561.41","-971.37","-411.037","1260.89","-950.982","157.692","1774.67","-847.289","-517.943","486.767","-852.598","-416.653","471.389","-1358.76","-738.707","1355.05","-1106.71","-570.951","163.115","-1093.42","-632.02","174.669","-1038.42","-534.215","945.965","-1000.76","-255.621","876.471"
306,0,"-1094.56","-223.038","1471.53","-1114.15","-312.846","1627.96","-1233.91","-482.909","1337.91","-1382.01","-648.079","1104.52","-1026.41","51.1134","1559.05","-968.848","-400.72","1270.86","-943.445","191.034","1759.11","-849.345","-513.465","490.814","-856.732","-410.584","475.037","-1356.07","-723.508","1373.06","-1106.31","-569.257","164.502","-1092.15","-630.522","177.107","-1028.86","-527.305","955.257","-998.464","-248.302","883.924"
307,0,"-1092.14","-207.851","1479.66","-1112.05","-296.866","1636.84","-1231.4","-472.961","1350.18","-1374.71","-646.595","1119.22","-1022.79","70.5148","1554.93","-967.132","-389.386","1282.1","-935.627","223.825","1741.53","-851.779","-509.299","495.598","-861.626","-403.511","479.356","-1353.6","-707.898","1391.62","-1105.98","-567.029","166.181","-1090.67","-629.142","179.873","-1018.18","-519.422","965.613","-996.366","-240.272","892.402"
308,0,"-1090.46","-191.654","1488.36","-1111.17","-279.767","1647.21","-1229.17","-462.797","1363.33","-1366.65","-645.471","1134.98","-1019.24","91.4565","1548.89","-965.898","-377.453","1295.06","-927.053","255.684","1721.92","-854.624","-505.166","501.07","-867.319","-395.602","484.592","-1351.51","-691.955","1410.48","-1105.61","-563.62","167.768","-1086.71","-628.349","185.123","-1006.23","-510.734","977.051","-994.439","-231.37","901.96"
309,0,"-1089.83","-174.344","1497.4","-1111.34","-262.664","1657.93","-1227.19","-452.337","1377.19","-1357.62","-644.94","1151.63","-1015.93","113.672","1540.57","-964.768","-365.641","1309.33","-917.333","286.244","1700.31","-858.127","-501.578","507.662","-873.76","-387.077","490.797","-1349.67","-675.557","1429.51","-1102.31","-560.771","172.312","-1085.52","-626.996","189.054","-993.196","-500.961","989.387","-992.581","-221.896","912.626"
310,0,"-1090.51","-155.917","1506.62","-1112.03","-245.475","1669.06","-1225.33","-441.521","1391.59","-1347.51","-644.719","1169.59","-1012.95","136.62","1530.1","-963.929","-353.456","1324.93","-906.43","315.157","1676.61","-862.26","-498.463","515.85","-880.966","-377.777","497.76","-1348.1","-658.974","1448.88","-1101.14","-556.78","176.012","-1082.84","-626.387","194.162","-979.239","-490.385","1002.76","-990.758","-211.989","924.301"
311,0,"-1092.57","-136.603","1515.87","-1112.81","-227.09","1681.16","-1223.51","-430.407","1406.33","-1336.17","-644.832","1188.89","-1009.94","159.407","1517.69","-963.302","-340.559","1341.91","-894.544","342.176","1650.56","-866.955","-495.129","525.544","-888.945","-367.402","505.633","-1346.57","-642.215","1468.3","-1099.41","-551.535","179.88","-1079.88","-625.709","200.817","-964.409","-478.915","1016.95","-988.946","-201.798","936.996"
312,0,"-1096.79","-116.066","1525.09","-1114.02","-208.323","1693.43","-1221.72","-418.88","1421.26","-1323.3","-645.289","1209.75","-1006.86","181.501","1502.91","-962.993","-326.741","1360.14","-881.703","366.535","1621.99","-872.041","-491.526","536.761","-898.479","-356.107","514.446","-1344.96","-625.347","1487.67","-1097.96","-545.119","184.61","-1074.81","-625.483","208.783","-949.035","-466.703","1031.73","-987.126","-191.488","950.356"
313,0,"-1102.95","-94.8065","1533.64","-1115.43","-189.153","1705.68","-1220.11","-406.827","1436.25","-1308.38","-645.956","1232.44","-1003.81","201.847","1486.03","-962.965","-311.675","1378.77","-868.157","387.391","1590.71","-877.373","-487.28","549.869","-908.013","-344.893","523.948","-1343.16","-608.363","1507.01","-1095.71","-537.821","189.905","-1070.56","-623.833","218.112","-933.507","-453.723","1047.17","-985.386","-181.207","964.53"
314,0,"-1111.29","-73.076","1541.23","-1117.22","-169.772","1717.14","-1218.42","-393.871","1450.68","-1290.93","-646.96","1257.63","-1001.12","219.823","1466.82","-963.231","-295.419","1397.39","-854.526","404.077","1557.12","-882.502","-482.182","564.49","-917.858","-333.604","534.762","-1340.94","-591.391","1526.24","-1093.11","-528.787","196.059","-1061.7","-622.485","229.537","-918.123","-440.106","1063.02","-983.658","-171.1","979.16"
315,0,"-1120.54","-50.8809","1546.14","-1119.08","-149.591","1728.29","-1216.94","-380.383","1464.86","-1271.36","-648","1284.83","-998.436","234.4","1445.72","-963.722","-277.908","1415.72","-840.746","415.633","1521.83","-887.303","-476.544","580.305","-927.486","-322.43","546.738","-1338.17","-574.527","1545.61","-1089.17","-518.138","202.581","-1052.77","-620.375","241.646","-902.891","-425.944","1078.78","-981.699","-160.798","994.067"
316,0,"-1130.61","-28.5887","1548.74","-1120.94","-128.877","1738.61","-1215.22","-366.412","1478.39","-1249.75","-648.322","1315.38","-996.163","245.448","1423.2","-964.232","-259.209","1433.37","-826.353","422.152","1484.38","-891.19","-470.927","596.581","-936.677","-311.548","559.555","-1334.66","-557.898","1565.08","-1084.38","-505.616","209.732","-1042.03","-618.37","254.415","-888.252","-411.081","1094.5","-980.721","-151.171","1009.64"
317,0,"-1139.96","-6.09031","1548.22","-1122.71","-107.755","1747.93","-1212.95","-352.244","1491.26","-1226.5","-647.574","1349.4","-993.923","253.295","1399.92","-964.631","-239.419","1450.42","-813.214","423.956","1447.18","-893.863","-465.511","613.002","-945.157","-300.89","572.854","-1330.58","-541.384","1585.04","-1080.59","-490.559","216.501","-1031.14","-616.452","268.03","-874.065","-395.526","1109.59","-979.886","-141.659","1024.95"
318,0,"-1148.52","16.0789","1545.46","-1124.34","-86.3414","1756.04","-1209.81","-338.144","1503.59","-1201.83","-644.594","1386.45","-991.344","258.382","1376.13","-964.832","-218.494","1466.86","-800.606","421.113","1410.31","-894.257","-460.185","629.093","-952.825","-290.394","586.383","-1325.38","-524.861","1605.54","-1075.79","-474.696","222.975","-1021.98","-614.51","283.244","-860.686","-379.466","1124.22","-979.707","-132.141","1039.88"
319,0,"-1156.17","38.1188","1540.52","-1125.84","-64.7474","1762.97","-1205.61","-324.485","1515.42","-1176.21","-638.971","1427.42","-988.418","260.701","1351.85","-965.251","-196.179","1481.49","-788.627","413.788","1374.62","-891.81","-454.462","644.048","-959.31","-279.967","599.941","nan","nan","nan","-1071.04","-458.202","230.412","-1015.7","-612.176","299.769","-848.25","-363.1","1138.47","-980.55","-122.793","1054.05"
320,0,"-1163.18","59.4413","1533.04","-1127.33","-43.0369","1768.71","-1199.89","-310.731","1528.07","-1149.65","-629.694","1472.01","-985.509","260.045","1327.28","-965.817","-172.711","1494.19","-777.48","402.24","1340.8","-887.056","-448.497","657.816","-964.246","-269.585","613.312","nan","nan","nan","-1067.13","-440.661","237.729","-1011.44","-609.971","316.837","-836.909","-346.327","1152.53","-982.636","-113.755","1067.37"
321,0,"-1170.12","79.6432","1522.88","-1128.81","-21.3765","1773.25","-1193.36","-297.185","1540.78","-1123.39","-616.483","1519.9","-982.853","256.547","1302.79","-966.353","-148.402","1504.92","-767.201","386.856","1309.27","-880.987","-442.424","670.635","-967.447","-258.825","626.424","-1305.72","-473.085","1671.99","-1064.47","-422.867","245.66","-1009.37","-607.283","332.674","-826.902","-329.14","1166.52","-986.075","-105.284","1079.32"
322,0,"-1177.24","98.1647","1510.14","-1130.4","0.133145","1776.74","-1185.54","-283.35","1554.14","-1096.91","-597.717","1570.47","-980.615","250.551","1279.11","-967.009","-123.603","1513.07","-757.915","368.189","1280.29","-874.835","-436.072","682.999","-969.183","-246.96","638.898","nan","nan","nan","-1062.93","-405.691","254.517","-1005.76","-605.787","348.556","-817.988","-311.763","1180.16","-990.449","-97.7862","1089.3"
323,0,"-1184.88","114.353","1495.47","-1132.38","22.0537","1779.31","-1176.85","-268.535","1568.54","-1070.94","-572.677","1623.58","-978.793","242.496","1256.9","-967.82","-98.0177","1519.38","-749.949","346.735","1254.35","-868.74","-429.219","694.277","-970.088","-233.307","650.65","nan","nan","nan","-1062.03","-388.883","264.614","-1002.89","-605.28","363.681","-809.987","-294.451","1192.79","-995.132","-92.1242","1096.97"
324,0,"-1193.73","126.758","1479.86","-1134.39","42.7987","1781.4","-1167.9","-252.712","1583.7","-1045.92","-540.067","1678","-977.429","232.449","1236.68","-968.99","-71.8465","1523.61","-743.119","323.084","1230.92","-862.981","-422.271","704.495","-971.112","-218.547","661.411","nan","nan","nan","-1060.75","-372.114","274.181","-1000.79","-606.097","378.822","-802.927","-277.722","1203.92","-999.617","-88.2066","1102.58"
325,0,"-1202.74","136.1","1464.33","-1136.68","63.1131","1782.89","nan","nan","nan","-1022.03","-498.975","1732.19","-976.572","220.296","1218.62","-970.718","-45.3016","1525.97","-737.903","298.078","1210.53","-857.245","-416.004","713.929","-972.983","-203.082","671.724","nan","nan","nan","-1058.09","-355.144","283.378","-998.788","-608.578","393.963","-797.459","-260.956","1213.32","-1003.6","-85.3891","1107.04"
326,0,"-1211.15","143.182","1449.28","-1139.11","82.8664","1783.84","-1146.31","-214.746","1614.68","-1000.05","-448.785","1784.38","-976.287","205.906","1202.48","-972.997","-18.4895","1526.3","-734.299","272.487","1193.18","-851.727","-410.408","722.571","-975.497","-187.717","681.445","nan","nan","nan","-1054.19","-337.239","291.645","-996.269","-612.404","409.011","-791.846","-245.075","1221.79","-1006.96","-83.2081","1110.82"
327,0,"-1218.61","148.263","1435.12","-1141.75","102.117","1784.21","-1135.68","-192.596","1630.3","-980.097","-390.226","1832.8","-976.869","190.198","1188.52","-975.825","8.50702","1524.56","-732.292","247.111","1178.85","-846.571","-405.355","730.22","-978.161","-172.981","690.533","nan","nan","nan","-1049.35","-318.068","298.311","-993.443","-617.708","423.849","-786.574","-229.868","1229.2","-1009.98","-81.2371","1114.71"
328,0,"-1225.05","151.635","1422.28","-1144.48","120.874","1783.91","-1125.11","-168.468","1645.55","-963.111","-323.569","1876.26","-977.818","171.123","1176.33","-979.217","35.2347","1520.39","-731.643","222.55","1167.52","-841.221","-400.714","737.286","-980.34","-158.376","698.844","nan","nan","nan","-1043.89","-297.758","303.287","-990.066","-624.459","438.602","-782.196","-214.12","1235.62","-1012.36","-79.153","1118.05"
329,0,"-1230.74","153.614","1411.01","-1147.3","139.303","1782.84","-1114.8","-142.501","1659.97","-950.324","-249.175","1913.43","-979.826","152.787","1166.47","-983.037","61.4237","1514.17","-732.066","199.589","1159.27","-838.256","-397.252","742.055","-982.078","-145.598","706.012","nan","nan","nan","-1038.07","-276.362","307.168","-986.126","-632.449","453.378","-778.514","-198.02","1241.31","-1015.27","-76.6032","1120.57"
330,0,"-1235.91","154.256","1401.31","-1150.18","157.252","1780.9","-1104.84","-114.913","1673.06","-942.301","-169.671","1942.71","-982.329","135.034","1158.66","-987.585","86.0583","1506.23","-733.267","178.724","1153.75","-832.965","-393.642","746.575","-983.092","-132.808","712.657","nan","nan","nan","-1031.75","-253.902","310.11","-981.752","-641.616","468.239","-775.846","-181.745","1246.36","nan","nan","nan"
331,0,"-1240.77","153.649","1393.12","-1153.07","174.902","1777.94","-1094.87","-86.1718","1683.74","-939.325","-87.6182","1962.4","-985.292","118.52","1152.72","-992.994","108.366","1497.38","-735.466","159.121","1149.76","-828.136","-390.655","750.418","-983.558","-119.991","718.555","nan","nan","nan","-1025.09","-230.445","312.423","-976.658","-651.665","483.173","-774.414","-165.507","1250.58","nan","nan","nan"
332,0,"-1245.49","152.049","1386.41","-1155.9","192.119","1774.28","-1086.07","-56.5586","1692.91","-940.648","-5.28074","1970.65","nan","nan","nan","-998.829","128.357","1488.08","-738.116","143.358","1147.78","-821.314","-387.689","752.998","-983.628","-107.313","723.878","nan","nan","nan","-1018.27","-206.054","314.471","-971.02","-662.231","498.651","-774.04","-149.687","1253.86","nan","nan","nan"
333,0,"-1250.06","149.632","1380.91","-1158.68","208.772","1770.15","-1076.83","-26.8077","1699.16","-945.024","73.1653","1967.56","nan","nan","nan","-1004.48","146.42","1478.27","-741.307","130.846","1146.7","-814.665","-385.134","755.266","-983.667","-94.7945","728.715","nan","nan","nan","-1011.12","-180.788","316.31","-964.665","-673.014","514.836","-773.48","-135.221","1255.43","nan","nan","nan"
334,0,"-1254.5","146.901","1376.62","-1161.12","224.543","1765.64","-1067.88","1.50164","1701.74","-948.205","142.661","1952.87","nan","nan","nan","-1009.64","162.814","1467.76","-745.185","121.869","1146.22","-807.335","-382.834","757.334","-983.789","-82.5254","733.172","nan","nan","nan","-1004.13","-154.792","318.658","-957.403","-683.699","532.002","-772.048","-122.97","1254.7","nan","nan","nan"
335,0,"-1259.04","144.39","1373.1","-1162.37","238.549","1760.92","-1061.11","27.2137","1699.94","-945.734","199.601","1929.59","nan","nan","nan","-1014.39","177.772","1456.47","-749.762","116.073","1145.94","-799.749","-380.859","759.613","-984.182","-70.6484","737.117","nan","nan","nan","-997.544","-128.3","321.103","-949.077","-694.633","550.662","-770.279","-112.074","1252.68","nan","nan","nan"
336,0,"-1264.01","142.145","1370","-1162.31","252.581","1755.91","-1055.32","49.6594","1694.9","-937.599","241.513","1901.42","nan","nan","nan","-1018.94","191.299","1444.69","-755.348","113.009","1145.39","-790.062","-379.042","761.938","-984.851","-59.1038","740.31","nan","nan","nan","-991.689","-101.757","323.177","-940.638","-704.761","569.445","-768.06","-101.834","1249.53","nan","nan","nan"
337,0,"-1269.55","140.399","1367.06","-1161.17","265.933","1750.34","-1050.83","69.1251","1688.59","-927.58","271.637","1874.07","nan","nan","nan","-1024.03","202.467","1432.05","-762.126","112.266","1144.28","-780.192","-377.671","764.779","-986.398","-48.2031","742.949","nan","nan","nan","-987.291","-75.1076","325.197","-930.859","-714.75","589.4","-765.818","-92.0304","1245.49","nan","nan","nan"
338,0,"-1274.68","139.109","1364.82","-1158.99","278.652","1744.73","-1046.4","89.2299","1681.82","-915.796","291.806","1852.65","nan","nan","nan","-1028.79","212.783","1420.71","-770.041","113.753","1142.61","-769.482","-376.75","767.876","-987.426","-37.6412","743.315","nan","nan","nan","-984.057","-49.0518","326.218","-920.134","-724.574","610.282","-763.822","-82.2497","1240.37","nan","nan","nan"
339,0,"-1279.48","138.878","1363.11","-1156.89","291.152","1738.8","-1043.11","106.145","1675.27","-902.569","303.873","1839.28","nan","nan","nan","-1034.22","221.551","1409.59","-779.463","117.239","1140.02","-758.048","-376.336","771.14","-988.38","-27.6808","741.831","nan","nan","nan","-981.808","-23.819","326.133","-908.323","-733.868","632.052","-762.216","-72.4764","1234.53","nan","nan","nan"
340,0,"-1283.36","140.058","1361.9","-1155.41","303.426","1732.9","-1041.24","121.819","1668.59","-889.518","309.056","1833.42","nan","nan","nan","-1039.99","229.473","1399.26","-790.501","122.711","1136.4","-745.977","-376.243","774.458","-988.716","-18.1879","738.293","nan","nan","nan","-980.059","0.234229","324.778","-895.757","-742.647","654.563","-761.154","-62.5084","1228.17","nan","nan","nan"
341,0,"-1285.93","142.917","1361.07","-1154.72","315.886","1727.05","-1041.12","137.904","1662.18","-880.236","309.931","1833.38","nan","nan","nan","-1045.86","236.814","1389.98","-803.224","130.02","1131.57","-733.558","-376.184","777.621","-987.851","-8.97385","732.977","nan","nan","nan","-978.17","22.6106","322.033","-882.83","-750.949","677.986","-760.683","-52.3287","1222.13","nan","nan","nan"
342,0,"-1287.15","147.65","1360.43","-1154.81","328.448","1721.16","-1041.78","156.11","1656.76","-874.277","319.049","1828.05","nan","nan","nan","-1051.51","243.788","1382","-817.358","138.594","1125.58","-720.754","-376.041","780.91","-985.479","0.517293","726.414","nan","nan","nan","-975.78","43.7463","318.463","-868.115","-757.662","702.067","-760.946","-41.8911","1217.27","nan","nan","nan"
343,0,"-1287.17","154.204","1359.47","-1155.25","341.821","1714.85","-1042","176.378","1650.89","-865.146","336.747","1813.33","nan","nan","nan","-1056.59","250.426","1375.34","-832.906","147.563","1118.74","-707.565","-375.531","784.397","-982.028","10.7861","719.105","nan","nan","nan","-973.541","63.0662","313.686","-852.915","-762.828","726.396","-761.978","-31.3566","1213.59","nan","nan","nan"
344,0,"-1286.47","162.193","1357.84","-1154.9","354.139","1707.89","-1041.38","198.363","1642.72","-852.146","355.785","1793.52","nan","nan","nan","-1060.75","256.863","1370.24","-849.861","155.982","1110.71","-694.066","-374.442","788.158","-978.147","22.1598","711.314","nan","nan","nan","-970.888","80.1047","307.384","-835.849","-766.366","751.089","-763.048","-20.9099","1210.54","nan","nan","nan"
345,0,"-1285.93","171.054","1355.52","-1153.62","365.769","1700.18","-1038.18","221.824","1631.96","-838.151","372.761","1774.82","nan","nan","nan","-1063.77","263.105","1365.86","-867.633","163.349","1101.43","-679.81","-372.708","792.254","-974.559","34.6923","703.049","nan","nan","nan","-967.912","94.5311","299.881","-819.891","-767.724","775.217","-764.298","-11.8079","1208.13","nan","nan","nan"
346,0,"-1285.98","180.067","1352.67","-1151.28","376.231","1692.06","-1032.72","241.527","1620.6","-828.043","388.753","1758.31","nan","nan","nan","-1065.48","268.993","1360.95","-885.151","169.467","1091.37","-665.502","-370.006","796.19","-971.674","48.2048","694.38","nan","nan","nan","-964.296","105.925","290.779","-804.041","-766.828","798.903","-765.25","-3.74528","1206.05","nan","nan","nan"
347,0,"-1286.43","188.718","1349.43","-1149.17","388.488","1683.42","-1025.62","255.242","1610.33","-821.962","406.261","1741.81","nan","nan","nan","-1065.96","274.431","1354.43","-901.952","174.864","1081.47","-651.631","-365.94","799.301","-969.429","62.3979","685.186","nan","nan","nan","-958.992","114.926","279.871","-788.409","-763.694","821.883","-765.753","3.28744","1203.74","nan","nan","nan"
