Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (817)",,,"Reconstruction Position - Unlabeled Track (841)",,,"Reconstruction Position - Unlabeled Track (846)",,,"Reconstruction Position - Unlabeled Track (849)",,,"Reconstruction Position - Unlabeled Track (853)",,,"Reconstruction Position - Unlabeled Track (854)",,,"Reconstruction Position - Unlabeled Track (855)",,,"Reconstruction Position - Unlabeled Track (856)",,
123,0,"-1343.59","-553.24","1483.25","-1340.38","-677.829","1611.06","-1456.22","-762.693","1274.69","-1194.77","-670.747","1264.2","-1275.19","-323.966","1952.97","-1075.06","-753.527","517.461","-1016.48","-533.964","525.563","-1479.68","-1152.22","1145.21","-1378.73","-755.146","240.803","-1234.74","-558.921","160.526","-1562.86","-913.437","1020.16","-1302.08","-667.591","942.705","-1170.19","-416.195","938.606","-1278.81","-384.552","1710.4"
124,0,"-1339.47","-548.712","1479.94","-1335.77","-673.534","1607.77","-1451.45","-756.817","1271.19","-1189.7","-665.3","1261.18","-1273.98","-322.89","1951.62","-1063.6","-746.44","519.732","-1012.74","-529.565","522.424","-1480.01","-1141.88","1146.32","-1363.22","-741.742","238.509","-1233.87","-557.928","160.318","-1559.35","-904.903","1015.12","-1297.23","-662.068","939.83","-1165.82","-410.403","935.049","-1276.03","-379.424","1707.56"
125,0,"-1335.38","-543.999","1476.83","-1331.22","-669.23","1604.57","-1446.69","-751.087","1267.87","-1184.75","-659.882","1258.17","-1272.16","-321.354","1950.04","-1052.56","-739.217","521.982","-1008.54","-525.343","519.728","-1480.28","-1131.51","1147.39","-1347.52","-728.899","235.849","-1232.1","-557.604","159.747","-1555.8","-896.421","1010.23","-1292.56","-656.786","936.954","-1161.61","-404.753","931.53","-1272.9","-373.852","1704.51"
126,0,"-1331.28","-539.142","1473.77","-1326.71","-664.877","1601.42","-1441.98","-745.456","1264.68","-1179.88","-654.481","1255.11","-1269.71","-319.467","1948.17","-1041.88","-731.948","524.339","-1004.31","-521.407","516.979","-1480.57","-1121.05","1148.49","-1331.9","-716.723","233.149","-1233.14","-556.928","158.419","-1552.26","-888.05","1005.49","-1288.03","-651.682","934.085","-1157.52","-399.393","927.981","-1269.52","-367.767","1701.34"
127,0,"-1327.05","-534.17","1470.75","-1322.23","-660.44","1598.38","-1437.34","-739.884","1261.62","-1175.12","-649.215","1252.2","-1266.8","-317.22","1946.13","-1031.57","-724.493","526.44","-1000.18","-517.613","514.331","-1480.87","-1110.52","1149.47","-1316.32","-705.019","230.333","-1232.02","-556.15","158.058","-1548.66","-879.739","1000.89","-1283.71","-646.686","931.188","-1153.54","-394.147","924.314","-1265.7","-361.202","1697.85"
128,0,"-1322.85","-528.998","1467.87","-1317.74","-655.903","1595.37","-1432.79","-734.343","1258.65","-1170.4","-643.878","1249.21","-1263.29","-314.723","1943.81","-1021.55","-716.845","528.712","-996.144","-513.994","511.707","-1481.12","-1100.03","1150.42","-1301.11","-694.022","227.834","-1231.35","-555.374","157.874","-1545.07","-871.542","996.443","-1280.1","-640.921","928.126","-1149.65","-389.28","920.51","-1261.58","-354.083","1694.21"
129,0,"-1318.35","-523.715","1464.93","-1313.27","-651.234","1592.46","-1428.32","-728.808","1255.77","-1165.78","-638.677","1246.29","-1259.28","-312.011","1941.25","-1011.64","-709.375","530.903","-992.137","-510.482","509.126","-1481.33","-1089.48","1151.34","-1285.54","-684.01","224.939","-1230.6","-554.43","157.982","-1541.48","-863.432","992.103","-1275.04","-637.598","925.982","-1145.95","-384.487","916.744","-1257.18","-346.425","1690.36"
130,0,"-1313.96","-518.202","1462","-1308.86","-646.434","1589.63","-1423.93","-723.291","1253.01","-1161.16","-633.518","1243.36","-1254.84","-309.091","1938.41","-1002.35","-701.827","532.681","-988.301","-507.176","506.531","-1481.52","-1078.92","1152.18","-1270.63","-674.499","221.843","-1229.23","-553.562","157.613","-1537.91","-855.428","987.929","-1271.33","-632.883","922.946","-1142.4","-379.873","912.853","-1252.39","-338.238","1686.18"
131,0,"-1309.4","-512.537","1459.15","-1304.49","-641.481","1586.94","-1419.61","-717.8","1250.34","-1156.54","-628.338","1240.4","-1249.92","-306.021","1935.19","-993.509","-694.118","534.052","-984.345","-503.92","504.047","-1481.64","-1068.37","1152.97","-1256.09","-665.859","218.568","-1230.34","-552.608","158.207","-1534.38","-847.55","983.916","-1267.68","-628.353","919.79","-1138.94","-375.449","908.898","-1247.35","-329.355","1681.75"
132,0,"-1304.68","-506.743","1456.35","-1300.1","-636.31","1584.29","-1415.35","-712.355","1247.78","-1152.02","-623.255","1237.44","-1244.63","-302.848","1931.57","-985.008","-686.352","535.225","-980.424","-500.666","501.362","-1481.67","-1057.8","1153.68","-1242.09","-658.047","215.131","-1229.6","-551.733","158.305","-1530.87","-839.718","980.002","-1264.09","-624.132","916.733","-1135.57","-371.245","904.91","-1241.99","-319.966","1676.92"
133,0,"-1299.87","-500.808","1453.48","-1295.65","-630.927","1581.67","-1411.12","-706.932","1245.31","-1147.55","-618.069","1234.42","-1239.03","-299.48","1927.46","-976.861","-678.547","536.157","-976.567","-497.367","498.601","-1481.69","-1047.22","1154.36","-1229.15","-650.374","211.875","-1228.25","-550.88","158.095","-1527.44","-831.999","976.268","-1260.55","-620.078","913.694","-1132.31","-367.078","900.855","-1236.41","-310.166","1671.79"
134,0,"-1294.95","-494.759","1450.49","-1291.2","-625.248","1579.15","-1406.9","-701.574","1242.93","-1143.22","-612.902","1231.39","-1233.19","-295.924","1922.88","-969.164","-670.779","536.658","-972.704","-493.98","495.771","-1481.6","-1036.65","1155.04","-1216.08","-644.185","207.951","-1227.25","-550.079","157.875","-1524.06","-824.332","972.699","-1257.01","-616.25","910.716","-1129.2","-363.094","896.745","-1230.5","-299.899","1666.34"
135,0,"-1289.9","-488.545","1447.61","-1286.72","-619.34","1576.68","-1402.69","-696.293","1240.67","-1138.95","-607.766","1228.32","-1227.15","-292.136","1917.79","-962.302","-663.034","536.4","-968.877","-490.464","492.758","-1481.42","-1026.12","1155.7","-1203.33","-638.722","203.652","-1226.62","-549.348","157.979","-1520.77","-816.774","969.338","-1253.53","-612.621","907.826","-1126.15","-359.203","892.497","-1224.25","-289.253","1660.45"
136,0,"-1284.86","-482.192","1444.74","-1282.24","-613.218","1574.33","-1398.48","-691.018","1238.55","-1134.74","-602.463","1225.15","-1220.89","-288.157","1912.16","-955.614","-655.285","536.152","-964.974","-487.004","489.644","-1481.18","-1015.6","1156.39","-1191.52","-633.866","199.872","-1224.88","-548.247","157.332","-1517.55","-809.254","966.244","-1250.05","-609.099","904.933","-1123.26","-355.384","888.099","-1217.71","-278.159","1654.14"
137,0,"-1279.7","-475.642","1441.98","-1277.73","-606.851","1572","-1394.26","-685.686","1236.58","-1130.66","-597.186","1222.03","-1214.44","-284.009","1905.94","-949.13","-647.115","535.272","-961.085","-483.319","486.605","-1480.86","-1005.12","1157.17","-1183.5","-631.013","196.95","-1220.86","-548.069","158.324","-1514.41","-801.771","963.393","-1246.54","-605.779","902.16","-1120.59","-351.633","883.677","-1210.98","-266.586","1647.53"
138,0,"-1274.47","-468.881","1439.19","-1273.24","-600.256","1569.81","-1390.02","-680.32","1234.74","-1126.54","-591.714","1218.84","-1207.82","-279.752","1899.09","-942.544","-637.855","533.473","-957.09","-479.48","483.523","-1480.48","-994.725","1157.97","-1178.85","-631.886","195.936","-1219.67","-548.365","158.516","-1511.36","-794.393","960.805","-1242.94","-602.649","899.565","-1118.06","-347.945","879.18","-1204.1","-254.58","1640.51"
139,0,"-1269.16","-461.862","1436.46","-1268.85","-593.052","1567.96","-1385.76","-674.89","1233.05","-1122.52","-586.297","1215.78","-1201.11","-275.411","1891.55","-936.523","-628.351","530.942","-953.075","-475.695","480.428","-1479.99","-984.423","1158.85","-1176.5","-633.156","196.256","-1218.14","-548.284","158.304","-1508.4","-787.049","958.511","-1239.12","-599.689","897.152","-1115.62","-344.328","874.588","-1197.03","-242.141","1633.04"
140,0,"-1263.72","-454.602","1433.67","-1264.13","-585.993","1565.85","-1381.37","-669.394","1231.52","-1118.46","-580.705","1212.74","-1194.37","-270.944","1883.27","-931.023","-619.7","528.398","-949.268","-471.901","477.367","-1479.4","-974.16","1159.85","-1175.98","-633.177","197.121","-1216.75","-547.84","158.237","-1505.5","-779.756","956.561","-1235.04","-596.804","894.93","-1113.42","-340.584","869.896","-1189.83","-229.379","1625.17"
141,0,"-1258.29","-447.08","1430.92","-1259.59","-578.623","1563.63","-1376.91","-663.748","1230.16","-1114.39","-574.915","1209.77","-1187.64","-266.281","1874.29","-926.485","-611.853","525.023","-945.503","-468.193","474.234","-1478.61","-963.944","1161.01","-1176.23","-632.935","197.922","-1215.55","-547.108","158.145","-1502.64","-772.48","954.968","-1230.75","-593.993","892.931","-1111.33","-336.892","865.182","-1182.52","-216.267","1616.86"
142,0,"-1252.89","-439.256","1428.26","-1254.81","-571.015","1561.84","-1372.4","-658.062","1229.03","-1110.3","-568.996","1206.95","-1180.91","-261.381","1864.69","-922.533","-604.759","521.343","-941.9","-464.422","470.992","-1477.64","-953.815","1162.39","-1175.56","-633.506","197.569","-1214.57","-546.36","158.205","-1499.84","-765.251","953.693","-1226.24","-591.138","891.107","-1109.48","-332.902","860.493","-1175.17","-202.79","1608.24"
143,0,"-1247.38","-431.175","1425.79","-1249.97","-563.126","1560.24","-1367.9","-652.246","1228.2","-1106.15","-562.703","1204.28","-1174.19","-256.208","1854.44","-919.43","-598.219","517.616","-938.434","-460.674","467.762","-1476.41","-943.782","1163.9","-1175.19","-632.746","197.129","-1213.43","-545.697","158.224","-1497.05","-758.093","952.796","-1221.62","-588.27","889.53","-1107.73","-328.772","855.968","-1167.81","-189.008","1599.27"
144,0,"-1241.88","-422.789","1423.58","-1245.08","-554.97","1558.91","-1363.38","-646.303","1227.7","-1101.93","-556.172","1201.92","-1167.7","-250.702","1843.66","-916.876","-592.513","513.864","-935.178","-456.875","464.599","-1474.92","-933.69","1165.72","-1173.83","-632.57","194.759","-1212.2","-545.112","157.973","-1494.13","-750.986","952.248","-1216.99","-585.368","888.234","-1106.12","-324.731","851.596","-1160.42","-175.019","1590"
145,0,"-1236.28","-414.164","1421.51","-1240.17","-546.525","1557.89","-1358.9","-640.182","1227.6","-1097.53","-549.395","1199.81","-1161.38","-244.748","1832.48","-914.582","-587.403","509.794","-932.204","-453.074","461.521","-1473.14","-923.485","1167.96","-1173.32","-631.582","192.569","-1211.21","-544.594","157.936","-1491.05","-743.914","952.101","-1212.39","-582.467","887.22","-1104.63","-320.603","847.516","-1153.36","-160.856","1580.68"
146,0,"-1230.66","-405.235","1419.71","-1235.15","-537.809","1557.18","-1354.41","-633.843","1227.96","-1092.97","-542.393","1198.07","-1155.27","-238.216","1821.1","-912.628","-582.906","505.631","-929.451","-449.401","458.612","-1471.11","-913.549","1170.34","-1173.71","-629.965","190.751","-1209.49","-544.697","157.639","-1487.77","-736.826","952.388","-1207.86","-579.583","886.465","-1103.18","-316.548","843.579","-1146.62","-146.663","1571.35"
147,0,"-1225","-396.018","1418.06","-1230.06","-528.827","1556.88","-1349.91","-627.29","1228.89","-1088.28","-535.179","1196.64","-1149.85","-230.921","1809.87","-910.914","-578.95","501.273","-926.944","-445.956","455.877","-1468.87","-903.721","1173.15","-1174.87","-627.687","189.088","-1208.52","-544.34","157.533","-1484.3","-729.775","953.273","-1203.35","-576.743","886.051","-1101.76","-312.585","840.051","-1140.15","-132.468","1561.97"
148,0,"-1219.35","-386.49","1416.59","-1224.85","-519.53","1556.9","-1345.33","-620.55","1230.42","-1083.55","-527.797","1195.59","-1144.11","-222.573","1798.77","-909.721","-575.594","497.031","-924.562","-442.79","453.389","-1466.44","-893.949","1176.42","-1175.74","-625.079","186.782","-1207.54","-543.921","157.412","-1480.58","-722.698","954.786","-1198.9","-573.922","885.985","-1100.17","-308.824","836.672","-1134.13","-118.399","1552.81"
149,0,"-1213.74","-377.089","1415.15","-1219.85","-509.663","1557.1","-1340.66","-613.611","1232.61","-1078.82","-520.32","1195.02","-1138.35","-212.901","1788.45","-909.041","-572.793","493.091","-922.367","-440.005","451.233","-1463.81","-884.281","1180.27","-1176.5","-622.031","184.149","-1206.59","-543.574","157.523","-1476.66","-715.661","956.988","-1194.6","-571.077","886.337","-1098.57","-305.226","833.773","-1128.64","-104.5","1544.04"
150,0,"-1208.39","-366.999","1414.49","-1214.59","-499.366","1557.98","-1335.92","-606.399","1235.43","-1074.18","-512.734","1194.94","-1132.31","-201.573","1779.4","-908.861","-570.416","489.506","-920.387","-437.581","449.504","-1461.15","-874.722","1184.76","-1177.1","-618.674","181.386","-1205.58","-543.261","157.526","-1472.58","-708.633","959.942","-1190.46","-568.172","887.202","-1096.88","-301.753","831.335","-1123.79","-90.8695","1535.93"
151,0,"-1202.98","-356.879","1414.18","-1209","-488.671","1559.51","-1331.12","-598.908","1238.86","-1069.62","-505.043","1195.5","-1125.98","-188.311","1772.22","-909.133","-568.095","486.321","-918.638","-435.362","448.154","-1458.35","-865.303","1189.98","-1178.32","-614.947","178.969","-1204.68","-543.002","157.842","-1468.37","-701.724","963.701","-1186.45","-565.202","888.645","-1095.05","-298.538","829.43","-1119.49","-77.6149","1528.66"
152,0,"-1197.67","-346.725","1414.52","-1203.82","-477.169","1561.56","-1326.3","-591.146","1242.94","-1065.17","-497.251","1196.73","-1119.17","-172.945","1767.35","-909.851","-565.618","483.645","-917.173","-433.395","447.136","-1455.32","-855.931","1196.09","-1179.62","-611.446","176.382","-1204.02","-542.454","158.478","-1464.09","-694.963","968.353","nan","nan","nan","-1093.12","-295.476","828.15","-1115.86","-64.8187","1522.56"
153,0,"-1192.34","-336.625","1415.4","-1198.53","-464.813","1563.93","-1321.48","-583.166","1247.7","-1060.75","-489.27","1198.66","-1111.86","-155.253","1764.98","-910.905","-562.567","481.531","-916.192","-431.763","446.644","-1451.98","-846.545","1203.25","-1180.69","-608.81","174.313","-1202.96","-541.976","159.191","-1459.8","-688.42","973.866","-1178.79","-559.476","893.257","-1090.93","-292.639","827.518","-1112.81","-52.575","1517.74"
154,0,"-1187.1","-326.59","1417.02","-1193.39","-451.757","1566.92","-1316.68","-575.007","1253.08","-1056.28","-481.047","1201.32","-1104.08","-134.956","1765.13","-912.087","-558.814","479.758","-915.654","-430.44","446.544","-1448.54","-837.152","1211.75","-1181.41","-607.129","172.767","-1203.86","-541.859","157.437","-1455.43","-682.221","980.29","-1175.01","-556.495","896.635","-1088.76","-289.717","827.656","-1110.41","-40.8551","1514.6"
155,0,"-1181.97","-316.527","1419.51","-1188.42","-437.837","1570.73","-1311.95","-566.606","1259.12","-1051.83","-472.502","1204.66","-1095.91","-111.693","1767.48","-913.368","-554.43","478.264","-915.572","-429.334","446.929","-1445.05","-827.712","1221.47","-1182.14","-605.938","171.826","-1201.72","-541.822","159.791","-1450.97","-676.498","987.608","-1170.5","-554.775","902.208","-1086.31","-286.879","828.604","-1108.49","-29.5779","1513.01"
156,0,"-1176.99","-306.39","1422.85","-1183.38","-423.782","1574.61","-1307.3","-558.004","1265.86","-1047","-464.613","1208.78","-1087.07","-85.3165","1771.4","-914.795","-549.962","477.414","-915.978","-428.193","447.806","-1441.67","-818.077","1232.55","-1182.33","-605.028","171.64","-1201.62","-541.21","160.698","-1446.39","-671.259","995.814","-1165.94","-551.799","906.871","-1083.84","-283.836","830.48","-1106.91","-18.7864","1513"
157,0,"-1172.25","-296.043","1427.04","-1178.69","-409.235","1579.51","-1302.79","-549.153","1273.37","-1042.55","-455.716","1213.78","-1077.84","-55.5496","1776.1","-916.356","-545.414","477.048","-916.857","-426.87","449.236","-1438","-808.085","1244.4","-1186.26","-603.973","169.555","-1203.76","-540.547","158.751","-1441.71","-666.564","1005.02","-1161.11","-548.217","912.538","-1081.25","-280.468","833.379","-1105.38","-8.18467","1514.2"
158,0,"-1167.82","-285.329","1432","-1173.98","-394.347","1585.01","-1298.47","-540.117","1281.76","-1038.56","-446.084","1219.65","-1068.22","-22.8445","1780.91","-918","-541.055","477.196","-918.106","-425.249","451.296","-1434.67","-797.896","1257.91","-1186.84","-602.704","169.074","-1201.81","-540.222","161.711","-1436.84","-662.41","1015.22","-1155.4","-544.415","918.999","-1078.63","-276.704","837.362","-1104.12","2.26695","1517.07"
159,0,"-1163.71","-274.071","1437.55","-1169.51","-379.313","1591.4","-1294.35","-530.856","1291.08","-1034.29","-437.247","1226.48","-1058.12","12.3986","1784.79","-919.675","-537.355","477.876","-919.83","-423.618","454.17","-1431.4","-787.313","1272.65","-1187.2","-601.249","169.047","-1202.3","-539.779","161.894","-1431.7","-658.801","1026.43","-1148.65","-540.327","926.361","-1075.95","-272.304","842.374","-1102.94","12.753","1521.3"
160,0,"-1160.07","-262.133","1443.72","-1165.3","-364.119","1598.67","-1290.44","-521.445","1301.35","-1030.77","-427.07","1234.39","-1047.88","49.8871","1786.98","-921.387","-533.53","479.47","-922.02","-421.361","457.5","-1428.26","-776.213","1288.65","-1187.57","-599.656","169.59","-1202.01","-538.948","163.75","-1426.11","-655.699","1038.59","-1141.54","-534.926","934.213","-1073.36","-267.137","848.459","-1101.73","23.5892","1526.83"
161,0,"-1156.87","-249.432","1450.53","-1162.45","-348.957","1607.01","-1286.78","-511.861","1312.64","-1027.33","-417.127","1243.37","-1037.15","88.5671","1786.93","-923.03","-529.851","482.11","-924.706","-418.008","461.248","-1425.29","-764.492","1305.77","-1187.43","-598.159","170.405","nan","nan","nan","-1419.93","-653.186","1051.73","-1132.45","-530.24","943.393","-1070.84","-261.385","855.63","-1100.72","35.344","1533.69"
162,0,"-1154.15","-235.952","1458.08","-1158.76","-333.348","1616.26","-1283.44","-502.173","1324.96","-1024.14","-406.68","1253.46","-1025.87","127.737","1783.5","-924.516","-526.155","485.454","-927.933","-413.27","465.506","-1422.62","-752.297","1323.8","-1186.87","-596.841","171.818","-1203.28","-534.366","166.969","-1412.96","-651.248","1065.77","-1122.28","-525.083","953.413","-1068.41","-254.971","863.777","-1099.04","47.7689","1540.87"
163,0,"-1152.08","-221.681","1466.46","-1155.92","-317.343","1626.71","-1280.4","-492.319","1338.14","-1021.26","-395.644","1264.98","-1014.5","166.144","1776.37","-926.982","-522.113","488.472","-931.571","-407.216","470.314","-1420.39","-739.384","1342.42","-1186.08","-595.826","174.147","-1203.46","-532.716","169.234","-1404.91","-650.046","1080.69","-1111.01","-519.425","964.304","-1066.21","-248.031","873.017","-1096.66","61.1194","1547.85"
164,0,"-1150.79","-206.739","1475.77","-1153.47","-300.721","1638.02","-1277.75","-482.32","1352.03","-1018.76","-383.884","1278.05","-1003.36","202.718","1765.58","-928.852","-518.691","492.738","-935.741","-400.174","476.105","-1418.49","-725.98","1361.7","-1185.07","-595.023","177.134","-1202.96","-530.857","171.025","-1395.61","-649.646","1096.59","-1098.75","-512.864","975.986","-1064.05","-240.561","883.358","-1095.3","76.3657","1554.72"
165,0,"-1150.5","-191.062","1486.06","-1151.49","-283.453","1650.08","-1275.53","-472.065","1366.42","-1016.63","-371.303","1292.59","-992.048","236.454","1751.78","-931.16","-515.674","498.193","-940.336","-392.388","482.665","-1416.96","-712.186","1381.43","-1183.62","-594.564","180.991","-1202","-528.433","172.742","-1384.94","-650.144","1113.55","-1085.42","-505.605","988.684","-1062.03","-232.589","894.538","-1092.59","92.9953","1560.05"
166,0,"-1151.25","-174.772","1496.99","-1150.01","-266.65","1661.81","-1273.78","-461.328","1381.1","-1014.86","-358.21","1308.61","-980.137","267.348","1735.31","-933.806","-512.858","504.917","-945.463","-383.536","489.965","-1415.49","-697.925","1401.46","-1181.65","-594.407","185.698","-1200.79","-525.628","175.482","-1372.88","-651.722","1131.54","-1071.02","-497.356","1002.19","-1060","-224.16","906.764","-1088.8","111.072","1562.45"
167,0,"-1153.3","-157.934","1508.29","-1149.54","-249.275","1674.61","-1272.24","-450.756","1395.83","-1013.55","-344.674","1325.9","-967.513","295.863","1716.08","-937.032","-510.106","513.448","-951.211","-373.633","498.042","-1413.87","-683.348","1421.8","-1175.93","-595.549","192.643","-1199.05","-521.655","179.294","-1359.62","-654.033","1151.11","-1055.65","-488.176","1016.76","-1058.01","-215.179","919.895","-1084.49","130.654","1560.84"
168,0,"-1156.4","-140.415","1519.24","-1148.96","-230.691","1687.61","-1271.33","-439.624","1410.81","-1012.68","-330.881","1344.3","-954.149","322.275","1693.94","-940.663","-507.195","523.844","-957.538","-362.762","506.988","-1411.96","-668.77","1442.37","-1172.97","-595.644","198.966","-1196.54","-516.693","183.944","-1345.26","-656.819","1172.71","-1039.55","-478.004","1032.08","-1056.04","-206.068","933.955","-1079.74","151.016","1555.38"
169,0,"-1160.38","-122.373","1529.51","-1148.86","-211.988","1700.18","-1271.24","-428.206","1425.44","-1012.25","-317.011","1363.6","-940.244","346.423","1668.68","-944.517","-503.944","536.091","-964.43","-351.014","516.986","-1409.73","-654.064","1463.05","-1168.36","-596.245","207.177","-1192.96","-510.073","188.401","-1329.31","-660.13","1197.49","-1022.78","-467.116","1047.84","-1054.08","-196.791","948.689","-1074.21","171.935","1545.4"
170,0,"-1166.16","-103.391","1539.57","-1149.91","-193.192","1712.44","-1269.99","-416.421","1440.81","-1012.07","-302.973","1383.35","-926.159","367.579","1640.34","-948.375","-500.179","549.719","-972.031","-338.214","528.347","-1407.09","-639.38","1483.92","-1161.74","-597.112","216.743","-1189.4","-502.655","194.633","-1311.86","-663.439","1224.03","-1005.81","-455.188","1064.01","-1052.24","-187.58","964.024","-1068.54","192.271","1531.05"
171,0,"-1173.34","-83.6982","1548.31","-1150.97","-174.108","1724.49","-1269.43","-404.216","1454.99","-1012.18","-288.459","1403.05","-911.943","385.079","1609.34","-952.184","-495.861","564.447","-979.542","-325.323","540.278","-1403.82","-624.509","1505.12","-1154.07","-597.833","227.967","-1184.72","-493.726","201.014","-1293.19","-666.198","1253.94","-988.824","-442.488","1080.45","-1050.48","-178.742","979.882","-1062.89","210.465","1512.84"
172,0,"-1181.72","-63.4383","1555.3","-1152.38","-155.042","1735.93","-1267.98","-391.743","1468.76","-1012.59","-273.245","1422.44","-897.727","398.384","1576.4","-956.053","-490.855","580.125","-987.012","-312.157","552.891","-1400.29","-609.489","1526.54","-1145.01","-598.357","240.452","-1178.95","-483.069","207.837","-1272.55","-668.554","1288.27","-972.129","-428.968","1097.15","-1048.62","-170.051","996.043","-1057.04","225.438","1491.44"
173,0,"-1191.02","-42.2316","1559.93","-1154.02","-136.05","1746.71","-1266.2","-379.133","1482.39","-1013.48","-256.994","1441.17","-883.683","407.31","1542.31","-960.252","-485.438","596.567","-994.326","-298.797","566.157","-1396.49","-594.084","1547.97","-1134.15","-599.418","253.423","-1172.41","-470.686","214.907","-1251.4","-669.174","1325.1","-955.784","-415.038","1113.65","-1046.93","-161.562","1012.37","-1051.51","236.803","1468.37"
174,0,"-1199.85","-20.8764","1561.1","-1155.82","-117.187","1756.71","-1263.5","-366.594","1495.95","-1014.83","-239.53","1458.97","-869.209","411.939","1506.89","-964.316","-479.867","613.282","-1001.45","-285.515","579.731","-1392.74","-579.401","1570.43","-1122.18","-601.163","266.834","-1165.3","-456.722","222.276","-1229.48","-667.867","1365.56","-939.819","-400.95","1129.72","-1045.48","-153.502","1028.49","-1045.66","244.433","1444.44"
175,0,"-1207.91","0.471265","1558.55","-1157.62","-98.476","1765.74","-1259.76","-354.181","1509.61","-1016.43","-221.259","1476.09","-855.546","412.318","1471.72","-967.236","-473.939","629.959","-1008.02","-272.452","593.572","-1387.86","-564.143","1593.17","-1111.07","-602.619","281.392","-1158","-441.075","229.345","-1207.12","-663.902","1409.68","-925.388","-385.619","1146.34","-1044.35","-145.405","1044.36","-1040.16","249.4","1421.19"
176,0,"-1215.23","21.4337","1553.5","-1159.46","-79.8728","1773.67","-1254.97","-341.959","1523.56","-1018.07","-201.432","1491.44","-842.449","408.623","1437.07","-967.651","-467.564","645.639","-1013.94","-259.568","607.746","-1382.35","-548.504","1616.64","-1102.85","-602.74","297.141","-1153","-423.63","235.643","-1184.47","-656.564","1457.27","-911.559","-369.884","1162.46","-1043.72","-137.397","1059.5","-1034.76","251.727","1398.61"
177,0,"-1221.69","41.4968","1546.23","-1161.34","-61.394","1780.43","-1249.07","-329.835","1537.89","-1019.46","-180.532","1505.08","-829.988","401.061","1403.39","-964.946","-460.459","659.539","-1018.78","-246.898","621.765","-1374.78","-530.766","1639.76","-1098.76","-600.725","312.963","-1147.14","-406.347","243.292","-1162.02","-645.165","1508.41","-899.378","-354.502","1177.71","-1043.8","-129.469","1073.77","-1029.62","251.558","1376.62"
178,0,"-1227.65","60.3753","1537.15","-1163.29","-43.0034","1786.12","-1242.17","-317.604","1552.6","-1020.29","-158.792","1516.58","-818.231","389.8","1370.99","-959.907","-452.543","671.323","-1022.14","-234.222","635.439","nan","nan","nan","-1096.63","-597.909","328.287","-1142.33","-388.298","251.986","-1140.13","-629.149","1562.61","-888.537","-339.022","1191.89","-1045.5","-121.958","1087.47","-1024.76","248.901","1354.91"
179,0,"-1232.86","77.1361","1525.77","-1165.41","-25.0537","1791.01","-1234.52","-304.814","1567.99","-1021.42","-136.228","1525.48","-807.7","375.191","1340.7","-953.953","-444.385","681.818","-1024.24","-221.049","648.79","nan","nan","nan","-1095.03","-596.307","343.404","-1138.63","-370.299","261.49","-1118.99","-607.038","1618.94","-879.299","-323.584","1205","-1047.73","-115.336","1098.47","-1020.09","243.741","1333.49"
180,0,"-1238.18","91.566","1513.13","-1167.88","-6.61151","1795.17","-1225.68","-291.606","1583.52","-1022.27","-113.18","1532.84","-797.713","357.507","1311.58","-947.346","-436.26","691.187","-1025.41","-206.963","661.543","nan","nan","nan","-1093.5","-596.678","358.301","-1135.32","-352.825","271.573","-1099.19","-577.991","1676.54","-871.432","-308.544","1216.87","-1049.97","-110.191","1106.79","-1015.86","236.197","1312.86"
181,0,"-1244.65","102.65","1500.21","-1170.48","10.8382","1798.82","-1216.29","-277.397","1599.45","-1023.16","-89.8292","1538.23","-789.18","337.384","1285","-940.503","-428.457","699.826","-1026.46","-192.069","673.46","nan","nan","nan","-1092.15","-598.943","373.295","-1131.55","-334.843","281.473","-1081.06","-541.28","1733.88","-864.588","-293.995","1227.16","-1052.99","-105.913","1113.98","-1012.31","226.558","1293.49"
182,0,"-1251.23","111.173","1487.8","-1173.26","27.8607","1802.04","-1205.56","-261.621","1615.5","-1024.08","-66.3914","1541.76","-782.026","315.099","1260.96","-933.288","-421.572","707.963","-1027.97","-176.747","684.63","nan","nan","nan","-1091.52","-602.544","388.406","-1126.94","-316.159","290.566","-1065.36","-496.579","1789.48","-858.506","-279.708","1236.06","-1055.92","-102.339","1120.33","-1009.63","215.081","1275.74"
183,0,"-1257.11","118.089","1476.03","-1176.32","44.5048","1804.89","-1195.19","-243.935","1632.08","-1025.14","-43.0182","1543.43","-776.509","291.23","1239.69","-925.749","-415.703","715.507","-1030.11","-161.611","694.912","nan","nan","nan","-1090.18","-607.515","403.702","-1121.44","-295.997","298.382","-1050.98","-443.73","1840.64","-852.767","-265.487","1243.58","-1058.19","-99.3476","1125.11","-1008.04","202.201","1259.91"
184,0,"-1262.33","123.399","1465.21","-1179.36","60.5956","1807.3","-1184.94","-224.347","1648.46","-1026.56","-19.747","1543.37","-772.779","266.619","1221.16","-917.739","-411.189","722.508","-1032.69","-147.098","704.521","nan","nan","nan","-1088.03","-614.048","418.923","-1115.25","-274.389","304.474","-1038.77","-383.292","1885.51","-848.159","-250.858","1249.21","-1061.14","-95.9302","1130.09","-1007.66","188.557","1246.08"
