Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (419)",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
333,0,"1206.11","234.578","461.243"
334,0,"1207.18","236.637","460.544"
335,0,"1208.51","239.015","459.718"
336,0,"1209.11","240.703","458.945"
337,0,"1209.65","242.557","457.841"
338,0,"1210.71","245.027","457.225"
339,0,"1211.07","246.895","456.205"
340,0,"1211.5","248.974","455.233"
341,0,"1211.56","251.069","454.474"
342,0,"1211.8","253.147","453.358"
343,0,"1211.71","255.722","452.371"
344,0,"1212.43","256.977","451.033"
345,0,"1211.78","259.914","450.423"
346,0,"1211.68","262.021","449.396"
347,0,"1211.52","264.002","448.365"
348,0,"1211.29","265.863","447.321"
349,0,"1210.9","267.621","446.239"
350,0,"1210.33","269.397","445.126"
351,0,"1209.58","271.184","443.995"
352,0,"1208.85","272.956","442.804"
353,0,"1207.32","275.115","441.697"
354,0,"1206.13","276.983","440.43"
355,0,"1204.86","278.805","439.142"
356,0,"1203.56","280.673","437.869"
357,0,"1201.87","282.711","436.567"
358,0,"1200.7","284.63","435.296"
359,0,"1199.12","286.906","434.103"
360,0,"1197.3","289.453","432.905"
361,0,"1195.34","292.314","431.651"
362,0,"1193.3","295.342","430.334"
363,0,"1191.1","298.565","428.993"
364,0,"1188.8","301.846","427.567"
365,0,"1186.35","305.029","426.062"
366,0,"1183.62","308.123","424.549"
367,0,"1180.59","311.139","423.008"
368,0,"1177.27","314.248","421.439"
369,0,"1173.72","317.524","419.914"
370,0,"1169.91","320.872","418.495"
371,0,"1165.87","324.219","417.169"
372,0,"1161.77","327.447","415.816"
373,0,"1157.65","330.449","414.366"
374,0,"1153.53","333.112","412.805"
375,0,"1149.42","335.387","411.075"
376,0,"1145.39","337.416","409.113"
377,0,"1141.45","339.289","406.89"
378,0,"1137.57","341.172","404.445"
379,0,"1133.71","343.044","401.884"
380,0,"1129.78","345.062","399.322"
381,0,"1125.77","347.103","396.795"
382,0,"1121.76","349.343","394.314"
383,0,"1117.76","351.659","391.803"
384,0,"1113.75","354.064","389.283"
385,0,"1109.77","356.494","386.73"
386,0,"1105.82","358.926","384.13"
387,0,"1101.96","361.366","381.466"
388,0,"1098.19","363.779","378.713"
389,0,"1094.47","366.056","375.911"
390,0,"1090.79","368.084","372.956"
391,0,"1087.17","369.96","369.814"
392,0,"1083.55","371.742","366.626"
393,0,"1080.03","373.602","363.471"
394,0,"1076.5","375.466","360.376"
395,0,"1073.04","377.287","357.363"
396,0,"1069.56","378.906","354.361"
397,0,"1066.27","380.341","351.388"
398,0,"1063.06","381.691","348.382"
399,0,"1059.98","382.965","345.375"
400,0,"1056.91","384.074","342.357"
401,0,"1053.87","384.987","339.437"
402,0,"1050.92","385.762","336.614"
403,0,"1048.07","386.525","333.838"
404,0,"1045.34","387.231","331.119"
405,0,"1042.74","387.945","328.568"
406,0,"1040.3","388.653","326.201"
407,0,"1037.98","389.379","324.038"
408,0,"1035.85","390.21","322.009"
409,0,"1034.01","391.107","320.134"
410,0,"1032.25","392.092","318.448"
411,0,"1030.73","393.181","316.905"
412,0,"1029.32","394.374","315.548"
413,0,"1028.06","395.627","314.385"
414,0,"1026.96","396.882","313.357"
415,0,"1025.96","398.157","312.44"
416,0,"1025.06","399.385","311.629"
417,0,"1024.27","400.597","310.944"
418,0,"1023.61","401.72","310.437"
419,0,"1023.04","402.772","310.114"
420,0,"1022.62","403.734","309.825"
421,0,"1022.31","404.556","309.564"
422,0,"1022.04","405.09","309.399"
423,0,"1021.82","405.364","309.326"
424,0,"1021.63","405.39","309.341"
425,0,"1021.5","405.195","309.428"
426,0,"1021.44","404.79","309.577"
427,0,"1021.42","404.235","309.858"
428,0,"1021.52","403.547","310.273"
429,0,"1021.68","402.803","310.858"
430,0,"1021.98","401.929","311.506"
431,0,"1022.41","400.959","312.259"
432,0,"1022.91","399.878","313.133"
433,0,"1023.56","398.68","314.111"
434,0,"1024.31","397.365","315.15"
435,0,"1025.17","395.894","316.255"
436,0,"1026.07","394.301","317.49"
437,0,"1027.09","392.719","318.842"
438,0,"1028.24","391.116","320.296"
439,0,"1029.46","389.509","321.871"
440,0,"1030.74","387.803","323.515"
441,0,"1032.14","386.071","325.161"
442,0,"1033.59","384.256","326.881"
443,0,"1035.12","382.369","328.673"
444,0,"1036.71","380.417","330.56"
445,0,"1038.4","378.381","332.53"
446,0,"1040.22","376.283","334.528"
447,0,"1042.16","374.092","336.401"
448,0,"1044.17","371.798","338.176"
449,0,"1046.24","369.46","339.931"
450,0,"1048.31","366.955","341.704"
451,0,"1050.41","364.381","343.579"
452,0,"1052.57","361.607","345.468"
453,0,"1054.8","358.657","347.352"
454,0,"1057.15","355.57","349.169"
455,0,"1059.58","352.432","350.844"
456,0,"1061.98","349.144","352.392"
457,0,"1064.3","345.67","353.87"
458,0,"1066.43","341.875","355.275"
459,0,"1068.37","337.744","356.488"
460,0,"1070.03","333.135","357.413"
461,0,"1071.34","327.837","358.164"
462,0,"1072.35","321.763","358.806"
463,0,"1073.29","314.848","359.297"
464,0,"1074.44","307.268","359.709"
465,0,"1076.03","298.821","360.018"
466,0,"1078.19","289.295","360.318"
467,0,"1081.18","278.4","360.675"
468,0,"1085.13","265.779","361.066"
469,0,"1090.12","251.172","361.44"
470,0,"1096.37","234.921","361.963"
471,0,"1103.92","217.557","363.15"
472,0,"1112.78","199.586","365.855"
473,0,"1122.44","181.701","371.186"
474,0,"1133.41","164.467","379.257"
475,0,"1142.87","149.39","391.146"
476,0,"1151.02","136.168","405.778"
477,0,"1157.6","124.207","421.996"
478,0,"1161.99","112.61","439.102"
479,0,"1163.51","100.635","456.65"
480,0,"1162.15","87.6131","474.133"
481,0,"1159.03","73.1953","491.048"
482,0,"1155.44","57.4008","507.139"
483,0,"1151.91","40.3","522.121"
484,0,"1148.62","21.6932","535.752"
485,0,"1145.6","1.24819","547.697"
486,0,"1143.46","-20.8001","557.755"
487,0,"1142.76","-43.9626","566.653"
488,0,"1143.54","-66.9788","574.727"
489,0,"1146.12","-88.3798","582.113"
490,0,"1149.86","-108.555","590.289"
491,0,"1156.04","-128.209","599.861"
492,0,"1164.2","-147.614","610.946"
493,0,"1174.58","-166.225","622.954"
494,0,"1186.33","-183.06","635.083"
495,0,"1198.4","-197.675","646.883"
496,0,"1210.05","-210.094","658.338"
497,0,"1219.12","-221.401","669.145"
498,0,"1224.83","-232.591","679.228"
499,0,"1227.37","-245.099","688.045"
500,0,"1225.59","-259.953","695.391"
501,0,"1222.61","-276.652","701.531"
502,0,"1219.24","-293.904","706.76"
503,0,"1215.91","-311.593","711.404"
504,0,"1213.24","-329.438","715.775"
505,0,"1211.75","-347.291","720.129"
506,0,"1211.58","-364.958","724.196"
507,0,"1212.4","-382.489","727.621"
508,0,"1213.66","-400.161","730.339"
509,0,"1215.32","-418.052","732.565"
510,0,"1217.26","-436.18","734.4"
511,0,"1219.42","-454.335","735.585"
512,0,"1221.58","-472.642","736.181"
513,0,"1223.39","-491.595","736.104"
514,0,"1224.85","-510.715","735.267"
515,0,"1225.92","-529.849","733.679"
516,0,"1226.64","-548.8","731.227"
517,0,"1226.99","-567.776","728.129"
518,0,"1227.57","-586.355","724.419"
519,0,"1228.4","-603.716","720.069"
520,0,"1231.45","-619.111","714.406"
521,0,"1232.15","-635.321","709.294"
522,0,"1235.9","-648.721","702.251"
523,0,"1239.12","-661.76","693.945"
524,0,"1242.14","-674.158","684.145"
525,0,"1245.09","-685.922","672.946"
526,0,"1248.18","-696.887","660.463"
527,0,"1251.62","-707.216","647.037"
528,0,"1255.55","-717.308","632.902"
529,0,"1259.86","-727.416","617.975"
530,0,"1264.46","-738.144","602.572"
531,0,"1269.47","-749.641","586.839"
532,0,"1275.24","-761.68","570.938"
533,0,"1281.84","-773.454","554.623"
534,0,"1289.44","-784.234","537.683"
535,0,"1297.95","-793.055","519.206"
536,0,"1308.51","-801.357","500.326"
537,0,"1319.7","-809.391","481.25"
538,0,"1327.05","-816.069","462.164"
539,0,"1331.33","-821.667","443.045"
540,0,"1340.04","-828.082","430.336"
541,0,"1353.11","-842.698","432.071"
542,0,"1365.55","-858.269","434.917"
543,0,"1375.93","-869.303","437.54"
544,0,"1382.7","-876.839","438.34"
545,0,"1384.88","-884.583","436.83"
546,0,"1381.98","-895.712","432.857"
547,0,"1376.62","-910.42","427.684"
548,0,"1369.41","-923.896","421.679"
549,0,"1365.58","-929.243","420.945"
550,0,"1363.41","-933.187","421.521"
551,0,"1360.15","-936.475","420.649"
552,0,"1356.17","-938.816","419.76"
553,0,"1351.53","-941.09","420.021"
554,0,"1346.1","-943.969","420.838"
555,0,"1340.12","-947.514","421.501"
556,0,"1333.94","-951.437","422.002"
557,0,"1327.87","-955.12","422.502"
558,0,"1322.5","-958.079","423.151"
559,0,"1318.38","-959.889","423.791"
560,0,"1315.83","-960.644","424.489"
561,0,"1314.4","-960.626","425.146"
562,0,"1313.66","-960.15","425.774"
563,0,"1313.37","-959.52","426.488"
564,0,"1313.39","-958.87","427.293"
565,0,"1313.52","-958.234","428.016"
566,0,"1313.66","-957.427","428.58"
567,0,"1313.91","-956.322","428.908"
568,0,"1314.23","-955.094","428.871"
569,0,"1314.45","-954.03","428.291"
570,0,"1314.68","-953.244","427.486"
571,0,"1314.86","-952.848","426.664"
572,0,"1314.97","-952.687","426.025"
573,0,"1314.96","-952.706","425.484"
574,0,"1314.87","-952.839","425.034"
575,0,"1314.8","-953.02","424.688"
576,0,"1314.68","-953.17","424.429"
577,0,"1314.34","-953.25","424.471"
578,0,"1313.61","-953.083","424.745"
579,0,"1312.57","-952.566","425.125"
580,0,"1311.19","-951.475","425.606"
581,0,"1309.53","-949.735","426.355"
582,0,"1307.61","-947.561","427.445"
583,0,"1305.2","-945.226","428.774"
584,0,"1302.37","-943.137","430.397"
585,0,"1299.29","-941.544","432.365"
586,0,"1296.01","-940.653","434.592"
587,0,"1292.79","-940.698","437.196"
588,0,"1289.82","-941.771","440.227"
589,0,"1287.2","-944.129","443.434"
590,0,"1285.03","-947.78","446.949"
591,0,"1283.33","-952.934","450.701"
592,0,"1282.27","-959.614","454.665"
593,0,"1282.08","-967.738","459.835"
594,0,"1282.77","-977.553","465.892"
595,0,"1283.76","-988.683","470.98"
596,0,"1285.22","-1000.02","475.01"
597,0,"1287.3","-1011.19","478.514"
598,0,"1289.81","-1022.08","481.647"
599,0,"1292.43","-1032.44","484.285"
600,0,"1294.89","-1041.99","486.299"
601,0,"1297.14","-1050.55","487.773"
602,0,"1299.12","-1057.92","488.861"
