Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (442)",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
378,0,"1287.13","-62.8954","825.971"
379,0,"1281.57","-61.7032","824.379"
380,0,"1276.16","-60.4558","822.914"
381,0,"1270.76","-59.0875","821.175"
382,0,"1265.61","-57.8139","819.365"
383,0,"1260.74","-56.6077","817.523"
384,0,"1256.24","-55.547","815.709"
385,0,"1252.05","-54.3813","813.841"
386,0,"1248.1","-53.0798","811.896"
387,0,"1244.32","-51.6303","809.759"
388,0,"1240.83","-50.1776","807.165"
389,0,"1237.56","-48.7838","804.221"
390,0,"1234.58","-47.4199","801.201"
391,0,"1231.8","-46.1335","798.248"
392,0,"1229.09","-44.8739","795.277"
393,0,"1226.52","-43.6765","792.164"
394,0,"1224.13","-42.4328","788.896"
395,0,"1221.88","-41.2606","785.54"
396,0,"1219.79","-40.1387","782.089"
397,0,"1217.89","-39.0759","778.628"
398,0,"1216.18","-38.0987","775.27"
399,0,"1214.69","-37.0897","772.046"
400,0,"1213.34","-36.0725","768.924"
401,0,"1212.16","-35.1385","765.923"
402,0,"1211.15","-34.1873","763.026"
403,0,"1210.24","-33.3739","760.333"
404,0,"1209.54","-32.5184","757.826"
405,0,"1208.92","-31.6832","755.5"
406,0,"1208.35","-30.9252","753.276"
407,0,"1207.78","-30.2004","751.152"
408,0,"1207.26","-29.5664","749.21"
409,0,"1206.81","-28.8798","747.396"
410,0,"1206.44","-28.2375","745.687"
411,0,"1206.13","-27.6097","744.083"
412,0,"1205.98","-27.1721","742.627"
413,0,"1205.98","-26.7518","741.247"
414,0,"1206.13","-26.3983","740"
415,0,"1206.4","-26.103","738.881"
416,0,"1206.84","-25.7386","737.783"
417,0,"1207.44","-25.4224","736.712"
418,0,"1208.2","-25.1904","735.604"
419,0,"1209.18","-25.0062","734.45"
420,0,"1210.25","-24.9871","733.33"
421,0,"1211.45","-25.1369","732.225"
422,0,"1212.78","-25.2932","731.033"
423,0,"1214.11","-25.6818","729.936"
424,0,"1215.55","-26.1196","728.859"
425,0,"1217.05","-26.7277","727.848"
426,0,"1218.63","-27.4603","726.842"
427,0,"1220.31","-28.3487","725.908"
428,0,"1222.09","-29.3553","725.072"
429,0,"1223.94","-30.5566","724.338"
430,0,"1225.89","-31.944","723.728"
431,0,"1227.99","-33.4258","723.152"
432,0,"1230.07","-35.0921","722.601"
433,0,"1232.25","-36.8219","722.026"
434,0,"1234.46","-38.7049","721.444"
435,0,"1236.67","-40.7122","720.778"
436,0,"1238.98","-42.85","720.093"
437,0,"1241.22","-45.1555","719.439"
438,0,"1243.6","-47.5624","718.76"
439,0,"1246.01","-50.1695","718.157"
440,0,"1248.56","-52.8558","717.501"
441,0,"1251.09","-55.6192","716.862"
442,0,"1253.75","-58.5242","716.337"
443,0,"1256.59","-61.6623","715.913"
444,0,"1259.53","-64.7974","715.525"
445,0,"1262.44","-67.9849","715.081"
446,0,"1265.43","-71.2926","714.605"
447,0,"1268.45","-74.7323","714.146"
448,0,"1271.5","-78.2408","713.665"
449,0,"1274.5","-81.8266","713.155"
450,0,"1277.62","-85.478","712.653"
451,0,"1280.74","-89.2364","712.143"
452,0,"1283.81","-93.0279","711.627"
453,0,"1286.92","-96.8791","710.996"
454,0,"1290.04","-100.907","710.306"
455,0,"1293.23","-105.064","709.706"
456,0,"1296.39","-109.193","708.694"
457,0,"1299.51","-113.601","707.778"
458,0,"1302.65","-118.1","706.868"
459,0,"1305.88","-122.78","706.066"
460,0,"1309.31","-127.644","705.387"
461,0,"1312.98","-132.762","704.813"
462,0,"1316.99","-138.199","704.278"
463,0,"1321.62","-143.904","703.806"
464,0,"1327.09","-149.323","703.134"
465,0,"1333.18","-155.358","703.377"
466,0,"1339.98","-161.58","704.308"
467,0,"1347.29","-167.688","706.23"
468,0,"1354.75","-173.416","709.287"
469,0,"1361.63","-178.505","713.857"
470,0,"1367.18","-183.13","720.161"
471,0,"1371.27","-187.829","728.617"
472,0,"1373.81","-192.337","738.161"
473,0,"1374.96","-198.977","750.117"
474,0,"1375.67","-206.374","763.032"
475,0,"1374.54","-213.156","775.882"
476,0,"1373.99","-222.601","791.17"
477,0,"1373.11","-230.153","805.193"
